rPacketNo	rPacketTime	rPacketTimeDouble
6	1465217670564919	0.120224
15	1465217670685536	0.000000
12	1465217670726299	0.000000
13	1465217670769276	0.000000
10	1465217670812016	0.000000
11	1465217670848634	0.000000
8	1465217670885090	0.000000
22	1465217670960794	0.000000
23	1465217670997244	0.000000
20	1465217671035550	0.000000
21	1465217671071807	0.000000
18	1465217671118694	0.000000
19	1465217671161311	0.000000
16	1465217671199907	0.000000
28	1465217671351038	0.000000
29	1465217671389753	0.000000
26	1465217671429822	0.000000
27	1465217671468127	0.000000
24	1465217671512027	0.000000
25	1465217671551366	0.000000
38	1465217671587874	0.000000
39	1465217671626218	0.000000
36	1465217671662790	0.000000
37	1465217671702215	0.000000
34	1465217671749406	0.000000
35	1465217671786813	0.000000
32	1465217671929088	0.000000
33	1465217671970136	0.000000
46	1465217672007002	0.000000
47	1465217672045366	0.000000
44	1465217672082097	0.000000
45	1465217672118485	0.000000
42	1465217672156625	0.000000
43	1465217672196593	0.000000
40	1465217672236055	0.000000
41	1465217672273781	0.000000
52	1465217672408126	0.000000
53	1465217672450658	0.000000
50	1465217672487645	0.000000
51	1465217672523676	0.000000
48	1465217672562719	0.000000
49	1465217672599235	0.000000
62	1465217672635682	0.000000
61	1465217672820123	0.000000
58	1465217672860350	0.000000
59	1465217672896890	0.000000
56	1465217672933250	0.000000
57	1465217672972381	0.000000
70	1465217673008795	0.000000
71	1465217673045113	0.000000
69	1465217673119972	0.000000
66	1465217673161633	0.000000
67	1465217673198112	0.000000
64	1465217673234469	0.000000
65	1465217673272830	0.000000
78	1465217673312002	0.000000
79	1465217673348415	0.000000
86	1465217673807569	0.000000
102	1465217674152445	0.000000
103	1465217674190767	0.000000
100	1465217674227160	0.000000
101	1465217674263598	0.000000
98	1465217674301874	21613635847447779109661290318100089721232419965970893613141526708903792529472334012757253002734740607380500218248006386303151448729662518882514083086631138605662103219089002453774528849512620202447142695812917411711832772533177936816479120335598857300365680981464033310315541542882805008425837971587435855872.000000
99	1465217674338161	21720702326863589923204608134533476427145978736512525163114315552397743469439551536286926501243978457144432137459269443675357679770540502017142995483829723602424867912116018022809729404600729047693179948745263421220678096238064443726776247346401052572640940698068636950472575515314406987877163685273493569536.000000
110	1465217674450193	21339093912114513696687884852029936057330376825115701792242288984395541183153102879452045714114583014611047911153070919023601998364562434178263286240012211722035691723562456007466070075981712129049945753757792054929803436034024645594078180768612470794368537785312748726895746009736201466386295087960162304000.000000
111	1465217674591798	21094862276507029820555807959535067194644589422871630253263616348998316142192568376711864774635174418428379938368290736384870029371731370807520780767207713431885910136628943604557621167239874238020336074595432128363883906951231508635410230734063549780090987861197719949632719917475885285581017949866439999488.000000
