sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1464957193621518	0.000001	50	1400
1	1464957193641727	0.020210	50	1400
2	1464957193661653	0.040136	50	1400
3	1464957193681664	0.060147	50	1400
4	1464957193701670	0.080153	50	1400
5	1464957193721727	0.100210	50	1400
6	1464957193741675	0.120158	50	1400
7	1464957193761666	0.140149	50	1400
8	1464957193781668	0.160151	50	1400
9	1464957193801704	0.180187	50	1400
10	1464957193821707	0.200190	50	1400
11	1464957193841705	0.220188	50	1400
12	1464957193861646	0.240129	50	1400
13	1464957193881645	0.260128	50	1400
14	1464957193901705	0.280188	50	1400
15	1464957193921667	0.300150	50	1400
16	1464957193941669	0.320152	50	1400
17	1464957193961656	0.340139	50	1400
18	1464957193981652	0.360135	50	1400
19	1464957194001704	0.380187	50	1400
20	1464957194021650	0.400133	50	1400
21	1464957194041646	0.420129	50	1400
22	1464957194061704	0.440187	50	1400
23	1464957194081705	0.460188	50	1400
24	1464957194101705	0.480188	50	1400
25	1464957194121650	0.500133	50	1400
26	1464957194141646	0.520129	50	1400
27	1464957194161668	0.540151	50	1400
28	1464957194181658	0.560141	50	1400
29	1464957194201667	0.580150	50	1400
30	1464957194221705	0.600188	50	1400
31	1464957194241705	0.620188	50	1400
32	1464957194261703	0.640186	50	1400
33	1464957194281657	0.660140	50	1400
34	1464957194301704	0.680187	50	1400
35	1464957194321704	0.700187	50	1400
36	1464957194341653	0.720136	50	1400
37	1464957194361620	0.740103	50	1400
38	1464957194381651	0.760134	50	1400
39	1464957194401700	0.780183	50	1400
40	1464957194421702	0.800185	50	1400
41	1464957194441704	0.820187	50	1400
42	1464957194461708	0.840191	50	1400
43	1464957194481624	0.860107	50	1400
44	1464957194501612	0.880095	50	1400
45	1464957194521669	0.900152	50	1400
46	1464957194541676	0.920159	50	1400
47	1464957194561704	0.940187	50	1400
48	1464957194581704	0.960187	50	1400
49	1464957194601702	0.980185	50	1400
50	1464957194621707	1.000190	50	1400
51	1464957194641704	1.020187	50	1400
52	1464957194661706	1.040189	50	1400
53	1464957194681666	1.060149	50	1400
54	1464957194701765	1.080248	50	1400
55	1464957194721712	1.100195	50	1400
56	1464957194741659	1.120142	50	1400
57	1464957194761667	1.140150	50	1400
58	1464957194781782	1.160265	50	1400
59	1464957194801784	1.180267	50	1400
60	1464957194821780	1.200263	50	1400
61	1464957194841783	1.220266	50	1400
62	1464957194861781	1.240264	50	1400
63	1464957194881778	1.260261	50	1400
64	1464957194901780	1.280263	50	1400
65	1464957194921781	1.300264	50	1400
66	1464957194941777	1.320260	50	1400
67	1464957194961789	1.340272	50	1400
68	1464957194981780	1.360263	50	1400
69	1464957195001780	1.380263	50	1400
70	1464957195021780	1.400263	50	1400
71	1464957195041777	1.420260	50	1400
72	1464957195061747	1.440230	50	1400
73	1464957195081797	1.460280	50	1400
74	1464957195101730	1.480213	50	1400
75	1464957195121709	1.500192	50	1400
76	1464957195141718	1.520201	50	1400
77	1464957195161711	1.540194	50	1400
78	1464957195181675	1.560158	50	1400
79	1464957195201759	1.580242	50	1400
80	1464957195221703	1.600186	50	1400
81	1464957195241705	1.620188	50	1400
82	1464957195261702	1.640185	50	1400
83	1464957195281703	1.660186	50	1400
84	1464957195301704	1.680187	50	1400
85	1464957195321703	1.700186	50	1400
86	1464957195341670	1.720153	50	1400
87	1464957195361640	1.740123	50	1400
88	1464957195381701	1.760184	50	1400
89	1464957195401702	1.780185	50	1400
