rPacketNo	rPacketTime	rPacketTimeDouble
6	1465216728059612	0.120138
1	1465216728095979	0.000000
12	1465216728211628	0.000000
13	1465216728251250	0.000000
10	1465216728287659	0.000000
11	1465216728326002	0.000000
8	1465216728362321	0.000000
9	1465216728398780	0.000000
20	1465216728510514	0.000000
18	1465216728589683	0.000000
19	1465216728627986	0.000000
31	1465216728775572	0.000000
28	1465216728811969	0.000000
26	1465216728886942	0.000000
27	1465216728923388	0.000000
24	1465216728961692	0.000000
25	1465216728998183	0.000000
38	1465216729036116	0.000000
39	1465216729072760	0.000000
36	1465216729109208	0.000000
37	1465216729147479	0.000000
46	1465216729397722	0.000000
47	1465216729434051	0.000000
44	1465216729474845	0.000000
45	1465216729511262	0.000000
42	1465216729549631	0.000000
43	1465216729586076	0.000000
40	1465216729622526	0.000000
54	1465216729697466	0.000000
55	1465216729733826	0.000000
53	1465216729876508	0.000000
50	1465216729912956	0.000000
48	1465216729988909	0.000000
63	1465216730110239	0.000000
60	1465216730160480	0.000000
61	1465216730207487	0.000000
58	1465216730243969	0.000000
59	1465216730282241	0.000000
56	1465216730318663	0.000000
57	1465216730464571	0.000000
70	1465216730509405	0.000000
71	1465216730550173	0.000000
68	1465216730590270	0.000000
69	1465216730625435	0.000000
66	1465216730661852	0.000000
67	1465216730700286	0.000000
64	1465216730736674	0.000000
65	1465216730778813	0.000000
78	1465216730822429	0.000000
79	1465216730858556	0.000000
77	1465216730933609	0.000000
74	1465216730970023	0.000000
75	1465216731010975	0.000000
72	1465216731054814	0.000000
86	1465216731327025	0.000000
87	1465216731378864	0.000000
82	1465216731497272	0.000000
83	1465216731533517	0.000000
80	1465216731570000	0.000000
81	1465216731608396	0.000000
94	1465216731645679	0.000000
95	1465216731694255	0.000000
92	1465216731730703	0.000000
93	1465216731767187	0.000000
99	1465216732104988	21703669358166605221303981732847356373364842005274451074506987835286611276543106770449743996514729451859671360639903789465137798612292815570027443499702543380452163424816963054629529428881656775966772205828458384717882319794677254960895008818605769821505365459867794480879308304543266184836237592213388787712.000000
96	1465216732144039	21470562660673232765631651863424352979477208388487912238207599938296641405370876917001348689203374817924013139546690102373318335155390452649842599014564975885592566902875661909541693950848524891775217312595718858654614494662404994772645362410058863317798869080495723756021855653555663341300594182904539512832.000000
97	1465216732183464	21577017040797188423967877892048464159356483956530857002107136539381235782300139320771047948138714201428989670301049007510400678039523984050074105792769606226269656833718540644381852327049819549069774787395409375383576381248896601528345672089163138937855133917501539552457562023933132164583821821216808763392.000000
110	1465216732225224	21344004100306944766686131009817253515627274462665342399998399970550248316844882899233370795685505940880917613741715606318928418457834119207368076172685817343939594739245269211315139283419481960625711326261763688476964662458610431079312168379125760608449140036098648584844076401706556281511563237457555095552.000000
111	1465216732261928	21099949263619646624662010607455479553240229692215202274064955553967104383807784010953401233938601934514840694077966819949422605343975195068442764445411301580274078072680041408217949822408627598719942633343409287177882362477848206200308944576051949865709680536725501635526816706538462369008668913257355935744.000000
108	1465216732298282	21218668399138608095320642546297393778843643740084131502018695182934582891455985214815188264817460476735910205357208267793352746589835082118295810070722371277136121608162178328449795796129741772582772161448846734728272331543863009270326664115895503943904536429499589390291181396411986577480680088107439095808.000000
109	1465216732336523	22379104184406781706902879761241507789668065940625136607378221025411760302191407598454403410087017973369159279166871444156429236030650215535157612833629045904471132347249811425997659110052042770469798190910385053184138018096666345247908623151097690299755411079635683642142180201857592059106859334055101464576.000000
106	1465216732372841	22146091243916538049621132879010297145938856446759622005269484456580772836736151176916726257633809712821087222607538042964956976448960350692451583213545257022141070252776539992930946066421705182025734729776739366277526299306380174798875119441060311970349417198232792674528694579631016176034600750295847796736.000000
118	1465216732542949	21885923596548676412758250534973283406325494551453459917714104643532509749767761061694765225265464679988416598049791551150067411637867828381095659677742788276614136979919920252489429664473488279515367063256972321341687437981437099023154800451277587844252171262156324587426815513103574629609999978072289312768.000000
119	1465216732581640	20248452179361176589889774488187656589439134928741151250320621128152852051071517116321578161747159387316762375857233713820417605115862476752023823521210533099007959283497112391470620109133810518391934513605980373819552683403409169913838791399596050647444586944833625478271574371552794310281828335782178324480.000000
138	1465216732623903	17312908356926668135229084843374847204159477455668247053774452728221859886184038836204771504702446945415546884625411851476562488857163206851797408204752403263388380833098082332867340358935479969267660878279421456739578759289255509232797397005031973962015596637219388772303965245815101592500505186087345324032.000000
139	1465216732661537	17068837447610262199195150214637337341745274264145931344836896655382890397881173073882964544979860703611598051041569301809854297936124997328161442500611525451860658264681192293423672766312718013805179368429793825870783983935581383255642834453642244103681765281051525293173454060002260201061030606078644060160.000000
137	1465216732737632	16943583448973223480712884068527468430099698848681612993794759453734338211759923665844122120488199936275772871750871926711724046587953994278035000781052086461690065134677384445319593114716841426342197023017515789101463402833136125362259968827684576276741885279825608458504587465485156848291097090421747089408.000000
150	1465216732774114	18114975409749876675651818929598220959437111413422307180290397643932602461993098521335830219181147923058376601091117084001088074589315331605992597774528890381762098969314775319050049477422818698721793260630305597577999801920885376579671174631571626429422908978360137199722019060433627138352817379165010395136.000000
145	1465216733164194	16085878311721868009649903011631654080808663946079743034712297799107465157621201672552604080189493951199667801893922747038300618336842296117125961292218976993646916755289916639745085066342716334733863363575801954441690110971475289914835224114204918660150662000974472660880956868965775050310132706912631783424.000000
158	1465216733200655	15852799741329434193494748038366188511968557566169511468670105300565190008164063848677424219335583229280285430160873145716585316042503682620184761266597543082546180561589024408263586318630422739266555899972790580125419117741798856648350420515210870608734316370993155863196694326606480294913504745268661190656.000000
157	1465216733311970	15482158217174909413007931886239777260684051633020494234270265517787958264885878913056261317613366433854837135331985777522585425068524675615541282237927735193468831403152994993333505459869687157487033791090752856901690153654646241154249159871651098704354977077832179815528465270960971234482564027956598931456.000000
154	1465216733359747	15600930928124230197032611246334144486377993751130008738904377334274855290086636363724173008411165760868813026344873103023856825671648847281096507786126678383204894611474006034720278538963826643205572708967101069684455040630367381218104675239214383167864405826588656003003668262983653706076509388835022438400.000000
