rPacketNo	rPacketTime	rPacketTimeDouble
0	1464956115350112	0.000000
1	1464956115351247	0.020143
6	1464956115555311	0.120113
7	1464956115557165	0.140168
8	1464956115558897	0.160115
16	1464956115759911	0.320237
17	1464956115761482	0.340236
18	1464956115763015	0.360237
27	1464956115964106	0.540176
28	1464956115965881	0.560174
29	1464956115967324	0.580178
30	1464956115968475	0.600177
31	1464956115969945	0.620174
32	1464956115971326	0.640178
37	1464956116168452	0.740175
38	1464956116169512	0.760136
39	1464956116171283	0.780174
40	1464956116172668	0.800175
41	1464956116174725	0.820171
42	1464956116176390	0.840174
43	1464956116177944	0.860136
44	1464956116179572	0.880178
47	1464956116375176	0.940116
57	1464956116578344	1.140172
58	1464956116579946	1.160093
59	1464956116581157	1.180174
60	1464956116582341	1.200206
61	1464956116583373	1.220231
62	1464956116585444	1.240234
63	1464956116586984	1.260145
64	1464956116588228	1.280237
65	1464956116589312	1.300234
66	1464956116590099	1.320165
67	1464956116783912	1.340146
68	1464956116784956	1.360169
69	1464956116786277	1.380230
70	1464956116787431	1.400236
71	1464956116788614	1.420176
72	1464956116789647	1.440169
73	1464956116790783	1.460174
74	1464956116791905	1.480136
75	1464956116792925	1.500174
76	1464956116794118	1.520172
77	1464956116795136	1.540137
78	1464956116988077	1.560173
79	1464956116989162	1.580172
80	1464956116990315	1.600174
81	1464956116991398	1.620171
82	1464956116992458	1.640172
83	1464956116993746	1.660116
84	1464956116995023	1.680172
85	1464956116996239	1.700179
86	1464956116997421	1.720173
87	1464956116998709	1.740127
88	1464956117192805	1.760163
89	1464956117194260	1.780170
90	1464956117196096	1.800175
91	1464956117197374	1.820134
92	1464956117199162	1.840173
93	1464956117200665	1.860173
94	1464956117202425	1.880174
95	1464956117204027	1.900175
98	1464956117398035	1.960168
99	1464956117399602	1.980172
109	1464956117603056	2.180172
119	1464956117808806	2.380237
120	1464956117810473	2.400241
121	1464956117811767	2.420150
129	1464956118012135	2.580164
130	1464956118013702	2.600173
131	1464956118015267	2.620171
132	1464956118016994	2.640171
133	1464956118018692	2.660104
134	1464956118019905	2.680173
135	1464956118021379	2.700174
136	1464956118023045	2.720174
137	1464956118024515	2.740171
138	1464956118025557	2.760121
139	1464956118217135	2.780174
140	1464956118218255	2.800174
141	1464956118219345	2.820120
142	1464956118220494	2.840167
143	1464956118221582	2.860172
144	1464956118222962	2.880173
145	1464956118224046	2.900171
146	1464956118225166	2.920113
147	1464956118226510	2.940172
148	1464956118227467	2.960175
149	1464956118422047	2.980172
150	1464956118423468	3.000174
160	1464956118626333	3.200174
161	1464956118628253	3.220169
162	1464956118629695	3.240172
163	1464956118630846	3.260174
164	1464956118631965	3.280174
165	1464956118633389	3.300172
166	1464956118634413	3.320173
167	1464956118635674	3.340170
168	1464956118637146	3.360173
169	1464956118638495	3.380173
170	1464956118831679	3.400137
171	1464956118833255	3.420109
172	1464956118834312	3.440164
173	1464956118835804	3.460117
174	1464956118837145	3.480168
175	1464956118838490	3.500171
176	1464956118839653	3.520171
