rPacketNo	rPacketTime	rPacketTimeDouble
-1157627904	1464955423942041	0.000001
-1157627903	1464955423943653	0.020136
-1157627902	1464955423945081	0.040158
-1157627901	1464955423946332	0.060155
-1157627900	1464955423947486	0.080181
-1157627899	1464955423948701	0.100106
-1157627898	1464955423949822	0.120172
-1157627897	1464955423951160	0.140119
-1157627896	1464955424146520	0.160109
-1157627895	1464955424147642	0.180176
-1157627894	1464955424148951	0.200134
-1157627893	1464955424150650	0.220185
-1157627892	1464955424152119	0.240176
-1157627891	1464955424153463	0.260174
-1157627890	1464955424155250	0.280174
-1157627889	1464955424156823	0.300173
-1157627888	1464955424158263	0.320172
-1157627887	1464955424159923	0.340173
-1157627886	1464955424350933	0.360176
-1157627885	1464955424352372	0.380140
-1157627884	1464955424354326	0.400139
-1157627876	1464955424555833	0.560182
-1157627875	1464955424556952	0.580173
-1157627874	1464955424558004	0.600116
-1157627873	1464955424559229	0.620180
-1157627872	1464955424560317	0.640144
-1157627871	1464955424561463	0.660181
-1157627870	1464955424562571	0.680181
-1157627869	1464955424563715	0.700175
-1157627868	1464955424564859	0.720115
-1157627867	1464955424565719	0.740176
-1157627866	1464955424761350	0.760127
-1157627865	1464955424763203	0.780112
-1157627864	1464955424764769	0.800115
-1157627855	1464955424966076	0.980174
-1157627854	1464955424967710	1.000173
-1157627853	1464955424969112	1.020194
-1157627852	1464955424970577	1.040209
-1157627845	1464955425170464	1.180203
-1157627844	1464955425171596	1.200203
-1157627843	1464955425172841	1.220115
-1157627842	1464955425174302	1.240220
-1157627841	1464955425176433	1.260207
-1157627840	1464955425177667	1.280202
-1157627839	1464955425178950	1.300204
-1157627838	1464955425180703	1.320205
-1157627837	1464955425181729	1.340202
-1157627836	1464955425182717	1.360207
-1157627835	1464955425375664	1.380150
-1157627834	1464955425376820	1.400178
-1157627824	1464955425580290	1.600189
-1157627823	1464955425581732	1.620137
-1157627822	1464955425583421	1.640183
-1157627814	1464955425784855	1.800157
-1157627804	1464955425990975	2.000187
-1157627803	1464955425991963	2.020183
-1157627802	1464955425993884	2.040180
-1157627801	1464955425995233	2.060175
-1157627800	1464955425996477	2.080124
-1157627799	1464955425997756	2.100180
-1157627798	1464955425999033	2.120183
-1157627797	1464955426000572	2.140180
-1157627796	1464955426001976	2.160172
-1157627795	1464955426003051	2.180136
-1157627794	1464955426195287	2.200136
-1157627783	1464955426399487	2.420181
-1157627782	1464955426400557	2.440180
-1157627781	1464955426402077	2.460180
-1157627780	1464955426403196	2.480123
-1157627779	1464955426404473	2.500142
-1157627778	1464955426405951	2.520186
-1157627777	1464955426407489	2.540178
-1157627776	1464955426408953	2.560174
-1157627775	1464955426411105	2.580100
-1157627774	1464955426412274	2.600117
-1157627773	1464955426603857	2.620160
-1157627763	1464955426810072	2.820182
-1157627752	1464955427013768	3.040184
-1157627751	1464955427015270	3.060173
-1157627750	1464955427016672	3.080178
-1157627749	1464955427018339	3.100176
-1157627748	1464955427019844	3.120171
-1157627747	1464955427021379	3.140175
-1157627746	1464955427022652	3.160181
-1157627745	1464955427024351	3.180172
-1157627744	1464955427025572	3.200172
-1157627743	1464955427026849	3.220137
-1157627742	1464955427218208	3.240220
-1157627741	1464955427219839	3.260174
-1157627740	1464955427221084	3.280181
-1157627739	1464955427222400	3.300174
-1157627738	1464955427224027	3.320174
-1157627737	1464955427225919	3.340173
-1157627736	1464955427227781	3.360174
-1157627735	1464955427229378	3.380121
-1157627734	1464955427231073	3.400214
-1157627733	1464955427232057	3.420092
-1157627732	1464955427422994	3.440161
-1157627731	1464955427424162	3.460125
-1157627730	1464955427426015	3.480176
-1157627729	1464955427427272	3.500181
-1157627728	1464955427428647	3.520181
-1157627727	1464955427429702	3.540172
-1157627726	1464955427431109	3.560174
-1157627725	1464955427432739	3.580174
-1157627724	1464955427433791	3.600172
-1157627723	1464955427434861	3.620172
-1157627722	1464955427628162	3.640172
-1157627721	1464955427629344	3.660178
