rPacketNo	rPacketTime	rPacketTimeDouble
0	1465216292832391	0.000000
7	1465216293096262	0.140244
9	1465216293171008	0.180265
10	1465216293207658	0.200376
11	1465216293245827	0.220347
12	1465216293282316	0.240188
13	1465216293320723	0.260224
14	1465216293357161	0.280223
15	1465216293393579	0.300223
17	1465216293469066	0.340224
18	1465216293505484	0.360223
19	1465216293543749	0.380223
20	1465216293580047	0.400158
21	1465216293616400	0.420346
22	1465216293661966	0.440138
23	1465216293702224	0.460135
24	1465216293744302	0.480113
25	1465216293781906	0.500112
26	1465216293830445	0.520113
27	1465216293868021	0.540109
28	1465216293909288	0.560194
31	1465216294023765	0.620187
32	1465216294059995	0.640221
33	1465216294096588	0.660223
34	1465216294133042	0.680221
36	1465216294208462	0.720221
40	1465216294374883	0.800223
41	1465216294417029	0.820221
42	1465216294455395	0.840224
43	1465216294491778	0.860221
44	1465216294527964	0.880220
53	1465216294980896	1.060222
54	1465216295017328	1.080224
55	1465216295053599	1.100151
56	1465216295091937	1.120219
57	1465216295128388	1.140221
58	1465216295166483	1.160220
59	1465216295203169	1.180186
60	1465216295239552	1.200172
62	1465216295320896	1.240162
63	1465216295499115	1.260211
64	1465216295535455	1.280221
66	1465216295611244	1.320160
69	1465216295724976	1.380220
70	1465216295761294	1.400166
72	1465216295837019	1.440180
73	1465216295880704	1.460185
84	1465216296383424	1.680221
88	1465216296569298	1.760170
90	1465216296644684	1.800221
91	1465216296681072	1.820221
92	1465216296720144	1.840173
93	1465216296761938	1.860167
96	1465216296873727	1.920386
97	1465216296912062	1.940223
98	1465216296948570	1.960165
99	1465216296985796	1.980223
100	1465216297132095	2.000222
127	1465216297360289	2.540222
128	1465216297396738	2.560223
129	1465216297435654	2.580222
130	1465216297473250	2.600221
131	1465216297521200	2.620145
132	1465216297558376	2.640258
133	1465216297600923	2.660223
134	1465216297639368	2.680223
135	1465216297675945	2.700222
136	1465216297712361	2.720221
137	1465216297751269	2.740224
138	1465216297787818	2.760224
142	1465216297988778	2.840223
173	1465216298104749	3.460230
175	1465216298179856	3.500222
176	1465216298216441	3.520219
178	1465216298293393	3.560192
179	1465216298335968	3.580219
180	1465216298372891	3.600221
181	1465216298409268	3.620222
183	1465216298484536	3.660239
185	1465216298562619	3.700221
186	1465216298601280	3.720221
187	1465216298637723	3.740221
188	1465216298675944	3.760224
189	1465216298712283	3.780222
211	1465216298989822	4.220376
213	1465216299074628	4.260377
214	1465216299110991	4.280375
215	1465216299147463	4.300374
216	1465216299185770	4.320319
217	1465216299222087	4.340426
218	1465216299262300	4.360378
219	1465216299301578	4.380377
220	1465216299338056	4.400281
221	1465216299376295	4.420283
222	1465216299412786	4.440288
223	1465216299566970	4.460224
250	1465216299751201	5.000153
257	1465216300019862	5.140224
258	1465216300056047	5.160176
260	1465216300131739	5.200379
261	1465216300168187	5.220375
266	1465216300543495	5.320338
268	1465216300627083	5.360379
288	1465216300663662	5.760222
290	1465216300743278	5.800221
291	1465216300779662	5.820222
