sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1465210993171810	0.000000	50	2800
1	1465210993191991	0.020181	50	2800
2	1465210993212010	0.040200	50	2800
3	1465210993232015	0.060205	50	2800
4	1465210993251937	0.080127	50	2800
5	1465210993271972	0.100162	50	2800
6	1465210993291943	0.120133	50	2800
7	1465210993311930	0.140120	50	2800
8	1465210993331973	0.160163	50	2800
9	1465210993352012	0.180202	50	2800
10	1465210993371946	0.200136	50	2800
11	1465210993392007	0.220197	50	2800
12	1465210993412017	0.240207	50	2800
13	1465210993431947	0.260137	50	2800
14	1465210993452018	0.280208	50	2800
15	1465210993471944	0.300134	50	2800
16	1465210993492007	0.320197	50	2800
17	1465210993512015	0.340205	50	2800
18	1465210993531957	0.360147	50	2800
19	1465210993551989	0.380179	50	2800
20	1465210993572013	0.400203	50	2800
21	1465210993592015	0.420205	50	2800
22	1465210993612016	0.440206	50	2800
23	1465210993632015	0.460205	50	2800
24	1465210993652014	0.480204	50	2800
25	1465210993671956	0.500146	50	2800
26	1465210993692009	0.520199	50	2800
27	1465210993712016	0.540206	50	2800
28	1465210993732042	0.560232	50	2800
29	1465210993751964	0.580154	50	2800
30	1465210993772015	0.600205	50	2800
31	1465210993792013	0.620203	50	2800
32	1465210993812015	0.640205	50	2800
33	1465210993832044	0.660234	50	2800
34	1465210993852099	0.680289	50	2800
35	1465210993872139	0.700329	50	2800
36	1465210993892138	0.720328	50	2800
37	1465210993912138	0.740328	50	2800
38	1465210993932139	0.760329	50	2800
39	1465210993952139	0.780329	50	2800
40	1465210993972040	0.800230	50	2800
41	1465210993992158	0.820348	50	2800
42	1465210994012163	0.840353	50	2800
43	1465210994032050	0.860240	50	2800
44	1465210994052071	0.880261	50	2800
45	1465210994072044	0.900234	50	2800
46	1465210994092025	0.920215	50	2800
47	1465210994111990	0.940180	50	2800
48	1465210994132023	0.960213	50	2800
49	1465210994152026	0.980216	50	2800
50	1465210994172023	1.000213	50	2800
51	1465210994192025	1.020215	50	2800
52	1465210994212026	1.040216	50	2800
53	1465210994232029	1.060219	50	2800
