rPacketNo	rPacketTime	rPacketTimeDouble
0	1465227058190086	0.000000
1	1465227058191152	0.020121
2	1465227058192214	0.040169
3	1465227058193329	0.060173
4	1465227058194451	0.080173
5	1465227058195504	0.100121
6	1465227058196620	0.120137
7	1465227058197568	0.140174
8	1465227058395805	0.160115
19	1465227058599812	0.380172
20	1465227058600962	0.400173
21	1465227058602050	0.420174
22	1465227058603138	0.440174
23	1465227058604289	0.460173
24	1465227058605347	0.480125
25	1465227058606530	0.500151
26	1465227058607713	0.520172
27	1465227058608899	0.540176
28	1465227058609745	0.560171
29	1465227058807433	0.580121
30	1465227058808553	0.600170
31	1465227058809744	0.620174
32	1465227058810828	0.640175
33	1465227058811918	0.660173
34	1465227058812950	0.680172
35	1465227058814091	0.700174
36	1465227058815368	0.720172
37	1465227058816488	0.740175
38	1465227058817552	0.760120
39	1465227059009542	0.780124
40	1465227059010626	0.800113
41	1465227059011772	0.820117
42	1465227059012717	0.840197
43	1465227059013892	0.860218
44	1465227059014818	0.880216
45	1465227059015839	0.900219
46	1465227059017036	0.920221
47	1465227059018106	0.940220
48	1465227059019315	0.960221
49	1465227059214128	0.980137
50	1465227059215278	1.000220
51	1465227059216366	1.020178
52	1465227059217423	1.040174
53	1465227059218540	1.060171
54	1465227059219726	1.080174
55	1465227059220818	1.100119
56	1465227059221935	1.120120
57	1465227059223021	1.140173
58	1465227059224063	1.160172
70	1465227059627274	1.400173
71	1465227059628385	1.420174
80	1465227059828696	1.600173
91	1465227060044187	1.820176
92	1465227060045355	1.840159
101	1465227060238197	2.020149
102	1465227060239342	2.040180
103	1465227060240526	2.060177
104	1465227060241669	2.080177
105	1465227060242765	2.100135
106	1465227060244240	2.120211
107	1465227060245328	2.140175
111	1465227060445468	2.220174
142	1465227061060304	2.840219
143	1465227061061499	2.860229
144	1465227061062605	2.880238
145	1465227061063696	2.900238
146	1465227061064733	2.920238
147	1465227061065897	2.940241
148	1465227061067018	2.960240
149	1465227061068127	2.980151
150	1465227061069249	3.000164
151	1465227061070107	3.020131
152	1465227061262190	3.040173
153	1465227061263369	3.060173
154	1465227061264586	3.080172
155	1465227061265738	3.100134
156	1465227061266852	3.120156
157	1465227061268169	3.140174
158	1465227061269324	3.160173
159	1465227061270378	3.180174
160	1465227061271529	3.200171
161	1465227061272845	3.220142
172	1465227061674033	3.440175
183	1465227061879342	3.660173
184	1465227061880551	3.680172
