sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1465218143032343	0.000000	50	4200
1	1465218143052674	0.020331	50	4200
2	1465218143072582	0.040239	50	4200
3	1465218143092517	0.060174	50	4200
4	1465218143112511	0.080168	50	4200
5	1465218143132487	0.100144	50	4200
6	1465218143152500	0.120157	50	4200
7	1465218143172523	0.140180	50	4200
8	1465218143192483	0.160140	50	4200
9	1465218143212515	0.180172	50	4200
10	1465218143232515	0.200172	50	4200
11	1465218143252562	0.220219	50	4200
12	1465218143272566	0.240223	50	4200
13	1465218143292565	0.260222	50	4200
14	1465218143312564	0.280221	50	4200
15	1465218143332564	0.300221	50	4200
16	1465218143352564	0.320221	50	4200
17	1465218143372576	0.340233	50	4200
18	1465218143392529	0.360186	50	4200
19	1465218143412565	0.380222	50	4200
20	1465218143432564	0.400221	50	4200
21	1465218143452563	0.420220	50	4200
22	1465218143472565	0.440222	50	4200
23	1465218143492565	0.460222	50	4200
24	1465218143512564	0.480221	50	4200
25	1465218143532491	0.500148	50	4200
26	1465218143552570	0.520227	50	4200
27	1465218143572567	0.540224	50	4200
28	1465218143592565	0.560222	50	4200
29	1465218143612565	0.580222	50	4200
30	1465218143632563	0.600220	50	4200
31	1465218143652529	0.620186	50	4200
32	1465218143672565	0.640222	50	4200
33	1465218143692517	0.660174	50	4200
34	1465218143712558	0.680215	50	4200
35	1465218143732563	0.700220	50	4200
36	1465218143752565	0.720222	50	4200
37	1465218143772567	0.740224	50	4200
38	1465218143792565	0.760222	50	4200
39	1465218143812565	0.780222	50	4200
40	1465218143832593	0.800250	50	4200
41	1465218143852719	0.820376	50	4200
42	1465218143872702	0.840359	50	4200
43	1465218143892584	0.860241	50	4200
44	1465218143912501	0.880158	50	4200
45	1465218143932525	0.900182	50	4200
46	1465218143952584	0.920241	50	4200
47	1465218143972582	0.940239	50	4200
48	1465218143992582	0.960239	50	4200
49	1465218144012611	0.980268	50	4200
50	1465218144032631	1.000288	50	4200
51	1465218144052746	1.020403	50	4200
52	1465218144072531	1.040188	50	4200
53	1465218144092530	1.060187	50	4200
54	1465218144112563	1.080220	50	4200
55	1465218144132563	1.100220	50	4200
56	1465218144152566	1.120223	50	4200
57	1465218144172530	1.140187	50	4200
58	1465218144192564	1.160221	50	4200
59	1465218144212564	1.180221	50	4200
60	1465218144232565	1.200222	50	4200
61	1465218144252565	1.220222	50	4200
62	1465218144272566	1.240223	50	4200
63	1465218144292565	1.260222	50	4200
64	1465218144312563	1.280220	50	4200
65	1465218144332566	1.300223	50	4200
66	1465218144352565	1.320222	50	4200
67	1465218144372568	1.340225	50	4200
68	1465218144392564	1.360221	50	4200
69	1465218144412564	1.380221	50	4200
70	1465218144432565	1.400222	50	4200
71	1465218144452568	1.420225	50	4200
72	1465218144472567	1.440224	50	4200
73	1465218144492562	1.460219	50	4200
74	1465218144512565	1.480222	50	4200
75	1465218144532512	1.500169	50	4200
76	1465218144552745	1.520402	50	4200
77	1465218144572564	1.540221	50	4200
78	1465218144592563	1.560220	50	4200
79	1465218144612515	1.580172	50	4200
80	1465218144632561	1.600218	50	4200
81	1465218144652520	1.620177	50	4200
82	1465218144672559	1.640216	50	4200
83	1465218144692566	1.660223	50	4200
84	1465218144712565	1.680222	50	4200
85	1465218144732565	1.700222	50	4200
86	1465218144752566	1.720223	50	4200
87	1465218144772566	1.740223	50	4200
88	1465218144792564	1.760221	50	4200
89	1465218144812565	1.780222	50	4200
90	1465218144832526	1.800183	50	4200
91	1465218144852690	1.820347	50	4200
92	1465218144872611	1.840268	50	4200
93	1465218144892608	1.860265	50	4200
94	1465218144912608	1.880265	50	4200
95	1465218144932609	1.900266	50	4200
96	1465218144952609	1.920266	50	4200
97	1465218144972609	1.940266	50	4200
98	1465218144992607	1.960264	50	4200
99	1465218145012607	1.980264	50	4200
100	1465218145032546	2.000203	50	4200
101	1465218145052833	2.020490	50	4200
102	1465218145072588	2.040245	50	4200
103	1465218145092579	2.060236	50	4200
104	1465218145112529	2.080186	50	4200
105	1465218145132564	2.100221	50	4200
106	1465218145152566	2.120223	50	4200
107	1465218145172568	2.140225	50	4200
108	1465218145192563	2.160220	50	4200
109	1465218145212563	2.180220	50	4200
110	1465218145232560	2.200217	50	4200
