sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1465226555034605	0.000000	50	13
1	1465226555054724	0.020119	50	13
2	1465226555074732	0.040127	50	13
3	1465226555094770	0.060165	50	13
4	1465226555114722	0.080117	50	13
5	1465226555134703	0.100098	50	13
6	1465226555154710	0.120105	50	13
7	1465226555174720	0.140115	50	13
8	1465226555194691	0.160086	50	13
9	1465226555214722	0.180117	50	13
10	1465226555234723	0.200118	50	13
11	1465226555254769	0.220164	50	13
12	1465226555274776	0.240171	50	13
13	1465226555294777	0.260172	50	13
14	1465226555314777	0.280172	50	13
15	1465226555334779	0.300174	50	13
16	1465226555354778	0.320173	50	13
17	1465226555374777	0.340172	50	13
18	1465226555394777	0.360172	50	13
19	1465226555414726	0.380121	50	13
20	1465226555434785	0.400180	50	13
21	1465226555454777	0.420172	50	13
22	1465226555474777	0.440172	50	13
23	1465226555494776	0.460171	50	13
24	1465226555515275	0.480670	50	13
25	1465226555534719	0.500114	50	13
26	1465226555554755	0.520150	50	13
27	1465226555574781	0.540176	50	13
28	1465226555594783	0.560178	50	13
29	1465226555614733	0.580128	50	13
30	1465226555634738	0.600133	50	13
31	1465226555654748	0.620143	50	13
32	1465226555674783	0.640178	50	13
33	1465226555694785	0.660180	50	13
34	1465226555714727	0.680122	50	13
35	1465226555734778	0.700173	50	13
36	1465226555754783	0.720178	50	13
37	1465226555774784	0.740179	50	13
38	1465226555794784	0.760179	50	13
39	1465226555814756	0.780151	50	13
40	1465226555834777	0.800172	50	13
41	1465226555854756	0.820151	50	13
42	1465226555874723	0.840118	50	13
43	1465226555894765	0.860160	50	13
44	1465226555914814	0.880209	50	13
45	1465226555934845	0.900240	50	13
46	1465226555954842	0.920237	50	13
47	1465226555974842	0.940237	50	13
48	1465226555994841	0.960236	50	13
49	1465226556015424	0.980819	50	13
50	1465226556034778	1.000173	50	13
51	1465226556054783	1.020178	50	13
52	1465226556074742	1.040137	50	13
53	1465226556094776	1.060171	50	13
54	1465226556114778	1.080173	50	13
55	1465226556134778	1.100173	50	13
56	1465226556154776	1.120171	50	13
57	1465226556174775	1.140170	50	13
58	1465226556194775	1.160170	50	13
59	1465226556214778	1.180173	50	13
60	1465226556234728	1.200123	50	13
61	1465226556254766	1.220161	50	13
62	1465226556274775	1.240170	50	13
63	1465226556294777	1.260172	50	13
64	1465226556314779	1.280174	50	13
65	1465226556334777	1.300172	50	13
66	1465226556354775	1.320170	50	13
67	1465226556374776	1.340171	50	13
68	1465226556394775	1.360170	50	13
69	1465226556414777	1.380172	50	13
70	1465226556434727	1.400122	50	13
71	1465226556454730	1.420125	50	13
72	1465226556474742	1.440137	50	13
73	1465226556494740	1.460135	50	13
74	1465226556514707	1.480102	50	13
