rPacketNo	rPacketTime	rPacketTimeDouble
0	1464956794883118	0.000000
1	1464956794884309	0.020183
2	1464956794885584	0.040091
3	1464956794887220	0.060167
12	1464956795084764	0.240132
22	1464956795289671	0.440174
23	1464956795291083	0.460173
24	1464956795292969	0.480171
25	1464956795294182	0.500107
26	1464956795295624	0.520170
27	1464956795297317	0.540176
28	1464956795298727	0.560179
29	1464956795300188	0.580179
30	1464956795302342	0.600181
32	1464956795494905	0.640177
42	1464956795698657	0.840102
52	1464956795904976	1.040131
53	1464956795907185	1.060174
54	1464956795908721	1.080172
63	1464956796110335	1.260173
64	1464956796111806	1.280173
65	1464956796112925	1.300176
73	1464956796315401	1.460173
74	1464956796317475	1.480093
75	1464956796318694	1.500122
76	1464956796320132	1.520201
83	1464956796519106	1.660222
84	1464956796521058	1.680237
104	1464956796928626	2.080172
105	1464956796930044	2.100174
106	1464956796931134	2.120173
114	1464956797133151	2.280172
115	1464956797134294	2.300174
116	1464956797135537	2.320222
117	1464956797136791	2.340135
118	1464956797138103	2.360170
119	1464956797139323	2.380170
120	1464956797140404	2.400173
121	1464956797141548	2.420142
122	1464956797142689	2.440166
123	1464956797143641	2.460094
124	1464956797338228	2.480165
125	1464956797339702	2.500104
126	1464956797341359	2.520161
127	1464956797342454	2.540130
128	1464956797343675	2.560173
129	1464956797345300	2.580172
130	1464956797346579	2.600173
131	1464956797347860	2.620174
132	1464956797349044	2.640172
134	1464956797542571	2.680137
135	1464956797543783	2.700173
136	1464956797545092	2.720174
137	1464956797546405	2.740172
138	1464956797547591	2.760173
144	1464956797747599	2.880136
155	1464956797953048	3.100173
156	1464956797954116	3.120175
157	1464956797955691	3.140174
158	1464956797957155	3.160171
159	1464956797958830	3.180115
160	1464956797960422	3.200173
165	1464956798157135	3.300210
175	1464956798362082	3.500164
176	1464956798363746	3.520171
177	1464956798364897	3.540173
186	1464956798565682	3.720171
187	1464956798566868	3.740171
188	1464956798567966	3.760125
189	1464956798569263	3.780196
190	1464956798570416	3.800236
191	1464956798571507	3.820238
192	1464956798572591	3.840236
193	1464956798573999	3.860196
194	1464956798575185	3.880164
195	1464956798771680	3.900228
196	1464956798773053	3.920134
197	1464956798774302	3.940236
198	1464956798776192	3.960142
199	1464956798777280	3.980237
200	1464956798778786	4.000169
201	1464956798780414	4.020132
202	1464956798781565	4.040129
206	1464956798977354	4.120172
207	1464956798979111	4.140138
208	1464956798980516	4.160093
209	1464956798981829	4.180169
210	1464956798982951	4.200174
211	1464956798984004	4.220173
212	1464956798985221	4.240174
213	1464956798986315	4.260173
214	1464956798987463	4.280176
215	1464956798988280	4.300175
216	1464956799181392	4.320139
217	1464956799182995	4.340176
218	1464956799184723	4.360175
226	1464956799388651	4.520216
238	1464956799591336	4.760236
239	1464956799592609	4.780162
247	1464956799795678	4.940174
248	1464956799797347	4.960174
249	1464956799799138	4.980172
250	1464956799800482	5.000142
257	1464956800000666	5.140174
258	1464956800002625	5.160174
259	1464956800004282	5.180173
260	1464956800005812	5.200173
261	1464956800007256	5.220175
262	1464956800008472	5.240174
263	1464956800009651	5.260175
268	1464956800204168	5.360136
278	1464956800410177	5.560174
279	1464956800411518	5.580177
280	1464956800412845	5.600174
281	1464956800414202	5.620174
282	1464956800415752	5.640176
288	1464956800615025	5.760173
289	1464956800616621	5.780171
298	1464956800821345	5.960236
299	1464956800822750	5.980238
300	1464956800823965	6.000149
301	1464956800825694	6.020184
302	1464956800827171	6.040140
303	1464956800828896	6.060135
304	1464956800830205	6.080117
305	1464956800832193	6.100168
306	1464956800833342	6.120139
308	1464956801024753	6.160173
309	1464956801025909	6.180174
310	1464956801027414	6.200175
311	1464956801029172	6.220138
312	1464956801030539	6.240174
313	1464956801032017	6.260107
314	1464956801033459	6.280091
318	1464956801229493	6.360124
319	1464956801230799	6.380171
320	1464956801232271	6.400172
321	1464956801233519	6.420174
322	1464956801234672	6.440172
323	1464956801235948	6.460173
324	1464956801237071	6.480173
325	1464956801238288	6.500103
326	1464956801239373	6.520154
327	1464956801241130	6.540167
328	1464956801242194	6.560172
329	1464956801433859	6.580171
330	1464956801434946	6.600172
331	1464956801436120	6.620125
332	1464956801437571	6.640167
333	1464956801439172	6.660174
334	1464956801440290	6.680136
335	1464956801442305	6.700172
336	1464956801443549	6.720137
337	1464956801444681	6.740130
338	1464956801445746	6.760175
339	1464956801639207	6.780171
340	1464956801640676	6.800136
341	1464956801642180	6.820118
342	1464956801643687	6.840169
343	1464956801645324	6.860209
344	1464956801646666	6.880130
345	1464956801648165	6.900209
346	1464956801649734	6.920136
347	1464956801650917	6.940237
349	1464956801843865	6.980143
350	1464956801844955	7.000144
360	1464956802049412	7.200172
361	1464956802050918	7.220173
362	1464956802052547	7.240143
370	1464956802253921	7.400170
382	1464956802460248	7.640201
383	1464956802461429	7.660234
384	1464956802462515	7.680234
385	1464956802463562	7.700146
386	1464956802464665	7.720147
387	1464956802465874	7.740122
388	1464956802467282	7.760106
389	1464956802469055	7.780170
390	1464956802664069	7.800137
391	1464956802665635	7.820174
392	1464956802667204	7.840173
393	1464956802668298	7.860172
400	1464956802867879	8.000126
401	1464956802869152	8.020170
402	1464956802870445	8.040178
403	1464956802872023	8.060205
404	1464956802873070	8.080235
405	1464956802874639	8.100232
406	1464956802876337	8.120238
407	1464956802877617	8.140187
408	1464956802879171	8.160234
409	1464956802880337	8.180234
410	1464956803073679	8.200180
411	1464956803075489	8.220201
412	1464956803077317	8.240179
413	1464956803078922	8.260180
414	1464956803080842	8.280179
415	1464956803082311	8.300165
416	1464956803084295	8.320170
417	1464956803085477	8.340179
421	1464956803175263	8.420164
422	1464956803176671	8.440177
423	1464956803178267	8.460175
424	1464956803179690	8.480176
425	1464956803181700	8.500123
426	1464956803277640	8.520158
427	1464956803279375	8.540174
428	1464956803280715	8.560172
429	1464956803282056	8.580173
430	1464956803283615	8.600170
431	1464956803482478	8.620173
432	1464956803483987	8.640122
433	1464956803485326	8.660166
434	1464956803486704	8.680172
435	1464956803488208	8.700171
436	1464956803489839	8.720174
437	1464956803491180	8.740173
438	1464956803492618	8.760172
439	1464956803494090	8.780120
440	1464956803495237	8.800172
441	1464956803689032	8.820112
442	1464956803690532	8.840164
443	1464956803691908	8.860190
444	1464956803693730	8.880207
445	1464956803695206	8.900204
446	1464956803696520	8.920210
447	1464956803697573	8.940224
448	1464956803699238	8.960208
449	1464956803700833	8.980179
450	1464956803702293	9.000143
452	1464956803892821	9.040198
453	1464956803893932	9.060181
454	1464956803895732	9.080179
455	1464956803897158	9.100177
456	1464956803898674	9.120182
457	1464956803899747	9.140199
458	1464956803901025	9.160211
459	1464956803902702	9.180198
460	1464956803904802	9.200237
462	1464956804096660	9.240241
463	1464956804097935	9.260209
464	1464956804099660	9.280104
472	1464956804302359	9.440181
473	1464956804303859	9.460179
474	1464956804305312	9.480127
475	1464956804306627	9.500135
476	1464956804308051	9.520206
477	1464956804309684	9.540181
478	1464956804310896	9.560179
479	1464956804312181	9.580148
480	1464956804313463	9.600175
481	1464956804314936	9.620181
482	1464956804506477	9.640146
483	1464956804507821	9.660176
484	1464956804509293	9.680170
485	1464956804511023	9.700172
486	1464956804512753	9.720172
487	1464956804514577	9.740173
488	1464956804515802	9.760171
489	1464956804517256	9.780129
490	1464956804518651	9.800130
491	1464956804519470	9.820175
492	1464956804711969	9.840193
503	1464956804874163	10.060123
504	1464956804875719	10.080122
505	1464956804876951	10.100140
506	1464956804878263	10.120143
507	1464956804879656	10.140179
508	1464956804880869	10.160134
509	1464956804882672	10.180180
510	1464956804884632	10.200173
512	1464956804917807	10.240099
513	1464956804941031	10.260108
515	1464956804981002	10.300105
516	1464956804997894	10.320088
517	1464956805121075	10.340137
518	1464956805122572	10.360138
519	1464956805123748	10.380087
520	1464956805124900	10.400112
521	1464956805126370	10.420094
522	1464956805127298	10.440108
523	1464956805326203	10.460103
524	1464956805327675	10.480101
525	1464956805328660	10.500114
526	1464956805329914	10.520090
527	1464956805331393	10.540140
528	1464956805332858	10.560172
529	1464956805334075	10.580174
530	1464956805335633	10.600117
531	1464956805336955	10.620174
533	1464956805530500	10.660173
534	1464956805531778	10.680174
535	1464956805532896	10.700142
536	1464956805534082	10.720176
537	1464956805535170	10.740140
538	1464956805536255	10.760121
539	1464956805537312	10.780126
540	1464956805538558	10.800126
541	1464956805539810	10.820180
542	1464956805540991	10.840175
543	1464956805541902	10.860172
544	1464956805735657	10.880174
545	1464956805737251	10.900108
546	1464956805738563	10.920131
547	1464956805740579	10.940172
548	1464956805742213	10.960174
549	1464956805743429	10.980173
550	1464956805744803	11.000114
551	1464956805745990	11.020167
552	1464956805747113	11.040172
553	1464956805747955	11.060159
554	1464956805938641	11.080171
564	1464956806144379	11.280173
565	1464956806145593	11.300174
566	1464956806146815	11.320128
567	1464956806148188	11.340139
568	1464956806149272	11.360173
569	1464956806150520	11.380209
570	1464956806151996	11.400111
571	1464956806153176	11.420168
572	1464956806154324	11.440138
573	1464956806155228	11.460172
574	1464956806350106	11.480137
575	1464956806351865	11.500172
576	1464956806352951	11.520173
577	1464956806354594	11.540174
578	1464956806355912	11.560174
579	1464956806357848	11.580175
585	1464956806554631	11.700175
586	1464956806556318	11.720174
587	1464956806558047	11.740138
588	1464956806559264	11.760176
589	1464956806560569	11.780128
590	1464956806562432	11.800171
591	1464956806563877	11.820174
592	1464956806565114	11.840174
593	1464956806567068	11.860177
594	1464956806568255	11.880172
595	1464956806759412	11.900110
596	1464956806760628	11.920167
597	1464956806761712	11.940176
598	1464956806762992	11.960175
599	1464956806764119	11.980172
600	1464956806765173	12.000144
601	1464956806766289	12.020172
602	1464956806767424	12.040141
603	1464956806768559	12.060176
604	1464956806769814	12.080170
607	1464956806965912	12.140175
608	1464956806967028	12.160174
609	1464956806968331	12.180173
610	1464956806969554	12.200173
611	1464956806970676	12.220172
