sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1464955423802419	0.000000	50	13
1	1464955423822555	0.020136	50	13
2	1464955423842577	0.040158	50	13
3	1464955423862574	0.060155	50	13
4	1464955423882600	0.080181	50	13
5	1464955423902525	0.100106	50	13
6	1464955423922591	0.120172	50	13
7	1464955423942538	0.140119	50	13
8	1464955423962528	0.160109	50	13
9	1464955423982595	0.180176	50	13
10	1464955424002553	0.200134	50	13
11	1464955424022604	0.220185	50	13
12	1464955424042595	0.240176	50	13
13	1464955424062593	0.260174	50	13
14	1464955424082593	0.280174	50	13
15	1464955424102592	0.300173	50	13
16	1464955424122591	0.320172	50	13
17	1464955424142592	0.340173	50	13
18	1464955424162595	0.360176	50	13
19	1464955424182559	0.380140	50	13
20	1464955424202558	0.400139	50	13
21	1464955424222600	0.420181	50	13
22	1464955424242595	0.440176	50	13
23	1464955424262595	0.460176	50	13
24	1464955424282552	0.480133	50	13
25	1464955424302522	0.500103	50	13
26	1464955424322524	0.520105	50	13
27	1464955424342569	0.540150	50	13
28	1464955424362601	0.560182	50	13
29	1464955424382592	0.580173	50	13
30	1464955424402535	0.600116	50	13
31	1464955424422599	0.620180	50	13
32	1464955424442563	0.640144	50	13
33	1464955424462600	0.660181	50	13
34	1464955424482600	0.680181	50	13
35	1464955424502594	0.700175	50	13
36	1464955424522534	0.720115	50	13
37	1464955424542595	0.740176	50	13
38	1464955424562546	0.760127	50	13
39	1464955424582531	0.780112	50	13
40	1464955424602534	0.800115	50	13
41	1464955424622593	0.820174	50	13
42	1464955424642592	0.840173	50	13
43	1464955424662592	0.860173	50	13
44	1464955424682544	0.880125	50	13
45	1464955424702550	0.900131	50	13
46	1464955424722572	0.920153	50	13
47	1464955424742598	0.940179	50	13
48	1464955424762594	0.960175	50	13
49	1464955424782593	0.980174	50	13
50	1464955424802592	1.000173	50	13
51	1464955424822613	1.020194	50	13
52	1464955424842628	1.040209	50	13
53	1464955424862625	1.060206	50	13
54	1464955424882623	1.080204	50	13
55	1464955424902621	1.100202	50	13
56	1464955424922621	1.120202	50	13
57	1464955424942569	1.140150	50	13
58	1464955424962633	1.160214	50	13
59	1464955424982622	1.180203	50	13
60	1464955425002622	1.200203	50	13
61	1464955425022534	1.220115	50	13
62	1464955425042639	1.240220	50	13
63	1464955425062626	1.260207	50	13
64	1464955425082621	1.280202	50	13
65	1464955425102623	1.300204	50	13
66	1464955425122624	1.320205	50	13
67	1464955425142621	1.340202	50	13
68	1464955425162626	1.360207	50	13
69	1464955425182569	1.380150	50	13
70	1464955425202597	1.400178	50	13
71	1464955425222592	1.420173	50	13
72	1464955425242601	1.440182	50	13
73	1464955425262596	1.460177	50	13
74	1464955425282596	1.480177	50	13
75	1464955425302602	1.500183	50	13
76	1464955425322555	1.520136	50	13
77	1464955425342549	1.540130	50	13
78	1464955425362526	1.560107	50	13
79	1464955425382557	1.580138	50	13
80	1464955425402608	1.600189	50	13
81	1464955425422556	1.620137	50	13
82	1464955425442602	1.640183	50	13
83	1464955425462593	1.660174	50	13
84	1464955425482575	1.680156	50	13
85	1464955425502648	1.700229	50	13
86	1464955425522642	1.720223	50	13
87	1464955425542624	1.740205	50	13
88	1464955425562607	1.760188	50	13
89	1464955425582524	1.780105	50	13
90	1464955425602576	1.800157	50	13
91	1464955425622556	1.820137	50	13
92	1464955425642601	1.840182	50	13
93	1464955425662592	1.860173	50	13
94	1464955425682542	1.880123	50	13
95	1464955425702630	1.900211	50	13
96	1464955425722517	1.920098	50	13
97	1464955425742593	1.940174	50	13
98	1464955425762602	1.960183	50	13
99	1464955425782542	1.980123	50	13
100	1464955425802606	2.000187	50	13
101	1464955425822602	2.020183	50	13
102	1464955425842599	2.040180	50	13
103	1464955425862594	2.060175	50	13
104	1464955425882543	2.080124	50	13
105	1464955425902599	2.100180	50	13
106	1464955425922602	2.120183	50	13
107	1464955425942599	2.140180	50	13
108	1464955425962591	2.160172	50	13
109	1464955425982555	2.180136	50	13
110	1464955426002555	2.200136	50	13
111	1464955426022578	2.220159	50	13
112	1464955426042520	2.240101	50	13
113	1464955426062601	2.260182	50	13
114	1464955426082538	2.280119	50	13
115	1464955426102597	2.300178	50	13
116	1464955426122631	2.320212	50	13
117	1464955426142594	2.340175	50	13
118	1464955426162592	2.360173	50	13
119	1464955426182539	2.380120	50	13
120	1464955426202595	2.400176	50	13
121	1464955426222600	2.420181	50	13
122	1464955426242599	2.440180	50	13
123	1464955426262599	2.460180	50	13
124	1464955426282542	2.480123	50	13
125	1464955426302561	2.500142	50	13
126	1464955426322605	2.520186	50	13
127	1464955426342597	2.540178	50	13
128	1464955426362593	2.560174	50	13
129	1464955426382519	2.580100	50	13
130	1464955426402536	2.600117	50	13
131	1464955426422579	2.620160	50	13
132	1464955426442601	2.640182	50	13
133	1464955426462649	2.660230	50	13
134	1464955426482646	2.680227	50	13
135	1464955426502653	2.700234	50	13
136	1464955426522649	2.720230	50	13
137	1464955426542597	2.740178	50	13
138	1464955426562600	2.760181	50	13
139	1464955426582599	2.780180	50	13
140	1464955426602603	2.800184	50	13
141	1464955426622601	2.820182	50	13
142	1464955426642599	2.840180	50	13
143	1464955426662592	2.860173	50	13
144	1464955426682601	2.880182	50	13
145	1464955426702600	2.900181	50	13
146	1464955426722598	2.920179	50	13
147	1464955426742599	2.940180	50	13
148	1464955426762555	2.960136	50	13
149	1464955426782602	2.980183	50	13
150	1464955426802599	3.000180	50	13
151	1464955426822591	3.020172	50	13
152	1464955426842603	3.040184	50	13
153	1464955426862592	3.060173	50	13
154	1464955426882597	3.080178	50	13
155	1464955426902595	3.100176	50	13
156	1464955426922590	3.120171	50	13
157	1464955426942594	3.140175	50	13
158	1464955426962600	3.160181	50	13
159	1464955426982591	3.180172	50	13
160	1464955427002591	3.200172	50	13
161	1464955427022556	3.220137	50	13
162	1464955427042639	3.240220	50	13
163	1464955427062593	3.260174	50	13
164	1464955427082600	3.280181	50	13
165	1464955427102593	3.300174	50	13
166	1464955427122593	3.320174	50	13
167	1464955427142592	3.340173	50	13
168	1464955427162593	3.360174	50	13
169	1464955427182540	3.380121	50	13
170	1464955427202633	3.400214	50	13
171	1464955427222511	3.420092	50	13
172	1464955427242580	3.440161	50	13
173	1464955427262544	3.460125	50	13
174	1464955427282595	3.480176	50	13
175	1464955427302600	3.500181	50	13
176	1464955427322600	3.520181	50	13
177	1464955427342591	3.540172	50	13
178	1464955427362593	3.560174	50	13
179	1464955427382593	3.580174	50	13
180	1464955427402591	3.600172	50	13
181	1464955427422591	3.620172	50	13
182	1464955427442591	3.640172	50	13
183	1464955427462597	3.660178	50	13
184	1464955427482622	3.680203	50	13
185	1464955427502655	3.700236	50	13
186	1464955427522656	3.720237	50	13
187	1464955427542597	3.740178	50	13
188	1464955427562601	3.760182	50	13
189	1464955427582597	3.780178	50	13
190	1464955427602593	3.800174	50	13
191	1464955427622599	3.820180	50	13
