rPacketNo	rPacketTime	rPacketTimeDouble
0	1464957833231298	0.000000
1	1464957833243972	0.020133
2	1464957833257105	0.040141
3	1464957833269709	0.060102
4	1464957833282152	0.080123
7	1464957833436084	0.140189
8	1464957833450373	0.160188
9	1464957833463327	0.180128
10	1464957833475923	0.200183
11	1464957833488579	0.220191
12	1464957833501282	0.240190
13	1464957833513605	0.260188
14	1464957833525799	0.280188
15	1464957833539985	0.300189
16	1464957833552485	0.320163
17	1464957833565062	0.340180
18	1464957833577225	0.360187
19	1464957833589681	0.380188
20	1464957833602152	0.400188
21	1464957833614342	0.420191
22	1464957833626793	0.440126
23	1464957833641394	0.460176
24	1464957833653866	0.480187
25	1464957833846036	0.500187
26	1464957833858901	0.520129
27	1464957833872785	0.540285
28	1464957833885519	0.560139
29	1464957833897647	0.580187
30	1464957833910543	0.600188
31	1464957833923213	0.620186
32	1464957833936467	0.640191
33	1464957833950825	0.660187
34	1464957833963667	0.680208
35	1464957833976261	0.700251
36	1464957833989953	0.720170
37	1464957834002821	0.740261
38	1464957834016172	0.760144
39	1464957834029378	0.780130
40	1464957834041998	0.800183
41	1464957834056560	0.820130
42	1464957834069676	0.840157
43	1464957834082603	0.860187
44	1464957834095052	0.880128
45	1464957834109324	0.900180
46	1464957834121902	0.920127
47	1464957834134539	0.940183
48	1464957834147204	0.960187
49	1464957834163340	0.980150
50	1464957834176407	1.000188
51	1464957834256107	1.020129
52	1464957834268612	1.040181
53	1464957834280899	1.060185
54	1464957834293155	1.080151
55	1464957834305447	1.100188
56	1464957834317731	1.120153
57	1464957834331680	1.140192
58	1464957834342950	1.160186
59	1464957834357670	1.180151
60	1464957834373477	1.200145
61	1464957834461291	1.220152
62	1464957834473768	1.240188
63	1464957834486651	1.260187
64	1464957834499081	1.280149
65	1464957834511337	1.300188
66	1464957834524139	1.320136
67	1464957834536902	1.340137
68	1464957834549352	1.360107
69	1464957834566755	1.380137
70	1464957834581648	1.400152
71	1464957834596110	1.420121
72	1464957834612783	1.440177
73	1464957834665673	1.460188
74	1464957834678083	1.480152
75	1464957834693120	1.500187
76	1464957834704618	1.520108
77	1464957834717065	1.540183
78	1464957834732774	1.560187
79	1464957834870131	1.580151
80	1464957834885013	1.600187
81	1464957834897877	1.620115
84	1464957834936118	1.680124
85	1464957834948210	1.700182
86	1464957835074470	1.720142
87	1464957835087628	1.740181
88	1464957835100070	1.760186
89	1464957835112296	1.780152
90	1464957835125032	1.800188
91	1464957835137645	1.820189
92	1464957835150309	1.840189
93	1464957835163397	1.860187
94	1464957835178497	1.880186
95	1464957835192609	1.900186
96	1464957835205452	1.920154
97	1464957835217863	1.940188
98	1464957835230238	1.960188
99	1464957835242825	1.980151
100	1464957835255503	2.000149
101	1464957835268393	2.020134
102	1464957835282826	2.040180
103	1464957835298154	2.060186
104	1464957835310795	2.080141
105	1464957835324056	2.100096
106	1464957835336457	2.120188
107	1464957835349413	2.140154
108	1464957835364044	2.160141
109	1464957835376715	2.180148
