sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1465226215883473	0.000000	50	1400
1	1465226215903603	0.020130	50	1400
2	1465226215923653	0.040180	50	1400
3	1465226215943658	0.060185	50	1400
4	1465226215963581	0.080108	50	1400
5	1465226215983580	0.100107	50	1400
6	1465226216003607	0.120134	50	1400
7	1465226216023601	0.140128	50	1400
8	1465226216043742	0.160269	50	1400
9	1465226216063581	0.180108	50	1400
10	1465226216083655	0.200182	50	1400
11	1465226216103658	0.220185	50	1400
12	1465226216123659	0.240186	50	1400
13	1465226216143660	0.260187	50	1400
14	1465226216163662	0.280189	50	1400
15	1465226216183659	0.300186	50	1400
16	1465226216203658	0.320185	50	1400
17	1465226216223658	0.340185	50	1400
18	1465226216243624	0.360151	50	1400
19	1465226216263660	0.380187	50	1400
20	1465226216283659	0.400186	50	1400
21	1465226216303658	0.420185	50	1400
22	1465226216323659	0.440186	50	1400
23	1465226216343661	0.460188	50	1400
24	1465226216363660	0.480187	50	1400
25	1465226216383608	0.500135	50	1400
26	1465226216403674	0.520201	50	1400
27	1465226216423661	0.540188	50	1400
28	1465226216443661	0.560188	50	1400
29	1465226216463660	0.580187	50	1400
30	1465226216483658	0.600185	50	1400
31	1465226216503659	0.620186	50	1400
32	1465226216523603	0.640130	50	1400
33	1465226216543712	0.660239	50	1400
34	1465226216563660	0.680187	50	1400
35	1465226216583661	0.700188	50	1400
36	1465226216603659	0.720186	50	1400
37	1465226216623660	0.740187	50	1400
38	1465226216643661	0.760188	50	1400
39	1465226216663661	0.780188	50	1400
40	1465226216683658	0.800185	50	1400
41	1465226216703661	0.820188	50	1400
42	1465226216723662	0.840189	50	1400
43	1465226216743660	0.860187	50	1400
44	1465226216763661	0.880188	50	1400
45	1465226216783659	0.900186	50	1400
46	1465226216803607	0.920134	50	1400
47	1465226216823689	0.940216	50	1400
48	1465226216843724	0.960251	50	1400
49	1465226216863691	0.980218	50	1400
50	1465226216883750	1.000277	50	1400
51	1465226216903751	1.020278	50	1400
52	1465226216923754	1.040281	50	1400
53	1465226216943757	1.060284	50	1400
54	1465226216963758	1.080285	50	1400
55	1465226216983753	1.100280	50	1400
56	1465226217003753	1.120280	50	1400
57	1465226217023686	1.140213	50	1400
58	1465226217043727	1.160254	50	1400
59	1465226217063639	1.180166	50	1400
60	1465226217083668	1.200195	50	1400
61	1465226217103632	1.220159	50	1400
62	1465226217123665	1.240192	50	1400
63	1465226217143669	1.260196	50	1400
64	1465226217163668	1.280195	50	1400
65	1465226217183657	1.300184	50	1400
66	1465226217203608	1.320135	50	1400
67	1465226217223650	1.340177	50	1400
68	1465226217243661	1.360188	50	1400
69	1465226217263661	1.380188	50	1400
70	1465226217283660	1.400187	50	1400
71	1465226217303613	1.420140	50	1400
72	1465226217323660	1.440187	50	1400
73	1465226217343606	1.460133	50	1400
74	1465226217363575	1.480102	50	1400
75	1465226217383658	1.500185	50	1400
76	1465226217403659	1.520186	50	1400
77	1465226217423659	1.540186	50	1400
78	1465226217443625	1.560152	50	1400
79	1465226217463757	1.580284	50	1400
80	1465226217483717	1.600244	50	1400
81	1465226217503748	1.620275	50	1400
82	1465226217523659	1.640186	50	1400
83	1465226217543690	1.660217	50	1400
84	1465226217563618	1.680145	50	1400
85	1465226217583658	1.700185	50	1400
86	1465226217603617	1.720144	50	1400
87	1465226217623658	1.740185	50	1400
88	1465226217643658	1.760185	50	1400
89	1465226217663659	1.780186	50	1400
90	1465226217683659	1.800186	50	1400
91	1465226217703659	1.820186	50	1400
92	1465226217723656	1.840183	50	1400
93	1465226217743658	1.860185	50	1400
94	1465226217763660	1.880187	50	1400
95	1465226217783659	1.900186	50	1400
96	1465226217803657	1.920184	50	1400
97	1465226217823658	1.940185	50	1400
98	1465226217843688	1.960215	50	1400
99	1465226217863753	1.980280	50	1400
100	1465226217883715	2.000242	50	1400
101	1465226217903724	2.020251	50	1400
102	1465226217923670	2.040197	50	1400
103	1465226217943633	2.060160	50	1400
104	1465226217963672	2.080199	50	1400
105	1465226217983696	2.100223	50	1400
106	1465226218003753	2.120280	50	1400
107	1465226218023696	2.140223	50	1400
108	1465226218043660	2.160187	50	1400
109	1465226218063693	2.180220	50	1400
110	1465226218083701	2.200228	50	1400
111	1465226218103670	2.220197	50	1400
112	1465226218123668	2.240195	50	1400
113	1465226218143699	2.260226	50	1400
114	1465226218163679	2.280206	50	1400
115	1465226218183657	2.300184	50	1400
116	1465226218203659	2.320186	50	1400
117	1465226218223659	2.340186	50	1400
118	1465226218243660	2.360187	50	1400
119	1465226218263661	2.380188	50	1400
120	1465226218283658	2.400185	50	1400
121	1465226218303660	2.420187	50	1400
122	1465226218323660	2.440187	50	1400
123	1465226218343589	2.460116	50	1400
124	1465226218363670	2.480197	50	1400
125	1465226218383658	2.500185	50	1400
126	1465226218403661	2.520188	50	1400
127	1465226218423660	2.540187	50	1400
128	1465226218443662	2.560189	50	1400
129	1465226218463663	2.580190	50	1400
130	1465226218483658	2.600185	50	1400
131	1465226218503660	2.620187	50	1400
132	1465226218523620	2.640147	50	1400
133	1465226218543663	2.660190	50	1400
134	1465226218563657	2.680184	50	1400
135	1465226218583582	2.700109	50	1400
136	1465226218603576	2.720103	50	1400
137	1465226218623659	2.740186	50	1400
138	1465226218643590	2.760117	50	1400
139	1465226218663656	2.780183	50	1400
140	1465226218683660	2.800187	50	1400
141	1465226218703660	2.820187	50	1400
142	1465226218723659	2.840186	50	1400
143	1465226218743673	2.860200	50	1400
144	1465226218763655	2.880182	50	1400
145	1465226218783623	2.900150	50	1400
146	1465226218803659	2.920186	50	1400
147	1465226218823692	2.940219	50	1400
148	1465226218843754	2.960281	50	1400
149	1465226218863700	2.980227	50	1400
150	1465226218883754	3.000281	50	1400
151	1465226218903688	3.020215	50	1400
152	1465226218923749	3.040276	50	1400
153	1465226218943755	3.060282	50	1400
154	1465226218963758	3.080285	50	1400
155	1465226218983755	3.100282	50	1400
156	1465226219003753	3.120280	50	1400
157	1465226219023747	3.140274	50	1400
158	1465226219043664	3.160191	50	1400
159	1465226219063650	3.180177	50	1400
160	1465226219083658	3.200185	50	1400
161	1465226219103627	3.220154	50	1400
162	1465226219123612	3.240139	50	1400
163	1465226219143657	3.260184	50	1400
164	1465226219163583	3.280110	50	1400
165	1465226219183680	3.300207	50	1400
166	1465226219203581	3.320108	50	1400
167	1465226219223652	3.340179	50	1400
168	1465226219243660	3.360187	50	1400
169	1465226219263661	3.380188	50	1400
170	1465226219283660	3.400187	50	1400
171	1465226219303659	3.420186	50	1400
172	1465226219323659	3.440186	50	1400
173	1465226219343661	3.460188	50	1400
174	1465226219363660	3.480187	50	1400
175	1465226219383659	3.500186	50	1400
176	1465226219403659	3.520186	50	1400
177	1465226219423660	3.540187	50	1400
178	1465226219443661	3.560188	50	1400
179	1465226219463662	3.580189	50	1400
180	1465226219483659	3.600186	50	1400
181	1465226219503659	3.620186	50	1400
182	1465226219523621	3.640148	50	1400
183	1465226219543663	3.660190	50	1400
184	1465226219563666	3.680193	50	1400
185	1465226219583657	3.700184	50	1400
186	1465226219603659	3.720186	50	1400
187	1465226219623658	3.740185	50	1400
188	1465226219643661	3.760188	50	1400
189	1465226219663661	3.780188	50	1400
190	1465226219683660	3.800187	50	1400
