sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1465210673096273	0.000000	50	2800
1	1465210673116420	0.020147	50	2800
2	1465210673136418	0.040145	50	2800
3	1465210673156421	0.060148	50	2800
4	1465210673176394	0.080121	50	2800
5	1465210673196396	0.100123	50	2800
6	1465210673216415	0.120142	50	2800
7	1465210673236424	0.140151	50	2800
8	1465210673256422	0.160149	50	2800
9	1465210673276394	0.180121	50	2800
10	1465210673296413	0.200140	50	2800
11	1465210673316411	0.220138	50	2800
12	1465210673336419	0.240146	50	2800
13	1465210673356418	0.260145	50	2800
14	1465210673376419	0.280146	50	2800
15	1465210673396414	0.300141	50	2800
16	1465210673416417	0.320144	50	2800
17	1465210673436414	0.340141	50	2800
18	1465210673456410	0.360137	50	2800
19	1465210673476421	0.380148	50	2800
20	1465210673496418	0.400145	50	2800
21	1465210673516408	0.420135	50	2800
22	1465210673536419	0.440146	50	2800
23	1465210673556413	0.460140	50	2800
24	1465210673576420	0.480147	50	2800
25	1465210673596416	0.500143	50	2800
26	1465210673616451	0.520178	50	2800
27	1465210673636448	0.540175	50	2800
28	1465210673656395	0.560122	50	2800
29	1465210673676388	0.580115	50	2800
30	1465210673696415	0.600142	50	2800
31	1465210673716396	0.620123	50	2800
32	1465210673736472	0.640199	50	2800
33	1465210673756407	0.660134	50	2800
34	1465210673776419	0.680146	50	2800
35	1465210673796410	0.700137	50	2800
36	1465210673816437	0.720164	50	2800
37	1465210673836421	0.740148	50	2800
38	1465210673856413	0.760140	50	2800
39	1465210673876399	0.780126	50	2800
40	1465210673896412	0.800139	50	2800
41	1465210673916400	0.820127	50	2800
42	1465210673936474	0.840201	50	2800
43	1465210673956398	0.860125	50	2800
44	1465210673976437	0.880164	50	2800
45	1465210673996378	0.900105	50	2800
46	1465210674016380	0.920107	50	2800
47	1465210674036392	0.940119	50	2800
48	1465210674056419	0.960146	50	2800
49	1465210674076393	0.980120	50	2800
50	1465210674096402	1.000129	50	2800
51	1465210674116419	1.020146	50	2800
52	1465210674136409	1.040136	50	2800
53	1465210674156425	1.060152	50	2800
54	1465210674176431	1.080158	50	2800
55	1465210674196424	1.100151	50	2800
56	1465210674216469	1.120196	50	2800
57	1465210674236477	1.140204	50	2800
58	1465210674256476	1.160203	50	2800
59	1465210674276417	1.180144	50	2800
