sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1465217670103782	0.000000	50	4200
1	1465217670123959	0.020177	50	4200
2	1465217670144133	0.040351	50	4200
3	1465217670164004	0.060222	50	4200
4	1465217670184005	0.080223	50	4200
5	1465217670204007	0.100225	50	4200
6	1465217670224006	0.120224	50	4200
7	1465217670244002	0.140220	50	4200
8	1465217670264005	0.160223	50	4200
9	1465217670284006	0.180224	50	4200
10	1465217670304008	0.200226	50	4200
11	1465217670324007	0.220225	50	4200
12	1465217670343967	0.240185	50	4200
13	1465217670364003	0.260221	50	4200
14	1465217670384003	0.280221	50	4200
15	1465217670404008	0.300226	50	4200
16	1465217670424004	0.320222	50	4200
17	1465217670444003	0.340221	50	4200
18	1465217670464006	0.360224	50	4200
19	1465217670484006	0.380224	50	4200
20	1465217670504006	0.400224	50	4200
21	1465217670523949	0.420167	50	4200
22	1465217670543993	0.440211	50	4200
23	1465217670564000	0.460218	50	4200
24	1465217670583946	0.480164	50	4200
25	1465217670604031	0.500249	50	4200
26	1465217670624003	0.520221	50	4200
27	1465217670643968	0.540186	50	4200
28	1465217670664015	0.560233	50	4200
29	1465217670684006	0.580224	50	4200
30	1465217670703970	0.600188	50	4200
31	1465217670724003	0.620221	50	4200
32	1465217670744003	0.640221	50	4200
33	1465217670764004	0.660222	50	4200
34	1465217670784005	0.680223	50	4200
35	1465217670804006	0.700224	50	4200
36	1465217670824005	0.720223	50	4200
37	1465217670844003	0.740221	50	4200
38	1465217670864003	0.760221	50	4200
39	1465217670884005	0.780223	50	4200
40	1465217670904004	0.800222	50	4200
41	1465217670924004	0.820222	50	4200
42	1465217670944003	0.840221	50	4200
43	1465217670964005	0.860223	50	4200
44	1465217670984005	0.880223	50	4200
45	1465217671004005	0.900223	50	4200
46	1465217671023952	0.920170	50	4200
47	1465217671043940	0.940158	50	4200
48	1465217671064089	0.960307	50	4200
49	1465217671084004	0.980222	50	4200
50	1465217671104006	1.000224	50	4200
51	1465217671124003	1.020221	50	4200
52	1465217671144003	1.040221	50	4200
53	1465217671164002	1.060220	50	4200
54	1465217671184005	1.080223	50	4200
55	1465217671204006	1.100224	50	4200
56	1465217671224001	1.120219	50	4200
57	1465217671244003	1.140221	50	4200
58	1465217671264003	1.160221	50	4200
59	1465217671284004	1.180222	50	4200
60	1465217671304006	1.200224	50	4200
61	1465217671324002	1.220220	50	4200
62	1465217671344005	1.240223	50	4200
63	1465217671364002	1.260220	50	4200
64	1465217671384005	1.280223	50	4200
65	1465217671404003	1.300221	50	4200
66	1465217671424002	1.320220	50	4200
67	1465217671444002	1.340220	50	4200
68	1465217671464002	1.360220	50	4200
69	1465217671484006	1.380224	50	4200
70	1465217671504004	1.400222	50	4200
71	1465217671523979	1.420197	50	4200
72	1465217671544070	1.440288	50	4200
73	1465217671564046	1.460264	50	4200
74	1465217671584017	1.480235	50	4200
75	1465217671604019	1.500237	50	4200
76	1465217671624014	1.520232	50	4200
77	1465217671644017	1.540235	50	4200
78	1465217671663981	1.560199	50	4200
79	1465217671684020	1.580238	50	4200
80	1465217671704016	1.600234	50	4200
81	1465217671724015	1.620233	50	4200
82	1465217671743968	1.640186	50	4200
83	1465217671764001	1.660219	50	4200
84	1465217671783957	1.680175	50	4200
85	1465217671804006	1.700224	50	4200
86	1465217671824004	1.720222	50	4200
87	1465217671844025	1.740243	50	4200
88	1465217671864108	1.760326	50	4200
89	1465217671884113	1.780331	50	4200
90	1465217671904116	1.800334	50	4200
91	1465217671924110	1.820328	50	4200
92	1465217671944117	1.840335	50	4200
93	1465217671964186	1.860404	50	4200
94	1465217671984126	1.880344	50	4200
95	1465217672004097	1.900315	50	4200
96	1465217672024064	1.920282	50	4200
97	1465217672044033	1.940251	50	4200
98	1465217672064005	1.960223	50	4200
99	1465217672084004	1.980222	50	4200
100	1465217672103969	2.000187	50	4200
101	1465217672124004	2.020222	50	4200
102	1465217672144003	2.040221	50	4200
103	1465217672164005	2.060223	50	4200
104	1465217672184005	2.080223	50	4200
105	1465217672204007	2.100225	50	4200
106	1465217672224003	2.120221	50	4200
107	1465217672243955	2.140173	50	4200
108	1465217672264002	2.160220	50	4200
109	1465217672284003	2.180221	50	4200
110	1465217672304043	2.200261	50	4200
111	1465217672324004	2.220222	50	4200
112	1465217672344002	2.240220	50	4200
113	1465217672364004	2.260222	50	4200
114	1465217672384005	2.280223	50	4200
115	1465217672404003	2.300221	50	4200
116	1465217672424003	2.320221	50	4200
117	1465217672444004	2.340222	50	4200
118	1465217672463955	2.360173	50	4200
119	1465217672484004	2.380222	50	4200
120	1465217672504004	2.400222	50	4200
121	1465217672523950	2.420168	50	4200
122	1465217672543932	2.440150	50	4200
123	1465217672564024	2.460242	50	4200
124	1465217672584004	2.480222	50	4200
125	1465217672604007	2.500225	50	4200
126	1465217672624004	2.520222	50	4200
127	1465217672644002	2.540220	50	4200
128	1465217672664005	2.560223	50	4200
129	1465217672684007	2.580225	50	4200
130	1465217672704025	2.600243	50	4200
131	1465217672724108	2.620326	50	4200
132	1465217672744008	2.640226	50	4200
133	1465217672764008	2.660226	50	4200
134	1465217672784009	2.680227	50	4200
135	1465217672804013	2.700231	50	4200
136	1465217672824064	2.720282	50	4200
