rPacketNo	rPacketTime	rPacketTimeDouble
0	1465210673219831	0.000000
1	1465210673245035	0.020147
2	1465210673269751	0.040145
3	1465210673294645	0.060148
4	1465210673322682	0.080121
5	1465210673346899	0.100123
6	1465210673371851	0.120142
7	1465210673396997	0.140151
8	1465210673423207	0.160149
9	1465210673447482	0.180121
10	1465210673471795	0.200140
11	1465210673496150	0.220138
12	1465210673522099	0.240146
13	1465210673546730	0.260145
14	1465210673571197	0.280146
15	1465210673596234	0.300141
16	1465210673622419	0.320144
17	1465210673648786	0.340141
18	1465210673673130	0.360137
19	1465210673698287	0.380148
20	1465210673725230	0.400145
21	1465210673749618	0.420135
22	1465210673774072	0.440146
23	1465210673798416	0.460140
26	1465210674064025	0.520178
27	1465210674088642	0.540175
28	1465210674113627	0.560122
30	1465210674165939	0.600142
31	1465210674195410	0.620123
32	1465210674219734	0.640199
42	1465210674471007	0.840201
43	1465210674495392	0.860125
44	1465210674552193	0.880164
59	1465210674603427	1.180144
60	1465210674960782	1.200203
61	1465210674985198	1.220205
62	1465210675009551	1.240204
63	1465210675033800	1.260205
64	1465210675060164	1.280175
65	1465210675084485	1.300169
66	1465210675108933	1.320154
67	1465210675134247	1.340129
68	1465210675160584	1.360118
69	1465210675184908	1.380204
70	1465210675268138	1.400207
71	1465210675292522	1.420204
72	1465210675316937	1.440152
73	1465210675341258	1.460218
74	1465210675370570	1.480209
75	1465210675394858	1.500168
76	1465210675419209	1.520141
77	1465210675443435	1.540202
79	1465210675494828	1.580129
80	1465210675519703	1.600232
81	1465210675544340	1.620152
82	1465210675570662	1.640164
83	1465210675594926	1.660203
84	1465210675619340	1.680206
85	1465210675643564	1.700155
89	1465210675893799	1.780315
90	1465210675918724	1.800327
91	1465210675943368	1.820340
92	1465210675967717	1.840264
93	1465210675994536	1.860219
94	1465210676018842	1.880218
95	1465210676043227	1.900220
96	1465210676067732	1.920220
99	1465210676143188	1.980203
100	1465210676167573	2.000205
102	1465210676221749	2.040204
103	1465210676249178	2.060204
104	1465210676274039	2.080205
105	1465210676301237	2.100161
106	1465210676326936	2.120206
107	1465210676353978	2.140204
116	1465210676711743	2.320203
117	1465210676738014	2.340205
118	1465210676762823	2.360202
119	1465210676787037	2.380203
120	1465210676813147	2.400202
121	1465210676837508	2.420204
122	1465210676861955	2.440205
123	1465210676886215	2.460209
126	1465210676961931	2.520204
127	1465210676986603	2.540204
128	1465210677015855	2.560168
129	1465210677041418	2.580204
130	1465210677066962	2.600203
132	1465210677118897	2.640168
133	1465210677145390	2.660205
134	1465210677170478	2.680206
135	1465210677195438	2.700203
136	1465210677222000	2.720205
137	1465210677248114	2.740236
138	1465210677273806	2.760328
139	1465210677298868	2.780331
140	1465210677325079	2.800326
141	1465210677349426	2.820327
142	1465210677373743	2.840329
143	1465210677398100	2.860326
144	1465210677424271	2.880327
145	1465210677448628	2.900327
146	1465210677472693	2.920326
147	1465210677497364	2.940235
148	1465210677523467	2.960249
149	1465210677548023	2.980204
150	1465210677572380	3.000205
151	1465210677598249	3.020206
154	1465210677673818	3.080203
155	1465210677698176	3.100203
156	1465210677724443	3.120205
157	1465210677748778	3.140207
158	1465210677772727	3.160205
159	1465210677930217	3.180201
163	1465210678033699	3.260204
164	1465210678058446	3.280204
165	1465210678088581	3.300204
166	1465210678113636	3.320206
167	1465210678140165	3.340205
168	1465210678167251	3.360204
169	1465210678192325	3.380204
170	1465210678216649	3.400204
171	1465210678243207	3.420206
172	1465210678267920	3.440139
173	1465210678292456	3.460202
174	1465210678317070	3.480148
180	1465210678467731	3.600204
183	1465210678544282	3.660200
184	1465210678568839	3.680167
185	1465210678593319	3.700139
186	1465210678617527	3.720149
187	1465210678644423	3.740183
188	1465210678668648	3.760202
189	1465210678692989	3.780201
190	1465210678718104	3.800203
191	1465210678744617	3.820205
193	1465210678796389	3.860203
194	1465210678821315	3.880203
195	1465210678849006	3.900203
196	1465210678873421	3.920167
197	1465210678897738	3.940170
198	1465210678922092	3.960203
204	1465210679073270	4.080206
205	1465210679097517	4.100203
206	1465210679121901	4.120206
212	1465210679264833	4.240206
227	1465210679313444	4.540212
228	1465210679663305	4.560209
229	1465210679687655	4.580210
230	1465210679711989	4.600212
231	1465210679737256	4.620211
252	1465210680114449	5.040130
253	1465210680138769	5.060168
254	1465210680163154	5.080203
255	1465210680189343	5.100204
256	1465210680213617	5.120207
257	1465210680238002	5.140169
258	1465210680263059	5.160157
261	1465210680340501	5.220202
262	1465210680364930	5.240205
263	1465210680391157	5.260168
264	1465210680415616	5.280205
265	1465210680440436	5.300203
266	1465210680465045	5.320207
267	1465210680491637	5.340205
