rPacketNo	rPacketTime	rPacketTimeDouble
0	1465209395470050	0.000000
8	1465209395684441	0.160207
9	1465209395710970	0.180204
10	1465209395735321	0.200204
11	1465209395759709	0.220205
12	1465209395785945	0.240206
13	1465209395810170	0.260204
14	1465209395834690	0.280154
23	1465209396087104	0.460291
24	1465209396113250	0.480292
25	1465209396137698	0.500243
26	1465209396162050	0.520310
27	1465209396188353	0.540215
28	1465209396212610	0.560206
29	1465209396236963	0.580204
30	1465209396261252	0.600205
31	1465209396289124	0.620200
32	1465209396319203	0.640204
33	1465209396344902	0.660179
34	1465209396495933	0.680204
35	1465209396519891	0.700205
36	1465209396544603	0.720207
37	1465209396568900	0.740207
40	1465209396644892	0.800205
41	1465209396672755	0.820207
42	1465209396703795	0.840155
43	1465209396730690	0.860203
44	1465209396755541	0.880205
45	1465209396779860	0.900204
46	1465209396806761	0.920205
47	1465209396831055	0.940177
48	1465209396855442	0.960196
49	1465209396879826	0.980204
50	1465209396906140	1.000205
53	1465209396979847	1.060205
55	1465209397036810	1.100167
70	1465209397087494	1.400180
72	1465209397541030	1.440206
73	1465209397565298	1.460206
74	1465209397589670	1.480205
77	1465209397665019	1.540177
78	1465209397690163	1.560170
79	1465209397717255	1.580110
80	1465209397741505	1.600225
81	1465209397765862	1.620163
82	1465209397790343	1.640239
86	1465209397890424	1.720168
88	1465209397941465	1.760135
89	1465209397965394	1.780210
90	1465209397990105	1.800203
91	1465209398016321	1.820206
92	1465209398040807	1.840216
93	1465209398065264	1.860206
94	1465209398090060	1.880204
95	1465209398115093	1.900204
96	1465209398142748	1.920204
97	1465209398168267	1.940148
98	1465209398194481	1.960215
99	1465209398222918	1.980253
100	1465209398250125	2.000256
101	1465209398276081	2.020267
102	1465209398300624	2.040226
105	1465209398564955	2.100255
106	1465209398589447	2.120260
107	1465209398613606	2.140210
108	1465209398641575	2.160203
110	1465209398693398	2.200204
111	1465209398718220	2.220155
112	1465209398745633	2.240207
113	1465209398772436	2.260142
114	1465209398797066	2.280166
115	1465209398821400	2.300204
117	1465209398872715	2.340134
118	1465209398897021	2.360166
119	1465209398921269	2.380157
120	1465209398947690	2.400235
121	1465209398972042	2.420234
122	1465209398998069	2.440319
134	1465209399060462	2.680145
135	1465209399109359	2.700203
136	1465209399349199	2.720157
137	1465209399379260	2.740120
138	1465209399403580	2.760238
139	1465209399427868	2.780204
140	1465209399454053	2.800173
141	1465209399478485	2.820197
142	1465209399502740	2.840135
143	1465209399526602	2.860211
152	1465209399781483	3.040262
153	1465209399805867	3.060264
154	1465209399830315	3.080241
155	1465209399854802	3.100223
157	1465209399908783	3.140164
158	1465209399940024	3.160128
159	1465209399972991	3.180169
160	1465209400000170	3.200119
161	1465209400024112	3.220177
162	1465209400048756	3.240129
163	1465209400075048	3.260142
164	1465209400099087	3.280147
165	1465209400123587	3.300166
166	1465209400147966	3.320132
167	1465209400174599	3.340148
168	1465209400202376	3.360129
169	1465209400227020	3.380144
170	1465209400251396	3.400172
171	1465209400383953	3.420204
172	1465209400408807	3.440148
173	1465209400435250	3.460151
174	1465209400459571	3.480131
177	1465209400536590	3.540155
178	1465209400562394	3.560163
179	1465209400594970	3.580147
180	1465209400619266	3.600164
181	1465209400643548	3.620141
182	1465209400667895	3.640163
183	1465209400695291	3.660161
184	1465209400719258	3.680154
185	1465209400743995	3.700153
186	1465209400768344	3.720204
187	1465209400794653	3.740161
188	1465209400819999	3.760200
189	1465209400844349	3.780154
190	1465209400868633	3.800181
192	1465209400919555	3.840168
193	1465209401003462	3.860207
194	1465209401027302	3.880157
195	1465209401051876	3.900128
196	1465209401076228	3.920131
197	1465209401102439	3.940130
200	1465209401176038	4.000162
201	1465209401207238	4.020135
202	1465209401234183	4.040171
203	1465209401260044	4.060205
204	1465209401290185	4.080204
205	1465209401318602	4.100142
207	1465209401370441	4.140182
208	1465209401603184	4.160207
209	1465209401627506	4.180203
210	1465209401651792	4.200205
211	1465209401676178	4.220204
212	1465209401702321	4.240204
215	1465209401775346	4.300205
216	1465209401799634	4.320204
225	1465209402028281	4.500261
226	1465209402052674	4.520352
227	1465209402077305	4.540344
228	1465209402102488	4.560330
229	1465209402130072	4.580328
230	1465209402155064	4.600267
231	1465209402179453	4.620223
232	1465209402203801	4.640166
233	1465209402229918	4.660255
234	1465209402254139	4.680203
235	1465209402278525	4.700203
236	1465209402302745	4.720146
241	1465209402450396	4.820170
252	1465209402484443	5.040206
253	1465209402508762	5.060206
256	1465209402685382	5.120182
257	1465209402711087	5.140262
260	1465209402788066	5.200204
261	1465209402812462	5.220206
262	1465209402838737	5.240170
263	1465209402865618	5.260205
264	1465209402892438	5.280205
265	1465209402917180	5.300205
266	1465209402943987	5.320204
267	1465209402968370	5.340158
268	1465209402992723	5.360198
269	1465209403017090	5.380204
270	1465209403043471	5.400225
271	1465209403067820	5.420235
272	1465209403092174	5.440247
273	1465209403116608	5.460163
274	1465209403143894	5.480205
275	1465209403174389	5.500204
276	1465209403198742	5.520208
277	1465209403223169	5.540206
288	1465209403249463	5.760156
290	1465209403445111	5.800204
291	1465209403474446	5.820205
292	1465209403498806	5.840206
293	1465209403522821	5.860206
294	1465209403549653	5.880204
295	1465209403574057	5.900204
296	1465209403598473	5.920204
297	1465209403622922	5.940205
298	1465209403649161	5.960172
299	1465209403673451	5.980203
300	1465209403697769	6.000204
301	1465209403722057	6.020204
302	1465209403746379	6.040205
303	1465209403772335	6.060206
304	1465209403796881	6.080204
305	1465209403821247	6.100204
306	1465209403845640	6.120146
307	1465209403871875	6.140145
308	1465209403896093	6.160201
309	1465209403920437	6.180204
311	1465209403977014	6.220162
343	1465209404036480	6.860206
344	1465209404389198	6.880205
345	1465209404413941	6.900204
346	1465209404438291	6.920206
347	1465209404462773	6.940171
348	1465209404488979	6.960206
349	1465209404513367	6.980203
350	1465209404537772	7.000205
351	1465209404562104	7.020205
352	1465209404588434	7.040156
353	1465209404612795	7.060208
354	1465209404637170	7.080152
355	1465209404661624	7.100116
375	1465209405025528	7.500203
376	1465209405049966	7.520132
377	1465209405074280	7.540204
378	1465209405100522	7.560205
379	1465209405124920	7.580203
380	1465209405149165	7.600203
381	1465209405173454	7.620164
382	1465209405200916	7.640204
383	1465209405225241	7.660175
384	1465209405249646	7.680213
385	1465209405273935	7.700167
389	1465209405506915	7.780203
393	1465209405628465	7.860206
394	1465209405652691	7.880204
395	1465209405677012	7.900203
396	1465209405703353	7.920204
397	1465209405727666	7.940204
413	1465209405751923	8.260207
414	1465209405776148	8.280205
417	1465209405851692	8.340208
418	1465209405875879	8.360206
419	1465209405902159	8.380205
420	1465209405926499	8.400236
421	1465209405950760	8.420236
422	1465209405975081	8.440332
423	1465209405999432	8.460333
426	1465209406077205	8.520219
427	1465209406106740	8.540221
428	1465209406135306	8.560220
429	1465209406161273	8.580178
430	1465209406189391	8.600179
431	1465209406215662	8.620139
432	1465209406240012	8.640137
433	1465209406264347	8.660167
434	1465209406288705	8.680206
435	1465209406314878	8.700205
436	1465209406339127	8.720205
437	1465209406363445	8.740206
438	1465209406387730	8.760206
446	1465209406414003	8.920204
447	1465209406438422	8.940205
448	1465209406462713	8.960207
449	1465209406487149	8.980204
450	1465209406511473	9.000205
452	1465209406737739	9.040207
453	1465209406762109	9.060206
454	1465209406786290	9.080204
455	1465209406810672	9.100206
456	1465209406837353	9.120152
457	1465209406862098	9.140128
458	1465209406886423	9.160202
459	1465209406910662	9.180157
461	1465209406961088	9.220205
462	1465209406985402	9.240151
463	1465209407009661	9.260206
464	1465209407036492	9.280205
465	1465209407061550	9.300204
466	1465209407087088	9.320204
467	1465209407111444	9.340207
468	1465209407137620	9.360206
469	1465209407250595	9.380204
470	1465209407250621	9.400221
471	1465209407250638	9.420240
489	1465209407250656	9.780206
490	1465209407263721	9.800205
491	1465209407287962	9.820204
492	1465209407314571	9.840204
493	1465209407341040	9.860205
494	1465209407365276	9.880203
495	1465209407389751	9.900205
496	1465209407414049	9.920205
497	1465209407441054	9.940204
498	1465209407465317	9.960204
499	1465209407489758	9.980205
500	1465209407513943	10.000205
505	1465209407644450	10.100205
506	1465209407668664	10.120188
507	1465209407693034	10.140232
508	1465209407717408	10.160252
509	1465209407743884	10.180206
510	1465209407768127	10.200207
511	1465209407792677	10.220156
512	1465209407821218	10.240207
513	1465209407848730	10.260208
514	1465209407874362	10.280129
529	1465209407899113	10.580334
530	1465209407926853	10.600332
531	1465209408156774	10.620231
533	1465209408205446	10.660130
534	1465209408229701	10.680141
537	1465209408305159	10.740167
538	1465209408332523	10.760146
539	1465209408363851	10.780144
540	1465209408394346	10.800177
541	1465209408424265	10.820138
542	1465209408449739	10.840142
543	1465209408481839	10.860136
547	1465209408602762	10.940147
548	1465209408627123	10.960134
549	1465209408651497	10.980147
551	1465209408783916	11.020160
