sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1464956115249180	0.000000	50	13
1	1464956115269323	0.020143	50	13
2	1464956115289387	0.040207	50	13
3	1464956115309353	0.060173	50	13
4	1464956115329352	0.080172	50	13
5	1464956115349355	0.100175	50	13
6	1464956115369293	0.120113	50	13
7	1464956115389348	0.140168	50	13
8	1464956115409295	0.160115	50	13
9	1464956115429377	0.180197	50	13
10	1464956115449378	0.200198	50	13
11	1464956115469351	0.220171	50	13
12	1464956115489352	0.240172	50	13
13	1464956115509352	0.260172	50	13
14	1464956115529353	0.280173	50	13
15	1464956115549347	0.300167	50	13
16	1464956115569417	0.320237	50	13
17	1464956115589416	0.340236	50	13
18	1464956115609417	0.360237	50	13
19	1464956115629420	0.380240	50	13
20	1464956115649417	0.400237	50	13
21	1464956115669457	0.420277	50	13
22	1464956115689394	0.440214	50	13
23	1464956115709356	0.460176	50	13
24	1464956115729355	0.480175	50	13
25	1464956115749275	0.500095	50	13
26	1464956115769383	0.520203	50	13
27	1464956115789356	0.540176	50	13
28	1464956115809354	0.560174	50	13
29	1464956115829358	0.580178	50	13
30	1464956115849357	0.600177	50	13
31	1464956115869354	0.620174	50	13
32	1464956115889358	0.640178	50	13
33	1464956115909297	0.660117	50	13
34	1464956115929355	0.680175	50	13
35	1464956115949298	0.700118	50	13
36	1464956115969350	0.720170	50	13
37	1464956115989355	0.740175	50	13
38	1464956116009316	0.760136	50	13
39	1464956116029354	0.780174	50	13
40	1464956116049355	0.800175	50	13
41	1464956116069351	0.820171	50	13
42	1464956116089354	0.840174	50	13
43	1464956116109316	0.860136	50	13
44	1464956116129358	0.880178	50	13
45	1464956116149351	0.900171	50	13
46	1464956116169290	0.920110	50	13
47	1464956116189296	0.940116	50	13
48	1464956116209294	0.960114	50	13
49	1464956116229350	0.980170	50	13
50	1464956116249354	1.000174	50	13
51	1464956116269351	1.020171	50	13
52	1464956116289292	1.040112	50	13
53	1464956116309299	1.060119	50	13
54	1464956116329347	1.080167	50	13
55	1464956116349333	1.100153	50	13
56	1464956116369358	1.120178	50	13
57	1464956116389352	1.140172	50	13
58	1464956116409273	1.160093	50	13
59	1464956116429354	1.180174	50	13
60	1464956116449386	1.200206	50	13
61	1464956116469411	1.220231	50	13
62	1464956116489414	1.240234	50	13
63	1464956116509325	1.260145	50	13
64	1464956116529417	1.280237	50	13
65	1464956116549414	1.300234	50	13
66	1464956116569345	1.320165	50	13
67	1464956116589326	1.340146	50	13
68	1464956116609349	1.360169	50	13
69	1464956116629410	1.380230	50	13
70	1464956116649416	1.400236	50	13
71	1464956116669356	1.420176	50	13
72	1464956116689349	1.440169	50	13
73	1464956116709354	1.460174	50	13
74	1464956116729316	1.480136	50	13
75	1464956116749354	1.500174	50	13
76	1464956116769352	1.520172	50	13
77	1464956116789317	1.540137	50	13
78	1464956116809353	1.560173	50	13
79	1464956116829352	1.580172	50	13
80	1464956116849354	1.600174	50	13
81	1464956116869351	1.620171	50	13
82	1464956116889352	1.640172	50	13
