sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1464957511827445	0.000000	50	1400
1	1464957511847600	0.020155	50	1400
2	1464957511867602	0.040157	50	1400
3	1464957511887583	0.060138	50	1400
4	1464957511907582	0.080137	50	1400
5	1464957511927579	0.100134	50	1400
6	1464957511947590	0.120145	50	1400
7	1464957511967633	0.140188	50	1400
8	1464957511987631	0.160186	50	1400
9	1464957512007634	0.180189	50	1400
10	1464957512027635	0.200190	50	1400
11	1464957512047633	0.220188	50	1400
12	1464957512067633	0.240188	50	1400
13	1464957512087557	0.260112	50	1400
14	1464957512107634	0.280189	50	1400
15	1464957512127634	0.300189	50	1400
16	1464957512147633	0.320188	50	1400
17	1464957512167558	0.340113	50	1400
18	1464957512187641	0.360196	50	1400
19	1464957512207634	0.380189	50	1400
20	1464957512227595	0.400150	50	1400
21	1464957512247634	0.420189	50	1400
22	1464957512267585	0.440140	50	1400
23	1464957512287630	0.460185	50	1400
24	1464957512307563	0.480118	50	1400
25	1464957512327681	0.500236	50	1400
26	1464957512347599	0.520154	50	1400
27	1464957512367633	0.540188	50	1400
28	1464957512387575	0.560130	50	1400
29	1464957512407576	0.580131	50	1400
30	1464957512427631	0.600186	50	1400
31	1464957512447633	0.620188	50	1400
32	1464957512467597	0.640152	50	1400
33	1464957512487632	0.660187	50	1400
34	1464957512507596	0.680151	50	1400
35	1464957512527636	0.700191	50	1400
36	1464957512547631	0.720186	50	1400
37	1464957512567633	0.740188	50	1400
38	1464957512587597	0.760152	50	1400
39	1464957512607635	0.780190	50	1400
40	1464957512627597	0.800152	50	1400
41	1464957512647630	0.820185	50	1400
42	1464957512667596	0.840151	50	1400
43	1464957512687597	0.860152	50	1400
44	1464957512707578	0.880133	50	1400
45	1464957512727631	0.900186	50	1400
46	1464957512747634	0.920189	50	1400
47	1464957512767634	0.940189	50	1400
48	1464957512787597	0.960152	50	1400
49	1464957512807635	0.980190	50	1400
50	1464957512827636	1.000191	50	1400
51	1464957512847633	1.020188	50	1400
52	1464957512867556	1.040111	50	1400
53	1464957512887624	1.060179	50	1400
54	1464957512907633	1.080188	50	1400
55	1464957512927634	1.100189	50	1400
56	1464957512947633	1.120188	50	1400
57	1464957512967633	1.140188	50	1400
58	1464957512987632	1.160187	50	1400
59	1464957513007632	1.180187	50	1400
60	1464957513027635	1.200190	50	1400
61	1464957513047633	1.220188	50	1400
62	1464957513067572	1.240127	50	1400
63	1464957513087635	1.260190	50	1400
64	1464957513107633	1.280188	50	1400
65	1464957513127639	1.300194	50	1400
66	1464957513147634	1.320189	50	1400
67	1464957513167576	1.340131	50	1400
68	1464957513187593	1.360148	50	1400
69	1464957513207597	1.380152	50	1400
70	1464957513227635	1.400190	50	1400
71	1464957513247633	1.420188	50	1400
72	1464957513267597	1.440152	50	1400
73	1464957513287633	1.460188	50	1400
74	1464957513307631	1.480186	50	1400
75	1464957513327634	1.500189	50	1400
76	1464957513347634	1.520189	50	1400
77	1464957513367632	1.540187	50	1400
78	1464957513387633	1.560188	50	1400
79	1464957513407634	1.580189	50	1400
80	1464957513427636	1.600191	50	1400
81	1464957513447635	1.620190	50	1400
82	1464957513467583	1.640138	50	1400
83	1464957513487640	1.660195	50	1400
84	1464957513507575	1.680130	50	1400
85	1464957513527597	1.700152	50	1400
86	1464957513547594	1.720149	50	1400
87	1464957513567632	1.740187	50	1400
88	1464957513587634	1.760189	50	1400
89	1464957513607634	1.780189	50	1400
