sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1464954728748037	0.000001	50	13
1	1464954728768199	0.020163	50	13
2	1464954728788199	0.040163	50	13
3	1464954728808158	0.060122	50	13
4	1464954728828208	0.080172	50	13
5	1464954728848143	0.100107	50	13
6	1464954728868147	0.120111	50	13
7	1464954728888201	0.140165	50	13
8	1464954728908222	0.160186	50	13
9	1464954728928209	0.180173	50	13
10	1464954728948210	0.200174	50	13
11	1464954728968153	0.220117	50	13
12	1464954728988207	0.240171	50	13
13	1464954729008233	0.260197	50	13
14	1464954729028263	0.280227	50	13
15	1464954729048260	0.300224	50	13
16	1464954729068206	0.320170	50	13
17	1464954729088235	0.340199	50	13
18	1464954729108208	0.360172	50	13
19	1464954729128172	0.380136	50	13
20	1464954729148209	0.400173	50	13
21	1464954729168137	0.420101	50	13
22	1464954729188151	0.440115	50	13
23	1464954729208213	0.460177	50	13
24	1464954729228215	0.480179	50	13
25	1464954729248213	0.500177	50	13
26	1464954729268179	0.520143	50	13
27	1464954729288212	0.540176	50	13
28	1464954729308214	0.560178	50	13
29	1464954729328215	0.580179	50	13
30	1464954729348213	0.600177	50	13
31	1464954729368130	0.620094	50	13
32	1464954729388202	0.640166	50	13
33	1464954729408209	0.660173	50	13
34	1464954729428209	0.680173	50	13
35	1464954729448159	0.700123	50	13
36	1464954729468178	0.720142	50	13
37	1464954729488144	0.740108	50	13
38	1464954729508203	0.760167	50	13
39	1464954729528173	0.780137	50	13
40	1464954729548207	0.800171	50	13
41	1464954729568153	0.820117	50	13
42	1464954729588203	0.840167	50	13
43	1464954729608174	0.860138	50	13
44	1464954729628156	0.880120	50	13
45	1464954729648148	0.900112	50	13
46	1464954729668128	0.920092	50	13
47	1464954729688201	0.940165	50	13
48	1464954729708171	0.960135	50	13
49	1464954729728175	0.980139	50	13
50	1464954729748170	1.000134	50	13
51	1464954729768161	1.020125	50	13
52	1464954729788205	1.040169	50	13
53	1464954729808210	1.060174	50	13
54	1464954729828210	1.080174	50	13
55	1464954729848207	1.100171	50	13
56	1464954729868152	1.120116	50	13
57	1464954729888206	1.140170	50	13
58	1464954729908208	1.160172	50	13
59	1464954729928210	1.180174	50	13
60	1464954729948208	1.200172	50	13
61	1464954729968206	1.220170	50	13
62	1464954729988209	1.240173	50	13
63	1464954730008210	1.260174	50	13
64	1464954730028148	1.280112	50	13
65	1464954730048202	1.300166	50	13
66	1464954730068155	1.320119	50	13
67	1464954730088207	1.340171	50	13
68	1464954730108209	1.360173	50	13
69	1464954730128209	1.380173	50	13
70	1464954730148163	1.400127	50	13
71	1464954730168153	1.420117	50	13
72	1464954730188204	1.440168	50	13
73	1464954730208210	1.460174	50	13
74	1464954730228210	1.480174	50	13
75	1464954730248208	1.500172	50	13
76	1464954730268172	1.520136	50	13
