rPacketNo	rPacketTime	rPacketTimeDouble
3	1465208004583070	0.060208
6	1465208004633837	0.000000
5	1465208004658220	0.000000
10	1465208004733132	0.000000
9	1465208004757372	0.000000
8	1465208004781933	0.000000
15	1465208004812246	0.000000
14	1465208004901966	0.000000
13	1465208004928399	0.000000
12	1465208004958125	0.000000
19	1465208004985560	0.000000
18	1465208005014264	0.000000
17	1465208005039057	0.000000
22	1465208005114010	0.000000
21	1465208005138287	0.000000
27	1465208005187889	0.000000
26	1465208005214833	0.000000
43	1465208005619882	0.000000
42	1465208005644264	0.000000
41	1465208005668562	0.000000
40	1465208005692896	0.000000
46	1465208005743366	0.000000
44	1465208005791670	0.000000
51	1465208005816327	0.000000
50	1465208005842454	0.000000
49	1465208005866894	0.000000
55	1465208005915391	0.000000
54	1465208005941583	0.000000
53	1465208005966292	0.000000
66	1465208006369449	0.000000
65	1465208006393783	0.000000
64	1465208006418422	0.000000
71	1465208006444920	0.000000
69	1465208006493478	0.000000
75	1465208006544230	0.000000
74	1465208006568600	0.000000
73	1465208006593016	0.000000
72	1465208006617271	0.000000
79	1465208006650550	0.000000
86	1465208006882157	0.000000
85	1465208006906537	0.000000
84	1465208006930982	0.000000
91	1465208006957229	0.000000
90	1465208006981512	0.000000
89	1465208007005799	0.000000
88	1465208007029977	0.000000
95	1465208007056180	0.000000
94	1465208007080770	0.000000
93	1465208007105186	0.000000
92	1465208007129450	0.000000
99	1465208007155778	0.000000
97	1465208007204516	0.000000
96	1465208007228867	0.000000
102	1465208007280643	10877390829057574577673686396609414892365442108274409829749532016749931242310290064831411337841105831956090143015706110755066378463175973032649822216403026209794390902461923244729430566191064959554961391010800592767181689301132702753499086679460775335620367194232959498918409756196989079869749708950394109952.000000
105	1465208007407286	10585106050575063560699526197258138923482765305493389004228035090498252345523243895507869800565733835395867527630597110305525360456076430723229589407392595323614514254521239724937987670748499232343207291574302560153388914054983257596866113867392678473069558418114185712486739508802897748423652767387506180096.000000
104	1465208007431572	11165222149891467671095154704350535228722973072306779531215090855449945867541098218395840519354525092605969943041501530938115212397681856661826348935358973000821382245671195443517557827500901638760872465740341265439809413302942885297365281312326283918897307316815694816261646137442299789305067436907490705408.000000
111	1465208007474809	11097825597885210439441649954295972439840923911406516099223888260709436249364153642461171457824991342749566897608328584944244472443143417223876560440486315802626484306188522883648132445869384957074852868678871372242972055840113605474264074936598452452797518812370606176844832991354933738489909767906042839040.000000
110	1465208007501939	11108585553379999037595198920085501845522355218350061604518137471640652768325668860386232844295261208594901937364432538950519648607709178729963120703479608427712410349965904191100804971224356026895887436794162184600069631530760061474162394486259803713413044775733543031407820499236506408241366854372847255552.000000
120	1465208007872792	10353801496620402508377616460214523320140269651424537412264666651192722858525124794000492741277749849931597654827896632912522508629151441563726822078395872445304754477697566830199012699700506275698076996760573899594132390110457908038835324613768202805382006481849705892940110246357605980652070540606955323392.000000
127	1465208007897594	10188948558019036298215550080885330716583134319387626434842436349253958886370739465384761054198981522538844554906189934332033934843016071932726644854336938034624370660660924183459436289267296062883891936923876510445700608996316319575091617824464813932808464302640938730872883575843901397882531776752999464960.000000
125	1465208007985357	9472104611961267020581524573704599867809633294210573239753034773026244912882308527841275431028373674782104410497652864810966374453127288933685335871336914449614671355151781644933710276468483718704882230532883009311466171808428037538422635799546782015108626133385250071994202468668289478379953476281678430208.000000
124	1465208008014316	9306113865157644892808026085526436674829908070439232448831400138643830174205509907680471278921100430350002070982641839482692805067091674776710112534946766734022294736199549850166369465675648445355069005436468243540472071586898117168048740119045619084416842925250508570230547356261836282558337436650844454912.000000
131	1465208008041882	9359383245871030681251901444074799002340836709775165736166961536857669445242779153925144078074935990126904110400067420706390218253004064611691332613323282279999130193981602587995953749257553207088718887280905729525448262734037660928546159172927044572880201467839547359208185704393032826408474427304297103360.000000
133	1465208008194946	9704102967739081180993748415967481822324467457895004164727223040708244202186031025487966836266640823314511900851067457866538534956624763866531333201731599060642985895238874408628991262097154463881449122879906079629977882683650451166652881022141766172619896554621660095146187743945180753580583412129236779008.000000
132	1465208008219370	9580937741193176192370256105937624251708355180935504288261096499973021469145068289802909590364683903092124201425888737934000632799795057271093631225763127873898234760040671359052632131232102222392936611161011502357874413585881006820521080229407086743131925776009112280791129454468385184277058974252259082240.000000
143	1465208008344127	8675393762788230833929381427195214796582543158759026149357299304569368629390059617152529591945777656810090007903194251079133192963472018634315584092275579781321070011001528921214838517649350542025296090528802622579727547199689211150482496049287174819525735069083785204842207911411861288143011531387339538432.000000
142	1465208008368438	8553360317208666340163640891123426852878836365631890242764035225181862079646847595246855786831444815337849580351284696657929394728850324545586432987313436131539984464524541681036314487789458013488644437720397960841544218944466135799174132117131799779808115873099193031503608754836034027290346773359051669504.000000
141	1465208008394747	8573674781015158985734671844522293162204817399105812528044159427857378472637362477959173711595816889188126115856460357380301411519535443704460505248322867792046393913204636569955799667606330636377252304105487367827303717357366465437620365092760568631461278540221327004635721972243118446549741760655002697728.000000
147	1465208008445298	9075559367228014227610780246017163072754805399738574730393242324610159932943178261458839458498287431986421514450983649292467584241866670237037864126380272755948810379120114651596373969850009854689870167415490296234464398378261485523747092453497368811133310972739466808635654323904760198493833814267058454528.000000
146	1465208008469689	9085082399974382178425709373640683838846169885002607660329398656186801427910051131247497759090011928925530512106538402884876434995593260678100345419699786114305807226229989686884666949905259037042214199194878816289106056828562886178415300830679444800798636123609010722987162530917641468417635380804555112448.000000
144	1465208008520223	8895910903840044139997642895057418831697211869886032281727727786839979607180978424246706376555034624222660321336297262166473473205233300422184423947798974869446968661717897521409240821838696956523340754969648703600294350024843606999273095391543937404124042453294354098061545036124136776313145401361561550848.000000
151	1465208008544707	8950590657757638852802716618076606386591291958305372977674087021502511352789290867662610848074986343672822807241950572719679538971127982765525530496198760115332372006983311498642281154365493052858540322533312084327540255145002472122550489610147265285993531429619768378152001688331924596848199839211073830912.000000
150	1465208008569619	8784492090400418606880047694627881530929378993174854317433203359737266847537972800804480817880844769844996378512977218606006685128597995819449670064996766995331030796442845535050649544009444339399111950522939403526391632630188548552078029826360144954856170348820470155557784492850290396493691250198204907520.000000
149	1465208008600083	8015191101092086629714840853639106968517581193684742092674383678558896875402906709214187551577341011733797177398420187840678556557316538471011444084407609700046819322571079120706921482847223524498645984688942894243065697101083057423977207985361099516025184565808707318679550793880094097727303054728141733888.000000
148	1465208008625397	8068655362433404420527713706993267083857805688520804323934798908874621004037599303216138801186323676194896173096982649042954800655277763595609343632288765076352901340304536474237553112223507858107438771825068288760805652144779401999559609362573044281070301872033684031642863466078853823683475647059682394112.000000
153	1465208008708210	7888830769818128090223695458666083605002601127752337778182560804634352301821370804628870899759553038424455256607935439118451299481638058106634986957213583082027719948444520670753597105298374247215264740507357555425203061163201940607843858516990999232339375088546469348531873259982872611489428597586016600064.000000
152	1465208008735425	7766535474322682452381398151222931623356438391324341331813977658745687747540040126458262819291397111276884898107831657646992096138387172958661431479136957735824863250967536163430366847927820506983833445193626528613787321624289143199153267476855441934396781058947953710319051901653034339628310505344215285760.000000
159	1465208008760508	7776210527352694954872486836650287777204676275896034984330690072408679286062291346559299842403116085065865748257606589092106770318351170996778848303650812130211890919757716517495765489479029011726752870447974345015292809643382275073836221515192252892392206688667524802487563791014152181160600324737127677952.000000
158	1465208008785511	8356318590354545168263208230554816132431304832173337719815690009232460030447262232426351862204066224557032206708464128076095433356366954243020280843184008783487655959981841117902096580425477621366061636148376435516857071204885952225259719585967898780422769658971675641355844674331180482573724866352861151232.000000
157	1465208009010731	8288930074662841833614610593688121293562834881809162079326543242619863189903201093512601499662373592419565118235338063730825882305418157497425819336744532609223860971424999676205910264599914736458398447552543157104875951428512622951234182584398026872120167082923945266845657273566188171226857325255664336896.000000
161	1465208009124849	8152923487152688922566627002210935263748275769059378698533708005824014530983912951484539829439297317147429526401913042804304877954305232075871867093588883599237519502659155712307960564637858059554541575118474538197909345848005530394605694335090470712545514886032669987111543437713021409884732673710859747328.000000
160	1465208009149144	7295790267620419121686202167185056690423628016275756568014219452966934151718728892848402533775284209735600060201633607122999393341989772187583598281583823667624531130826669150062299366120778172005905651481233122393738302672459842356399420082518934959187356844793530708676111716635904070730415726054277644288.000000
167	1465208009173554	7349056299869407453044699561905140705428898651221653275557257589460809765408963373667692541684185970462945450885706320993112977818073144234083432114779847120296740359056292255319700705616868851748573696464988685551691061450242740054781976897167877298568554583883670220609322670882778223135431830080959021056.000000
