sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1465209395404737	0.000000	50	2800
1	1465209395424886	0.020149	50	2800
2	1465209395444872	0.040135	50	2800
3	1465209395464915	0.060178	50	2800
4	1465209395484951	0.080214	50	2800
5	1465209395504942	0.100205	50	2800
6	1465209395524909	0.120172	50	2800
7	1465209395544905	0.140168	50	2800
8	1465209395564944	0.160207	50	2800
9	1465209395584941	0.180204	50	2800
10	1465209395604941	0.200204	50	2800
11	1465209395624942	0.220205	50	2800
12	1465209395644943	0.240206	50	2800
13	1465209395664941	0.260204	50	2800
14	1465209395684891	0.280154	50	2800
15	1465209395704931	0.300194	50	2800
16	1465209395724943	0.320206	50	2800
17	1465209395744944	0.340207	50	2800
18	1465209395764941	0.360204	50	2800
19	1465209395784942	0.380205	50	2800
20	1465209395804974	0.400237	50	2800
21	1465209395824923	0.420186	50	2800
22	1465209395844964	0.440227	50	2800
23	1465209395865028	0.460291	50	2800
24	1465209395885029	0.480292	50	2800
25	1465209395904980	0.500243	50	2800
26	1465209395925047	0.520310	50	2800
27	1465209395944952	0.540215	50	2800
28	1465209395964943	0.560206	50	2800
29	1465209395984941	0.580204	50	2800
30	1465209396004942	0.600205	50	2800
31	1465209396024937	0.620200	50	2800
32	1465209396044941	0.640204	50	2800
33	1465209396064916	0.660179	50	2800
34	1465209396084941	0.680204	50	2800
35	1465209396104942	0.700205	50	2800
36	1465209396124944	0.720207	50	2800
37	1465209396144944	0.740207	50	2800
38	1465209396164942	0.760205	50	2800
39	1465209396184942	0.780205	50	2800
40	1465209396204942	0.800205	50	2800
41	1465209396224944	0.820207	50	2800
42	1465209396244892	0.840155	50	2800
43	1465209396264940	0.860203	50	2800
44	1465209396284942	0.880205	50	2800
45	1465209396304941	0.900204	50	2800
46	1465209396324942	0.920205	50	2800
47	1465209396344914	0.940177	50	2800
48	1465209396364933	0.960196	50	2800
49	1465209396384941	0.980204	50	2800
50	1465209396404942	1.000205	50	2800
51	1465209396424943	1.020206	50	2800
52	1465209396444942	1.040205	50	2800
53	1465209396464942	1.060205	50	2800
54	1465209396484892	1.080155	50	2800
55	1465209396504904	1.100167	50	2800
56	1465209396524888	1.120151	50	2800
57	1465209396544981	1.140244	50	2800
58	1465209396564940	1.160203	50	2800
59	1465209396584944	1.180207	50	2800
60	1465209396604943	1.200206	50	2800
61	1465209396624945	1.220208	50	2800
62	1465209396644892	1.240155	50	2800
63	1465209396664937	1.260200	50	2800
64	1465209396684945	1.280208	50	2800
65	1465209396704944	1.300207	50	2800
66	1465209396724946	1.320209	50	2800
67	1465209396744948	1.340211	50	2800
68	1465209396764943	1.360206	50	2800
69	1465209396784946	1.380209	50	2800
70	1465209396804917	1.400180	50	2800
71	1465209396824953	1.420216	50	2800
72	1465209396844943	1.440206	50	2800
73	1465209396864943	1.460206	50	2800
74	1465209396884942	1.480205	50	2800
75	1465209396904941	1.500204	50	2800
76	1465209396924945	1.520208	50	2800
77	1465209396944914	1.540177	50	2800
78	1465209396964907	1.560170	50	2800
79	1465209396984847	1.580110	50	2800
80	1465209397004962	1.600225	50	2800
81	1465209397024900	1.620163	50	2800
82	1465209397044976	1.640239	50	2800
83	1465209397064912	1.660175	50	2800
84	1465209397084937	1.680200	50	2800
85	1465209397104880	1.700143	50	2800
86	1465209397124905	1.720168	50	2800
87	1465209397144939	1.740202	50	2800
88	1465209397164872	1.760135	50	2800
89	1465209397184947	1.780210	50	2800
90	1465209397204940	1.800203	50	2800
91	1465209397224943	1.820206	50	2800
92	1465209397244953	1.840216	50	2800
93	1465209397264943	1.860206	50	2800
94	1465209397284941	1.880204	50	2800
95	1465209397304941	1.900204	50	2800
96	1465209397324941	1.920204	50	2800
97	1465209397344885	1.940148	50	2800
98	1465209397364952	1.960215	50	2800
99	1465209397384990	1.980253	50	2800
100	1465209397404993	2.000256	50	2800
101	1465209397425004	2.020267	50	2800
102	1465209397444963	2.040226	50	2800
103	1465209397464955	2.060218	50	2800
104	1465209397484974	2.080237	50	2800
105	1465209397504992	2.100255	50	2800
106	1465209397524997	2.120260	50	2800
107	1465209397544947	2.140210	50	2800
108	1465209397564940	2.160203	50	2800
109	1465209397584941	2.180204	50	2800
