sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1465225159117472	0.000000	50	1400
1	1465225159137632	0.020160	50	1400
2	1465225159157619	0.040147	50	1400
3	1465225159177658	0.060186	50	1400
4	1465225159197589	0.080117	50	1400
5	1465225159217662	0.100190	50	1400
6	1465225159237579	0.120107	50	1400
7	1465225159257610	0.140138	50	1400
8	1465225159277583	0.160111	50	1400
9	1465225159297640	0.180168	50	1400
10	1465225159317608	0.200136	50	1400
11	1465225159337621	0.220149	50	1400
12	1465225159357600	0.240128	50	1400
13	1465225159377617	0.260145	50	1400
14	1465225159397614	0.280142	50	1400
15	1465225159417612	0.300140	50	1400
16	1465225159437657	0.320185	50	1400
17	1465225159457659	0.340187	50	1400
18	1465225159477664	0.360192	50	1400
19	1465225159497626	0.380154	50	1400
20	1465225159517612	0.400140	50	1400
21	1465225159537630	0.420158	50	1400
22	1465225159557623	0.440151	50	1400
23	1465225159577660	0.460188	50	1400
24	1465225159597659	0.480187	50	1400
25	1465225159617658	0.500186	50	1400
26	1465225159637658	0.520186	50	1400
27	1465225159657660	0.540188	50	1400
28	1465225159677661	0.560189	50	1400
29	1465225159697645	0.580173	50	1400
30	1465225159717658	0.600186	50	1400
31	1465225159737659	0.620187	50	1400
32	1465225159757659	0.640187	50	1400
33	1465225159777662	0.660190	50	1400
34	1465225159797662	0.680190	50	1400
35	1465225159817659	0.700187	50	1400
36	1465225159837692	0.720220	50	1400
37	1465225159857751	0.740279	50	1400
38	1465225159877758	0.760286	50	1400
39	1465225159897756	0.780284	50	1400
40	1465225159917756	0.800284	50	1400
41	1465225159937754	0.820282	50	1400
42	1465225159957705	0.840233	50	1400
43	1465225159977754	0.860282	50	1400
44	1465225159997726	0.880254	50	1400
45	1465225160017600	0.900128	50	1400
46	1465225160037661	0.920189	50	1400
47	1465225160057659	0.940187	50	1400
48	1465225160077661	0.960189	50	1400
49	1465225160097662	0.980190	50	1400
50	1465225160117658	1.000186	50	1400
51	1465225160137658	1.020186	50	1400
52	1465225160157659	1.040187	50	1400
53	1465225160177662	1.060190	50	1400
54	1465225160197660	1.080188	50	1400
55	1465225160217594	1.100122	50	1400
56	1465225160237697	1.120225	50	1400
57	1465225160257611	1.140139	50	1400
58	1465225160277606	1.160134	50	1400
59	1465225160297660	1.180188	50	1400
60	1465225160317658	1.200186	50	1400
61	1465225160337659	1.220187	50	1400
62	1465225160357658	1.240186	50	1400
63	1465225160377658	1.260186	50	1400
64	1465225160397660	1.280188	50	1400
65	1465225160417658	1.300186	50	1400
66	1465225160437659	1.320187	50	1400
67	1465225160457658	1.340186	50	1400
68	1465225160477660	1.360188	50	1400
69	1465225160497660	1.380188	50	1400
70	1465225160517629	1.400157	50	1400
71	1465225160537723	1.420251	50	1400
72	1465225160557659	1.440187	50	1400
73	1465225160577661	1.460189	50	1400
74	1465225160597662	1.480190	50	1400
75	1465225160617659	1.500187	50	1400
76	1465225160637661	1.520189	50	1400
77	1465225160657662	1.540190	50	1400
78	1465225160677613	1.560141	50	1400
79	1465225160697661	1.580189	50	1400
80	1465225160717660	1.600188	50	1400
81	1465225160737580	1.620108	50	1400
82	1465225160757651	1.640179	50	1400
83	1465225160777661	1.660189	50	1400
84	1465225160797660	1.680188	50	1400
85	1465225160817616	1.700144	50	1400
86	1465225160837611	1.720139	50	1400
87	1465225160857613	1.740141	50	1400
88	1465225160877659	1.760187	50	1400
89	1465225160897660	1.780188	50	1400
90	1465225160917660	1.800188	50	1400
91	1465225160937660	1.820188	50	1400
92	1465225160957659	1.840187	50	1400
93	1465225160977592	1.860120	50	1400
94	1465225160997691	1.880219	50	1400
95	1465225161017681	1.900209	50	1400
96	1465225161037680	1.920208	50	1400
97	1465225161057661	1.940189	50	1400
98	1465225161077659	1.960187	50	1400
99	1465225161097661	1.980189	50	1400
100	1465225161117639	2.000167	50	1400
101	1465225161137676	2.020204	50	1400
102	1465225161157623	2.040151	50	1400
103	1465225161177624	2.060152	50	1400
104	1465225161197662	2.080190	50	1400
105	1465225161217659	2.100187	50	1400
106	1465225161237625	2.120153	50	1400
107	1465225161257592	2.140120	50	1400
108	1465225161277621	2.160149	50	1400
109	1465225161297609	2.180137	50	1400
110	1465225161317651	2.200179	50	1400
111	1465225161337659	2.220187	50	1400
112	1465225161357660	2.240188	50	1400
113	1465225161377660	2.260188	50	1400
114	1465225161397662	2.280190	50	1400
115	1465225161417614	2.300142	50	1400
116	1465225161437661	2.320189	50	1400
117	1465225161457659	2.340187	50	1400
118	1465225161477662	2.360190	50	1400
119	1465225161497661	2.380189	50	1400
120	1465225161517588	2.400116	50	1400
121	1465225161537609	2.420137	50	1400
122	1465225161557586	2.440114	50	1400
123	1465225161577590	2.460118	50	1400
124	1465225161597599	2.480127	50	1400
125	1465225161617590	2.500118	50	1400
126	1465225161637651	2.520179	50	1400
127	1465225161657598	2.540126	50	1400
128	1465225161677660	2.560188	50	1400
129	1465225161697660	2.580188	50	1400
130	1465225161717657	2.600185	50	1400
131	1465225161737657	2.620185	50	1400
132	1465225161757662	2.640190	50	1400
133	1465225161777659	2.660187	50	1400
134	1465225161797661	2.680189	50	1400
135	1465225161817620	2.700148	50	1400
136	1465225161837720	2.720248	50	1400
137	1465225161857751	2.740279	50	1400
138	1465225161877753	2.760281	50	1400
139	1465225161897755	2.780283	50	1400
140	1465225161917695	2.800223	50	1400
141	1465225161937654	2.820182	50	1400
142	1465225161957581	2.840109	50	1400
143	1465225161977671	2.860199	50	1400
144	1465225161997673	2.880201	50	1400
145	1465225162017667	2.900195	50	1400
146	1465225162037683	2.920211	50	1400
147	1465225162057663	2.940191	50	1400
148	1465225162077659	2.960187	50	1400
149	1465225162097619	2.980147	50	1400
150	1465225162117660	3.000188	50	1400
151	1465225162137659	3.020187	50	1400
152	1465225162157613	3.040141	50	1400
153	1465225162177659	3.060187	50	1400
154	1465225162197661	3.080189	50	1400
155	1465225162217659	3.100187	50	1400
156	1465225162237614	3.120142	50	1400
157	1465225162257659	3.140187	50	1400
158	1465225162277660	3.160188	50	1400
159	1465225162297662	3.180190	50	1400
160	1465225162317659	3.200187	50	1400
161	1465225162337659	3.220187	50	1400
162	1465225162357659	3.240187	50	1400
163	1465225162377663	3.260191	50	1400
164	1465225162397661	3.280189	50	1400
165	1465225162417658	3.300186	50	1400
166	1465225162437606	3.320134	50	1400
167	1465225162457686	3.340214	50	1400
168	1465225162477740	3.360268	50	1400
169	1465225162497740	3.380268	50	1400
170	1465225162517645	3.400173	50	1400
171	1465225162537681	3.420209	50	1400
172	1465225162557667	3.440195	50	1400
173	1465225162577626	3.460154	50	1400
174	1465225162597625	3.480153	50	1400
175	1465225162617661	3.500189	50	1400
176	1465225162637660	3.520188	50	1400
177	1465225162657660	3.540188	50	1400
178	1465225162677660	3.560188	50	1400
179	1465225162697661	3.580189	50	1400
180	1465225162717660	3.600188	50	1400
181	1465225162737660	3.620188	50	1400
182	1465225162757660	3.640188	50	1400
183	1465225162777664	3.660192	50	1400
184	1465225162797613	3.680141	50	1400
185	1465225162817684	3.700212	50	1400
186	1465225162837727	3.720255	50	1400
187	1465225162857670	3.740198	50	1400
188	1465225162877702	3.760230	50	1400
189	1465225162897756	3.780284	50	1400
190	1465225162917755	3.800283	50	1400
191	1465225162937755	3.820283	50	1400
