sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1466086634734893	0.000000	50	2800
1	1466086634755039	0.020146	50	2800
2	1466086634775089	0.040196	50	2800
3	1466086634795068	0.060175	50	2800
4	1466086634815051	0.080158	50	2800
5	1466086634835025	0.100132	50	2800
6	1466086634855032	0.120139	50	2800
7	1466086634875014	0.140121	50	2800
8	1466086634895010	0.160117	50	2800
9	1466086634915007	0.180114	50	2800
10	1466086634935009	0.200116	50	2800
11	1466086634955043	0.220150	50	2800
12	1466086634975018	0.240125	50	2800
13	1466086634995052	0.260159	50	2800
14	1466086635015097	0.280204	50	2800
15	1466086635035046	0.300153	50	2800
16	1466086635055041	0.320148	50	2800
17	1466086635075035	0.340142	50	2800
18	1466086635095097	0.360204	50	2800
19	1466086635115052	0.380159	50	2800
20	1466086635135052	0.400159	50	2800
21	1466086635155043	0.420150	50	2800
22	1466086635175061	0.440168	50	2800
23	1466086635195032	0.460139	50	2800
24	1466086635215057	0.480164	50	2800
25	1466086635235051	0.500158	50	2800
26	1466086635255043	0.520150	50	2800
27	1466086635275029	0.540136	50	2800
28	1466086635295042	0.560149	50	2800
29	1466086635315033	0.580140	50	2800
30	1466086635335041	0.600148	50	2800
31	1466086635355034	0.620141	50	2800
32	1466086635375040	0.640147	50	2800
33	1466086635395030	0.660137	50	2800
34	1466086635415034	0.680141	50	2800
35	1466086635435044	0.700151	50	2800
36	1466086635455049	0.720156	50	2800
37	1466086635475034	0.740141	50	2800
38	1466086635495041	0.760148	50	2800
39	1466086635515032	0.780139	50	2800
40	1466086635535028	0.800135	50	2800
41	1466086635555017	0.820124	50	2800
42	1466086635575046	0.840153	50	2800
43	1466086635595035	0.860142	50	2800
44	1466086635615062	0.880169	50	2800
45	1466086635635037	0.900144	50	2800
46	1466086635655053	0.920160	50	2800
47	1466086635675038	0.940145	50	2800
48	1466086635695030	0.960137	50	2800
49	1466086635715040	0.980147	50	2800
50	1466086635735125	1.000232	50	2800
51	1466086635755047	1.020154	50	2800
52	1466086635775032	1.040139	50	2800
53	1466086635795048	1.060155	50	2800
54	1466086635815060	1.080167	50	2800
55	1466086635835048	1.100155	50	2800
56	1466086635855060	1.120167	50	2800
57	1466086635875038	1.140145	50	2800
58	1466086635895060	1.160167	50	2800
59	1466086635915018	1.180125	50	2800
60	1466086635935021	1.200128	50	2800
61	1466086635955036	1.220143	50	2800
62	1466086635975059	1.240166	50	2800
63	1466086635995035	1.260142	50	2800
64	1466086636015020	1.280127	50	2800
65	1466086636035058	1.300165	50	2800
66	1466086636055150	1.320257	50	2800
67	1466086636075069	1.340176	50	2800
68	1466086636095039	1.360146	50	2800
