sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1466089757910905	0.000000	50	4200
1	1466089757931071	0.020166	50	4200
2	1466089757951147	0.040242	50	4200
3	1466089757971103	0.060198	50	4200
4	1466089757991071	0.080166	50	4200
5	1466089758011044	0.100139	50	4200
6	1466089758031082	0.120177	50	4200
7	1466089758051056	0.140151	50	4200
8	1466089758071057	0.160152	50	4200
9	1466089758091062	0.180157	50	4200
10	1466089758111055	0.200150	50	4200
11	1466089758131063	0.220158	50	4200
12	1466089758151066	0.240161	50	4200
13	1466089758171091	0.260186	50	4200
14	1466089758191098	0.280193	50	4200
15	1466089758211137	0.300232	50	4200
16	1466089758231051	0.320146	50	4200
17	1466089758251126	0.340221	50	4200
18	1466089758271086	0.360181	50	4200
19	1466089758291097	0.380192	50	4200
20	1466089758311086	0.400181	50	4200
21	1466089758331145	0.420240	50	4200
22	1466089758351093	0.440188	50	4200
23	1466089758371082	0.460177	50	4200
24	1466089758391076	0.480171	50	4200
25	1466089758411056	0.500151	50	4200
26	1466089758431061	0.520156	50	4200
27	1466089758451073	0.540168	50	4200
28	1466089758471058	0.560153	50	4200
29	1466089758491045	0.580140	50	4200
30	1466089758511096	0.600191	50	4200
31	1466089758531076	0.620171	50	4200
32	1466089758551077	0.640172	50	4200
33	1466089758571078	0.660173	50	4200
34	1466089758591051	0.680146	50	4200
35	1466089758611053	0.700148	50	4200
36	1466089758631064	0.720159	50	4200
37	1466089758651068	0.740163	50	4200
38	1466089758671043	0.760138	50	4200
39	1466089758691056	0.780151	50	4200
40	1466089758711083	0.800178	50	4200
41	1466089758731081	0.820176	50	4200
42	1466089758751080	0.840175	50	4200
43	1466089758771086	0.860181	50	4200
44	1466089758791096	0.880191	50	4200
45	1466089758811084	0.900179	50	4200
46	1466089758831075	0.920170	50	4200
47	1466089758851057	0.940152	50	4200
48	1466089758871066	0.960161	50	4200
49	1466089758891089	0.980184	50	4200
50	1466089758911088	1.000183	50	4200
51	1466089758931101	1.020196	50	4200
