rPacketNo	rPacketTime	rPacketTimeDouble
0	1466083042355611	0.000000
1	1466083042356666	0.020187
2	1466083042357707	0.040091
3	1466083042560362	0.060104
4	1466083042561639	0.080083
5	1466083042562855	0.100094
6	1466083042564071	0.120096
7	1466083042565254	0.140092
8	1466083042566394	0.160116
9	1466083042567574	0.180121
10	1466083042568859	0.200116
11	1466083042570150	0.220133
12	1466083042571260	0.240138
13	1466083042572378	0.260132
14	1466083042765139	0.280126
15	1466083042766244	0.300136
16	1466083042767590	0.320176
17	1466083042768836	0.340137
18	1466083042770048	0.360091
19	1466083042771180	0.380119
20	1466083042772384	0.400141
21	1466083042773607	0.420143
22	1466083042774711	0.440092
23	1466083042775844	0.460142
24	1466083042971106	0.480125
25	1466083042972365	0.500116
26	1466083042973545	0.520134
27	1466083042974981	0.540093
28	1466083042976282	0.560137
29	1466083042977753	0.580137
30	1466083042978972	0.600111
31	1466083042980127	0.620174
32	1466083042981434	0.640097
33	1466083042982380	0.660108
34	1466083043174729	0.680095
35	1466083043176135	0.700130
36	1466083043177001	0.720095
37	1466083043178536	0.740090
38	1466083043179820	0.760175
39	1466083043181131	0.780122
40	1466083043182333	0.800134
41	1466083043183524	0.820141
42	1466083043184644	0.840126
43	1466083043185822	0.860116
44	1466083043186915	0.880101
45	1466083043379491	0.900165
46	1466083043380677	0.920141
47	1466083043381919	0.940127
48	1466083043382996	0.960169
49	1466083043384207	0.980128
50	1466083043385629	1.000124
51	1466083043386826	1.020172
52	1466083043388044	1.040116
53	1466083043389153	1.060132
54	1466083043390184	1.080094
55	1466083043584208	1.100094
56	1466083043585435	1.120153
57	1466083043586710	1.140124
58	1466083043587862	1.160135
59	1466083043589065	1.180174
60	1466083043590292	1.200177
61	1466083043591691	1.220131
62	1466083043592938	1.240133
63	1466083043594181	1.260124
64	1466083043595192	1.280170
65	1466083043789163	1.300128
66	1466083043790414	1.320116
67	1466083043791783	1.340107
68	1466083043793029	1.360131
69	1466083043794210	1.380115
70	1466083043795435	1.400168
71	1466083043796730	1.420143
72	1466083043797825	1.440114
73	1466083043799136	1.460117
74	1466083043800118	1.480138
75	1466083043993919	1.500117
76	1466083043995086	1.520127
77	1466083043996489	1.540138
78	1466083043997634	1.560143
79	1466083043998884	1.580133
80	1466083044000136	1.600097
81	1466083044001416	1.620151
82	1466083044002626	1.640137
83	1466083044003876	1.660159
84	1466083044004948	1.680140
85	1466083044198744	1.700120
86	1466083044199995	1.720083
87	1466083044201205	1.740131
88	1466083044202417	1.760174
89	1466083044203565	1.780174
90	1466083044204837	1.800121
91	1466083044206143	1.820131
92	1466083044207327	1.840139
93	1466083044208550	1.860173
94	1466083044209831	1.880100
95	1466083044210800	1.900145
96	1466083044403498	1.920128
97	1466083044404788	1.940102
98	1466083044406027	1.960170
99	1466083044407175	1.980173
100	1466083044408364	2.000174
101	1466083044409517	2.020122
102	1466083044410920	2.040141
103	1466083044412090	2.060125
104	1466083044413297	2.080123
105	1466083044414547	2.100107
106	1466083044608400	2.120137
107	1466083044609611	2.140120
108	1466083044610783	2.160113
109	1466083044612001	2.180132
110	1466083044613184	2.200140
111	1466083044614400	2.220128
112	1466083044615681	2.240090
113	1466083044616955	2.260121
114	1466083044618078	2.280172
115	1466083044619170	2.300124
116	1466083044813098	2.320154
117	1466083044814282	2.340107
118	1466083044815472	2.360133
119	1466083044816752	2.380093
120	1466083044817895	2.400144
121	1466083044819073	2.420132
122	1466083044820290	2.440134
123	1466083044821513	2.460138
124	1466083044822625	2.480138
125	1466083044823601	2.500174
126	1466083045018015	2.520094
127	1466083045019233	2.540083
128	1466083045020314	2.560168
129	1466083045021503	2.580128
130	1466083045022687	2.600143
131	1466083045024000	2.620143
132	1466083045025180	2.640092
133	1466083045026377	2.660088
134	1466083045027618	2.680169
135	1466083045028748	2.700172
137	1466083045222656	2.740085
138	1466083045223885	2.760132
139	1466083045224938	2.780126
140	1466083045226116	2.800134
141	1466083045227455	2.820126
142	1466083045228600	2.840089
143	1466083045229816	2.860133
144	1466083045230878	2.880111
145	1466083045232131	2.900144
146	1466083045233207	2.920119
147	1466083045427462	2.940126
148	1466083045429051	2.960130
157	1466083045632216	3.140098
158	1466083045633490	3.160123
159	1466083045634662	3.180168
160	1466083045635925	3.200138
161	1466083045637172	3.220110
162	1466083045638453	3.240114
163	1466083045639597	3.260130
164	1466083045640966	3.280173
165	1466083045642049	3.300140
166	1466083045643133	3.320176
167	1466083045841092	3.340118
168	1466083045842390	3.360163
169	1466083045843608	3.380118
170	1466083045844757	3.400151
171	1466083045846007	3.420139
172	1466083045847200	3.440095
173	1466083045848372	3.460094
174	1466083045849526	3.480166
175	1466083045850765	3.500139
176	1466083045851966	3.520141
178	1466083046042151	3.560140
179	1466083046043306	3.580127
180	1466083046044517	3.600107
181	1466083046045670	3.620132
182	1466083046046817	3.640092
183	1466083046047981	3.660100
184	1466083046049296	3.680121
185	1466083046050484	3.700122
186	1466083046051759	3.720167
187	1466083046052846	3.740094
188	1466083046246684	3.760113
189	1466083046247813	3.780117
190	1466083046249092	3.800135
191	1466083046250275	3.820097
192	1466083046251555	3.840118
193	1466083046252709	3.860122
194	1466083046253876	3.880092
195	1466083046255070	3.900128
196	1466083046256334	3.920109
197	1466083046257351	3.940102
198	1466083046451449	3.960109
199	1466083046452707	3.980101
200	1466083046453920	4.000112
201	1466083046455101	4.020104
202	1466083046456307	4.040090
203	1466083046457470	4.060109
204	1466083046458683	4.080110
205	1466083046459825	4.100116
206	1466083046461081	4.120116
207	1466083046462076	4.140094
208	1466083046656245	4.160108
209	1466083046657379	4.180099
210	1466083046658599	4.200115
211	1466083046659813	4.220117
