sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1466088485983908	0.000000	50	4200
1	1466088486004060	0.020152	50	4200
2	1466088486024105	0.040197	50	4200
3	1466088486044074	0.060166	50	4200
4	1466088486064065	0.080157	50	4200
5	1466088486084075	0.100167	50	4200
6	1466088486104059	0.120151	50	4200
7	1466088486124094	0.140186	50	4200
8	1466088486144071	0.160163	50	4200
9	1466088486164087	0.180179	50	4200
10	1466088486184053	0.200145	50	4200
11	1466088486204089	0.220181	50	4200
12	1466088486224076	0.240168	50	4200
13	1466088486244091	0.260183	50	4200
14	1466088486264071	0.280163	50	4200
15	1466088486284046	0.300138	50	4200
16	1466088486304056	0.320148	50	4200
17	1466088486324112	0.340204	50	4200
18	1466088486344071	0.360163	50	4200
19	1466088486364089	0.380181	50	4200
20	1466088486384102	0.400194	50	4200
21	1466088486404077	0.420169	50	4200
22	1466088486424095	0.440187	50	4200
23	1466088486444093	0.460185	50	4200
24	1466088486464063	0.480155	50	4200
25	1466088486484223	0.500315	50	4200
26	1466088486504125	0.520217	50	4200
27	1466088486524196	0.540288	50	4200
28	1466088486544095	0.560187	50	4200
29	1466088486564075	0.580167	50	4200
30	1466088486584063	0.600155	50	4200
31	1466088486604094	0.620186	50	4200
32	1466088486624068	0.640160	50	4200
33	1466088486644083	0.660175	50	4200
34	1466088486664063	0.680155	50	4200
35	1466088486684064	0.700156	50	4200
36	1466088486704078	0.720170	50	4200
37	1466088486724088	0.740180	50	4200
38	1466088486744099	0.760191	50	4200
39	1466088486764068	0.780160	50	4200
40	1466088486784076	0.800168	50	4200
41	1466088486804044	0.820136	50	4200
42	1466088486824060	0.840152	50	4200
43	1466088486844130	0.860222	50	4200
44	1466088486864065	0.880157	50	4200
45	1466088486884081	0.900173	50	4200
46	1466088486904060	0.920152	50	4200
47	1466088486924119	0.940211	50	4200
48	1466088486944169	0.960261	50	4200
49	1466088486964072	0.980164	50	4200
50	1466088486984059	1.000151	50	4200
51	1466088487004088	1.020180	50	4200
52	1466088487024069	1.040161	50	4200
53	1466088487044067	1.060159	50	4200
54	1466088487064047	1.080139	50	4200
55	1466088487084073	1.100165	50	4200
56	1466088487104066	1.120158	50	4200
57	1466088487124077	1.140169	50	4200
58	1466088487144078	1.160170	50	4200
59	1466088487164094	1.180186	50	4200
60	1466088487184083	1.200175	50	4200
61	1466088487204092	1.220184	50	4200
62	1466088487224050	1.240142	50	4200
63	1466088487244081	1.260173	50	4200
64	1466088487264084	1.280176	50	4200
65	1466088487284083	1.300175	50	4200
66	1466088487304068	1.320160	50	4200
67	1466088487324177	1.340269	50	4200
68	1466088487344104	1.360196	50	4200
69	1466088487364079	1.380171	50	4200
70	1466088487384064	1.400156	50	4200
71	1466088487404077	1.420169	50	4200
72	1466088487424065	1.440157	50	4200
73	1466088487444099	1.460191	50	4200
74	1466088487464067	1.480159	50	4200
75	1466088487484051	1.500143	50	4200
76	1466088487504078	1.520170	50	4200
77	1466088487524074	1.540166	50	4200
78	1466088487544039	1.560131	50	4200
79	1466088487564120	1.580212	50	4200
80	1466088487584065	1.600157	50	4200
81	1466088487604080	1.620172	50	4200
82	1466088487624072	1.640164	50	4200
83	1466088487644156	1.660248	50	4200
84	1466088487664061	1.680153	50	4200
85	1466088487684059	1.700151	50	4200
86	1466088487704070	1.720162	50	4200
87	1466088487724140	1.740232	50	4200
88	1466088487744063	1.760155	50	4200
89	1466088487764091	1.780183	50	4200
90	1466088487784101	1.800193	50	4200
91	1466088487804063	1.820155	50	4200
92	1466088487824086	1.840178	50	4200
