rPacketNo	rPacketTime	rPacketTimeDouble
0	1466082323713944	0.000000
1	1466082323715000	0.020104
2	1466082323716245	0.040112
3	1466082323717224	0.060132
4	1466082323918647	0.080120
5	1466082323919832	0.100116
6	1466082323921107	0.120129
7	1466082323922338	0.140174
8	1466082323923492	0.160122
9	1466082323924790	0.180134
10	1466082323926040	0.200112
11	1466082323927194	0.220132
12	1466082323928352	0.240116
13	1466082323929718	0.260168
14	1466082324123517	0.280120
15	1466082324124656	0.300108
16	1466082324125900	0.320116
17	1466082324127008	0.340169
18	1466082324128188	0.360117
19	1466082324129289	0.380114
20	1466082324130555	0.400121
21	1466082324131791	0.420153
22	1466082324133099	0.440117
23	1466082324134261	0.460114
24	1466082324135155	0.480114
25	1466082324328316	0.500124
26	1466082324329489	0.520120
27	1466082324330677	0.540092
28	1466082324332747	0.560175
29	1466082324333962	0.580094
30	1466082324335196	0.600103
31	1466082324336490	0.620135
32	1466082324337594	0.640138
33	1466082324338879	0.660139
34	1466082324340109	0.680092
35	1466082324533261	0.700116
36	1466082324534414	0.720111
37	1466082324535665	0.740113
38	1466082324536806	0.760117
39	1466082324537961	0.780111
40	1466082324539232	0.800115
45	1466082324738028	0.900144
46	1466082324739364	0.920138
47	1466082324740541	0.940174
48	1466082324741746	0.960127
49	1466082324743100	0.980147
50	1466082324744221	1.000113
51	1466082324745465	1.020119
52	1466082324746783	1.040351
53	1466082324747968	1.060228
54	1466082324749201	1.080154
55	1466082324942717	1.100119
56	1466082324943952	1.120102
57	1466082324945202	1.140134
58	1466082324946398	1.160113
59	1466082324947592	1.180119
60	1466082324948772	1.200108
61	1466082324950040	1.220131
62	1466082324951175	1.240114
63	1466082324952449	1.260169
64	1466082324953729	1.280124
65	1466082324954660	1.300120
66	1466082325147505	1.320086
67	1466082325148800	1.340126
68	1466082325149884	1.360120
69	1466082325151063	1.380088
70	1466082325152505	1.400117
71	1466082325153624	1.420121
72	1466082325154774	1.440116
73	1466082325156008	1.460114
74	1466082325157273	1.480090
75	1466082325158277	1.500122
76	1466082325352512	1.520109
77	1466082325353793	1.540109
78	1466082325355300	1.560121
79	1466082325356523	1.580144
80	1466082325357745	1.600110
81	1466082325358918	1.620132
82	1466082325360167	1.640123
83	1466082325361338	1.660133
84	1466082325362653	1.680095
85	1466082325363796	1.700144
86	1466082325557136	1.720118
87	1466082325558236	1.740118
88	1466082325559564	1.760139
89	1466082325560797	1.780133
90	1466082325562045	1.800123
91	1466082325563173	1.820113
92	1466082325564482	1.840110
93	1466082325565664	1.860135
94	1466082325566846	1.880123
95	1466082325567888	1.900122
96	1466082325761889	1.920117
97	1466082325763210	1.940129
98	1466082325764562	1.960122
99	1466082325765789	1.980131
100	1466082325767041	2.000119
101	1466082325768369	2.020133
102	1466082325769642	2.040108
103	1466082325770847	2.060126
104	1466082325772009	2.080135
105	1466082325773331	2.100133
106	1466082325774342	2.120109
107	1466082325966755	2.140125
108	1466082325968113	2.160116
109	1466082325969264	2.180114
110	1466082325970545	2.200107
111	1466082325971913	2.220122
112	1466082325973388	2.240116
113	1466082325974827	2.260122
114	1466082325975920	2.280118
115	1466082325977149	2.300167
116	1466082325978160	2.320150
117	1466082326174185	2.340215
118	1466082326175269	2.360130
119	1466082326176501	2.380157
120	1466082326177445	2.400132
121	1466082326178619	2.420229
122	1466082326179880	2.440169
123	1466082326181385	2.460210
124	1466082326182546	2.480121
125	1466082326183742	2.500137
126	1466082326184653	2.520121
127	1466082326376474	2.540102
128	1466082326377623	2.560136
129	1466082326378839	2.580127
130	1466082326380020	2.600114
131	1466082326381301	2.620116
132	1466082326382422	2.640110
133	1466082326383517	2.660086
134	1466082326384738	2.680119
135	1466082326385977	2.700113
136	1466082326387189	2.720113
137	1466082326581318	2.740086
138	1466082326582483	2.760080
139	1466082326583667	2.780166
140	1466082326584851	2.800113
141	1466082326586047	2.820120
142	1466082326587221	2.840115
143	1466082326588515	2.860174
144	1466082326589665	2.880116
145	1466082326590818	2.900063
146	1466082326591916	2.920114
147	1466082326592967	2.940085
148	1466082326785972	2.960102
149	1466082326787212	2.980168
150	1466082326788357	3.000124
151	1466082326789542	3.020169
152	1466082326790730	3.040101
153	1466082326791884	3.060154
154	1466082326793095	3.080119
155	1466082326794242	3.100117
156	1466082326795395	3.120111
157	1466082326796339	3.140114
158	1466082326990795	3.160113
159	1466082326992043	3.180131
160	1466082326993256	3.200110
161	1466082326994695	3.220167
162	1466082326996313	3.240115
163	1466082326997529	3.260120
164	1466082326998695	3.280110
165	1466082326999938	3.300167
166	1466082327001071	3.320098
167	1466082327002138	3.340143
168	1466082327195516	3.360116
169	1466082327196738	3.380131
170	1466082327197907	3.400114
171	1466082327199121	3.420134
172	1466082327200266	3.440113
173	1466082327201428	3.460166
174	1466082327202571	3.480116
175	1466082327203786	3.500165
178	1466082327400302	3.560106
179	1466082327401581	3.580100
180	1466082327402735	3.600105
181	1466082327403940	3.620109
182	1466082327405217	3.640097
183	1466082327406493	3.660105
184	1466082327407791	3.680097
185	1466082327409131	3.700112
186	1466082327410206	3.720129
187	1466082327411474	3.740133
188	1466082327412521	3.760118
189	1466082327605147	3.780162
190	1466082327606449	3.800112
191	1466082327607818	3.820123
192	1466082327609035	3.840112
193	1466082327610090	3.860120
194	1466082327611291	3.880107
195	1466082327612531	3.900138
196	1466082327613857	3.920123
197	1466082327615094	3.940089
198	1466082327616277	3.960118
199	1466082327810026	3.980092
200	1466082327811131	4.000104
201	1466082327812371	4.020116
202	1466082327813600	4.040106
203	1466082327814955	4.060153
204	1466082327816177	4.080122
205	1466082327817354	4.100094
206	1466082327818471	4.120121
207	1466082327819694	4.140169
208	1466082327820633	4.160116
209	1466082328014819	4.180131
210	1466082328016070	4.200096
211	1466082328017181	4.220128
212	1466082328018346	4.240107
213	1466082328019461	4.260120
214	1466082328020644	4.280110
219	1466082328219488	4.380121
230	1466082328424462	4.600125
231	1466082328425573	4.620114
232	1466082328426849	4.640111
233	1466082328428011	4.660168
234	1466082328429223	4.680125
235	1466082328430438	4.700090
236	1466082328432296	4.720115
237	1466082328433448	4.740168
238	1466082328434624	4.760123
239	1466082328435635	4.780113
240	1466082328629140	4.800102
241	1466082328630382	4.820128
242	1466082328631638	4.840121
243	1466082328632821	4.860134
244	1466082328633903	4.880076
245	1466082328634945	4.900175
246	1466082328636328	4.920125
