rPacketNo	rPacketTime	rPacketTimeDouble
0	1465225478173288	0.000001
1	1465225478185892	0.020220
2	1465225478198051	0.040151
19	1465225478478096	0.380188
20	1465225478490706	0.400190
23	1465225478504796	0.460133
24	1465225478529233	0.480187
25	1465225478553935	0.500189
26	1465225478566128	0.520141
29	1465225478784821	0.580187
45	1465225478990274	0.900188
46	1465225479002616	0.920154
50	1465225479052516	1.000247
51	1465225479064961	1.020162
52	1465225479092709	1.040141
53	1465225479105702	1.060141
54	1465225479119522	1.080187
55	1465225479131938	1.100156
56	1465225479144358	1.120224
57	1465225479194393	1.140187
58	1465225479209075	1.160187
59	1465225479220948	1.180188
60	1465225479234101	1.200188
61	1465225479247543	1.220189
63	1465225479312400	1.260187
64	1465225479400967	1.280189
65	1465225479415205	1.300187
66	1465225479427690	1.320189
67	1465225479439945	1.340187
68	1465225479452229	1.360188
69	1465225479464519	1.380189
70	1465225479476722	1.400188
71	1465225479488970	1.420187
72	1465225479503078	1.440188
73	1465225479515047	1.460186
74	1465225479527685	1.480140
75	1465225479539853	1.500180
76	1465225479552299	1.520124
77	1465225479567691	1.540172
78	1465225479606151	1.560189
79	1465225479617900	1.580190
80	1465225479630593	1.600191
81	1465225479810066	1.620153
82	1465225479822512	1.640187
83	1465225479836683	1.660187
84	1465225479848937	1.680188
85	1465225479862234	1.700188
86	1465225479874735	1.720142
87	1465225479887531	1.740196
88	1465225479900012	1.760198
89	1465225479915533	1.780196
90	1465225479938389	1.800202
107	1465225480223673	2.140187
108	1465225480236668	2.160187
109	1465225480250675	2.180188
110	1465225480266100	2.200228
111	1465225480278739	2.220133
112	1465225480292339	2.240188
113	1465225480305784	2.260188
114	1465225480425304	2.280189
115	1465225480438101	2.300189
116	1465225480453087	2.320133
117	1465225480467574	2.340185
118	1465225480480182	2.360186
119	1465225480492726	2.380190
120	1465225480505046	2.400190
121	1465225480517001	2.420138
125	1465225480627591	2.500189
140	1465225480836890	2.800189
141	1465225481037137	2.820152
142	1465225481049429	2.840187
143	1465225481061766	2.860187
144	1465225481073997	2.880188
145	1465225481086219	2.900191
146	1465225481098199	2.920186
147	1465225481110685	2.940189
148	1465225481122983	2.960188
149	1465225481135203	2.980145
156	1465225481222958	3.120166
157	1465225481235595	3.140150
158	1465225481251496	3.160186
159	1465225481269099	3.180187
160	1465225481281739	3.200187
161	1465225481294346	3.220186
162	1465225481310217	3.240187
163	1465225481326188	3.260134
164	1465225481338795	3.280132
165	1465225481357774	3.300189
168	1465225481446740	3.360186
169	1465225481460692	3.380187
170	1465225481473754	3.400189
171	1465225481486484	3.420186
172	1465225481498933	3.440188
173	1465225481511538	3.460186
174	1465225481523822	3.480188
175	1465225481536724	3.500189
176	1465225481551476	3.520151
177	1465225481567829	3.540153
178	1465225481653147	3.560187
179	1465225481665818	3.580188
180	1465225481678304	3.600188
181	1465225481691101	3.620187
182	1465225481703054	3.640185
183	1465225481716357	3.660187
184	1465225481728892	3.680188
185	1465225481742750	3.700190
186	1465225481757569	3.720149
187	1465225481770844	3.740188
188	1465225481787550	3.760187
189	1465225481857052	3.780188
190	1465225481869461	3.800188
191	1465225481881877	3.820217
192	1465225481896861	3.840282
193	1465225481909863	3.860208
194	1465225482061495	3.880174
195	1465225482075604	3.900371
196	1465225482088014	3.920297
197	1465225482100237	3.940281
198	1465225482112593	3.960281
199	1465225482124913	3.980288
200	1465225482137231	4.000242
201	1465225482149457	4.020206
202	1465225482163570	4.040139
203	1465225482175767	4.060143
204	1465225482188049	4.080149
205	1465225482200273	4.100149
206	1465225482212497	4.120150
207	1465225482224853	4.140133
208	1465225482237138	4.160178
209	1465225482249398	4.180187
210	1465225482261651	4.200187
211	1465225482471775	4.220187
216	1465225482535470	4.320186
227	1465225482677712	4.540188
228	1465225482689888	4.560186
229	1465225482702158	4.580188
230	1465225482714476	4.600185
231	1465225482726702	4.620185
232	1465225482738990	4.640186
233	1465225482751598	4.660150
235	1465225482779280	4.700140
237	1465225482806540	4.740187
238	1465225482820849	4.760184
239	1465225482833491	4.780152
240	1465225482846032	4.800187
241	1465225482860048	4.820136
242	1465225482874900	4.840185
243	1465225482889233	4.860194
261	1465225483298712	5.220155
262	1465225483310966	5.240186
263	1465225483323190	5.260190
264	1465225483335474	5.280187
265	1465225483347766	5.300189
266	1465225483359816	5.320189
267	1465225483494635	5.340187
268	1465225483506922	5.360186
269	1465225483518878	5.380186
270	1465225483531495	5.400186
271	1465225483543652	5.420188
272	1465225483559022	5.440187
273	1465225483571017	5.460187
274	1465225483583212	5.480187
275	1465225483598444	5.500140
276	1465225483610762	5.520147
295	1465225484113621	5.900283
311	1465225484322133	6.220188
320	1465225484435452	6.400187
321	1465225484447675	6.420188
322	1465225484519503	6.440187
323	1465225484532029	6.460186
324	1465225484546607	6.480186
325	1465225484560944	6.500211
326	1465225484573616	6.520130
327	1465225484585841	6.540149
328	1465225484630751	6.560186
329	1465225484647679	6.580187
330	1465225484659942	6.600188
331	1465225484672129	6.620189
332	1465225484684383	6.640185
333	1465225484697344	6.660185
334	1465225484709572	6.680187
335	1465225484929784	6.700125
336	1465225484942544	6.720178
337	1465225484954925	6.740186
351	1465225485139249	7.020200
352	1465225485154163	7.040159
354	1465225485179671	7.080190
355	1465225485193083	7.100188
356	1465225485205304	7.120167
357	1465225485217593	7.140187
358	1465225485229746	7.160187
359	1465225485244134	7.180187
360	1465225485256376	7.200187
361	1465225485268633	7.220187
362	1465225485280809	7.240193
367	1465225485545177	7.340185
369	1465225485572026	7.380186
370	1465225485587099	7.400190
371	1465225485599645	7.420189
372	1465225485613146	7.440186
373	1465225485625566	7.460186
374	1465225485638172	7.480187
375	1465225485653626	7.500188
376	1465225485665947	7.520151
377	1465225485678203	7.540187
378	1465225485690490	7.560186
379	1465225485702750	7.580187
380	1465225485715068	7.600189
381	1465225485727393	7.620188
382	1465225485739674	7.640185
383	1465225485753916	7.660186
384	1465225485766140	7.680187
385	1465225485778460	7.700188
386	1465225485791098	7.720188
387	1465225485803422	7.740186
388	1465225485815708	7.760186
389	1465225485827963	7.780185
390	1465225485840157	7.800183
391	1465225485854333	7.820188
392	1465225485867043	7.840185
394	1465225485965581	7.880252
395	1465225485979532	7.900251
396	1465225485992176	7.920253
397	1465225486004814	7.940252
398	1465225486017365	7.960253
399	1465225486030530	7.980250
400	1465225486042949	8.000253
401	1465225486057286	8.020186
402	1465225486069873	8.040163
403	1465225486159563	8.060187
404	1465225486171980	8.080188
405	1465225486184650	8.100190
406	1465225486197132	8.120111
407	1465225486211117	8.140145
408	1465225486223436	8.160188
409	1465225486235628	8.180188
410	1465225486247949	8.200187
411	1465225486262093	8.220189
412	1465225486274318	8.240189
413	1465225486287310	8.260187
414	1465225486365051	8.280190
415	1465225486377665	8.300190
416	1465225486390011	8.320189
417	1465225486402684	8.340190
418	1465225486414907	8.360188
419	1465225486427199	8.380187
420	1465225486441148	8.400189
421	1465225486452537	8.420187
422	1465225486466973	8.440187
432	1465225486772612	8.640189
433	1465225486785195	8.660221
