sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1466087768135686	0.000000	50	2800
1	1466087768155890	0.020204	50	2800
2	1466087768175823	0.040137	50	2800
3	1466087768195815	0.060129	50	2800
4	1466087768215808	0.080122	50	2800
5	1466087768235805	0.100119	50	2800
6	1466087768255836	0.120150	50	2800
7	1466087768275832	0.140146	50	2800
8	1466087768295826	0.160140	50	2800
9	1466087768315811	0.180125	50	2800
10	1466087768335832	0.200146	50	2800
11	1466087768355863	0.220177	50	2800
12	1466087768375827	0.240141	50	2800
13	1466087768395853	0.260167	50	2800
14	1466087768415824	0.280138	50	2800
15	1466087768435829	0.300143	50	2800
16	1466087768455828	0.320142	50	2800
17	1466087768475848	0.340162	50	2800
18	1466087768495838	0.360152	50	2800
19	1466087768515850	0.380164	50	2800
20	1466087768535828	0.400142	50	2800
21	1466087768555835	0.420149	50	2800
22	1466087768575834	0.440148	50	2800
23	1466087768595857	0.460171	50	2800
24	1466087768615819	0.480133	50	2800
25	1466087768635864	0.500178	50	2800
26	1466087768655850	0.520164	50	2800
27	1466087768675920	0.540234	50	2800
28	1466087768695833	0.560147	50	2800
29	1466087768715861	0.580175	50	2800
30	1466087768735812	0.600126	50	2800
31	1466087768755880	0.620194	50	2800
32	1466087768775826	0.640140	50	2800
33	1466087768795892	0.660206	50	2800
34	1466087768815838	0.680152	50	2800
35	1466087768835819	0.700133	50	2800
36	1466087768855814	0.720128	50	2800
37	1466087768875854	0.740168	50	2800
38	1466087768895829	0.760143	50	2800
39	1466087768915884	0.780198	50	2800
40	1466087768935822	0.800136	50	2800
41	1466087768955807	0.820121	50	2800
42	1466087768975819	0.840133	50	2800
43	1466087768995840	0.860154	50	2800
44	1466087769015822	0.880136	50	2800
45	1466087769035815	0.900129	50	2800
46	1466087769055813	0.920127	50	2800
47	1466087769075880	0.940194	50	2800
48	1466087769095817	0.960131	50	2800
49	1466087769115861	0.980175	50	2800
50	1466087769135833	1.000147	50	2800
51	1466087769155907	1.020221	50	2800
52	1466087769175821	1.040135	50	2800
53	1466087769195870	1.060184	50	2800
54	1466087769215825	1.080139	50	2800
55	1466087769235826	1.100140	50	2800
56	1466087769255828	1.120142	50	2800
57	1466087769275843	1.140157	50	2800
58	1466087769295822	1.160136	50	2800
59	1466087769315848	1.180162	50	2800
60	1466087769335811	1.200125	50	2800
61	1466087769355841	1.220155	50	2800
62	1466087769375832	1.240146	50	2800
63	1466087769395841	1.260155	50	2800
64	1466087769415831	1.280145	50	2800
65	1466087769435826	1.300140	50	2800
66	1466087769455831	1.320145	50	2800
67	1466087769475830	1.340144	50	2800
68	1466087769495834	1.360148	50	2800
69	1466087769515891	1.380205	50	2800
70	1466087769535834	1.400148	50	2800
71	1466087769555838	1.420152	50	2800
72	1466087769575836	1.440150	50	2800
73	1466087769595886	1.460200	50	2800
74	1466087769615837	1.480151	50	2800
75	1466087769635829	1.500143	50	2800
76	1466087769655833	1.520147	50	2800
77	1466087769675818	1.540132	50	2800
78	1466087769695861	1.560175	50	2800
79	1466087769715865	1.580179	50	2800
80	1466087769735832	1.600146	50	2800
81	1466087769755850	1.620164	50	2800
