rPacketNo	rPacketTime	rPacketTimeDouble
0	1466090186060512	0.000000
1	1466090186096823	0.020231
2	1466090186133142	0.040155
4	1466090186207373	0.080142
7	1466090186318625	0.140173
8	1466090186356762	0.160156
9	1466090186393033	0.180172
10	1466090186429476	0.200155
11	1466090186467719	0.220166
12	1466090186503968	0.240163
13	1466090186540255	0.260184
15	1466090186614887	0.300185
16	1466090186652969	0.320163
17	1466090186689291	0.340172
18	1466090186726915	0.360149
20	1466090186801594	0.400162
21	1466090186837763	0.420171
22	1466090186875707	0.440159
23	1466090186912249	0.460200
24	1466090186948519	0.480161
25	1466090186986764	0.500139
26	1466090187023111	0.520144
27	1466090187061425	0.540203
28	1466090187097642	0.560159
29	1466090187133932	0.580166
31	1466090187208510	0.620186
32	1466090187245078	0.640170
33	1466090187283149	0.660171
34	1466090187319434	0.680135
35	1466090187355824	0.700210
36	1466090187393918	0.720140
37	1466090187430350	0.740142
39	1466090187505163	0.780187
40	1466090187541492	0.800147
42	1466090187616412	0.840153
43	1466090187652755	0.860224
44	1466090187690720	0.880158
45	1466090187727377	0.900185
46	1466090187763767	0.920160
48	1466090187838405	0.960157
49	1466090187874738	0.980189
50	1466090187913018	1.000164
51	1466090187949338	1.020165
52	1466090187987484	1.040158
53	1466090188023828	1.060183
54	1466090188060176	1.080145
55	1466090188098316	1.100218
56	1466090188134628	1.120163
57	1466090188170928	1.140343
60	1466090188281947	1.200151
61	1466090188320145	1.220182
62	1466090188356481	1.240161
63	1466090188394670	1.260218
64	1466090188431038	1.280152
65	1466090188467402	1.300176
68	1466090188578118	1.360190
69	1466090188616447	1.380248
70	1466090188652747	1.400161
71	1466090188689137	1.420220
72	1466090188727394	1.440158
73	1466090188763654	1.460171
74	1466090188801902	1.480157
75	1466090188838241	1.500187
76	1466090188874559	1.520153
79	1466090188986823	1.580142
80	1466090189025127	1.600158
82	1466090189097750	1.640175
83	1466090189135965	1.660166
84	1466090189172304	1.680159
87	1466090189283183	1.740181
88	1466090189321315	1.760161
89	1466090189357808	1.780175
90	1466090189394148	1.800153
91	1466090189432392	1.820219
92	1466090189468715	1.840143
93	1466090189505035	1.860219
94	1466090189543200	1.880142
95	1466090189579503	1.900168
96	1466090189615878	1.920158
99	1466090189728535	1.980220
112	1466090189765078	2.240144
113	1466090189801391	2.260219
114	1466090189839637	2.280160
115	1466090189875931	2.300170
116	1466090189912209	2.320156
119	1466090190023290	2.380197
120	1466090190061518	2.400158
121	1466090190097778	2.420187
122	1466090190138807	2.440158
123	1466090190175139	2.460218
124	1466090190211338	2.480162
136	1466090190288496	2.720161
137	1466090190324966	2.740165
139	1466090190399636	2.780211
146	1466090190659464	2.920160
147	1466090190695737	2.940170
160	1466090190732036	3.200202
161	1466090190770242	3.220173
162	1466090190806679	3.240146
165	1466090190917764	3.300175
168	1466090191030013	3.360153
169	1466090191069948	3.380228
183	1466090191215454	3.660172
184	1466090191251698	3.680160
186	1466090191326399	3.720152
187	1466090191364448	3.740183
188	1466090191413681	3.760158
189	1466090191437444	3.780218
191	1466090191512134	3.820158
192	1466090191548355	3.840155
193	1466090191587110	3.860222
194	1466090191623499	3.880159
195	1466090191659943	3.900139
208	1466090191699516	4.160158
209	1466090191735841	4.180142
210	1466090191774057	4.200146
211	1466090191810560	4.220173
212	1466090191846832	4.240183
215	1466090191957858	4.300294
216	1466090191995932	4.320295
217	1466090192032271	4.340322
218	1466090192068450	4.360190
219	1466090192106737	4.380173
220	1466090192143119	4.400162
232	1466090192181103	4.640139
233	1466090192217190	4.660221
234	1466090192253867	4.680171
236	1466090192328970	4.720198
237	1466090192365342	4.740302
238	1466090192403596	4.760159
239	1466090192439922	4.780177
240	1466090192476187	4.800145
241	1466090192514417	4.820241
242	1466090192550679	4.840255
256	1466090192661685	5.120159
257	1466090192700241	5.140183
258	1466090192737130	5.160150
261	1466090192848130	5.220160
262	1466090192884453	5.240150
263	1466090192922710	5.260180
264	1466090192958899	5.280164
265	1466090192995292	5.300222
266	1466090193034266	5.320149
267	1466090193070642	5.340166
281	1466090193182143	5.620175
282	1466090193220621	5.640166
283	1466090193257030	5.660177
284	1466090193293325	5.680145
287	1466090193404346	5.740185
288	1466090193442573	5.760147
289	1466090193478828	5.780221
290	1466090193517189	5.800144
291	1466090193553437	5.820175
292	1466090193589843	5.840145
305	1466090193627970	6.100301
306	1466090193664318	6.120165
307	1466090193700637	6.140221
309	1466090193775312	6.180247
310	1466090193811390	6.200150
311	1466090193849670	6.220194
312	1466090193886079	6.240157
313	1466090193924019	6.260192
314	1466090193960641	6.280134
315	1466090193996933	6.300206
328	1466090194107799	6.560132
329	1466090194146017	6.580159
330	1466090194181983	6.600147
331	1466090194218575	6.620222
332	1466090194256801	6.640142
333	1466090194293081	6.660212
334	1466090194331322	6.680143
335	1466090194367593	6.700134
336	1466090194404071	6.720147
339	1466090194515124	6.780182
340	1466090194553167	6.800146
353	1466090194589551	7.060225
354	1466090194625780	7.080148
355	1466090194663941	7.100220
356	1466090194700266	7.120198
357	1466090194736573	7.140193
359	1466090194811069	7.180154
360	1466090194849392	7.200190
361	1466090194885746	7.220181
362	1466090194922065	7.240134
363	1466090194960305	7.260193
364	1466090194996588	7.280147
365	1466090195032845	7.300187
377	1466090195107369	7.540178
378	1466090195143337	7.560154
379	1466090195181602	7.580180
380	1466090195218254	7.600148
381	1466090195256454	7.620183
382	1466090195292698	7.640156
383	1466090195329109	7.660199
385	1466090195403692	7.700162
386	1466090195440074	7.720139
387	1466090195478256	7.740190
388	1466090195514523	7.760199
401	1466090195550800	8.020168
402	1466090195589109	8.040156
404	1466090195663623	8.080151
405	1466090195699988	8.100236
406	1466090195736236	8.120146
408	1466090195810932	8.160161
409	1466090195847207	8.180198
410	1466090195885410	8.200165
411	1466090195921764	8.220192
412	1466090195958019	8.240168
413	1466090195996232	8.260248
425	1466090196032644	8.500181
429	1466090196181494	8.580177
430	1466090196218083	8.600161
431	1466090196254339	8.620187
432	1466090196292565	8.640165
433	1466090196328952	8.660200
434	1466090196365378	8.680177
435	1466090196404873	8.700173
436	1466090196441344	8.720154
437	1466090196477665	8.740163
450	1466090196552262	9.000148
451	1466090196590346	9.020161
454	1466090196701387	9.080149
455	1466090196738279	9.100209
456	1466090196774592	9.120151
458	1466090196850603	9.160166
459	1466090196886888	9.180333
460	1466090196925110	9.200222
461	1466090196961477	9.220192
478	1466090197182934	9.560159
479	1466090197221142	9.580203
480	1466090197257823	9.600168
481	1466090197293972	9.620181
483	1466090197368617	9.660220
485	1466090197443201	9.700219
497	1466090197479663	9.940195
499	1466090197554173	9.980184
500	1466090197590483	10.000156
503	1466090197701372	10.060171
504	1466090197739697	10.080162
505	1466090197776015	10.100191
506	1466090197814215	10.120160
507	1466090197850558	10.140226
508	1466090197886780	10.160145
509	1466090197925008	10.180221
521	1466090197961399	10.420235
522	1466090197997885	10.440164
525	1466090198109208	10.500184
526	1466090198147325	10.520160
527	1466090198183380	10.540212
530	1466090198294577	10.600177
531	1466090198332713	10.620223
532	1466090198369117	10.640152
533	1466090198405464	10.660223
546	1466090198443683	10.920157
547	1466090198479942	10.940222
548	1466090198516056	10.960176
549	1466090198554480	10.980172
550	1466090198590795	11.000145
551	1466090198627883	11.020220
553	1466090198702462	11.060161
554	1466090198740656	11.080160
555	1466090198781136	11.100169
556	1466090198817424	11.120161
557	1466090198856063	11.140176
558	1466090198893460	11.160183
559	1466090198929907	11.180169
573	1466090199004384	11.460191
575	1466090199078912	11.500230
576	1466090199115178	11.520171
577	1466090199154010	11.540172
578	1466090199190437	11.560164
