sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1466087350904917	0.000000	50	2800
1	1466087350925089	0.020172	50	2800
2	1466087350945041	0.040124	50	2800
3	1466087350965069	0.060152	50	2800
4	1466087350985068	0.080151	50	2800
5	1466087351005084	0.100167	50	2800
6	1466087351025070	0.120153	50	2800
7	1466087351045121	0.140204	50	2800
8	1466087351065069	0.160152	50	2800
9	1466087351085122	0.180205	50	2800
10	1466087351105070	0.200153	50	2800
11	1466087351125065	0.220148	50	2800
12	1466087351145087	0.240170	50	2800
13	1466087351165047	0.260130	50	2800
14	1466087351185047	0.280130	50	2800
15	1466087351205090	0.300173	50	2800
16	1466087351225085	0.320168	50	2800
17	1466087351245125	0.340208	50	2800
18	1466087351265087	0.360170	50	2800
19	1466087351285092	0.380175	50	2800
20	1466087351305061	0.400144	50	2800
21	1466087351325124	0.420207	50	2800
22	1466087351345076	0.440159	50	2800
23	1466087351365124	0.460207	50	2800
24	1466087351385092	0.480175	50	2800
25	1466087351405126	0.500209	50	2800
26	1466087351425071	0.520154	50	2800
27	1466087351445085	0.540168	50	2800
28	1466087351465072	0.560155	50	2800
29	1466087351485089	0.580172	50	2800
30	1466087351505076	0.600159	50	2800
31	1466087351525125	0.620208	50	2800
32	1466087351545091	0.640174	50	2800
33	1466087351565076	0.660159	50	2800
34	1466087351585124	0.680207	50	2800
35	1466087351605124	0.700207	50	2800
36	1466087351625085	0.720168	50	2800
37	1466087351645106	0.740189	50	2800
38	1466087351665113	0.760196	50	2800
39	1466087351685062	0.780145	50	2800
40	1466087351705135	0.800218	50	2800
41	1466087351725073	0.820156	50	2800
42	1466087351745122	0.840205	50	2800
43	1466087351765126	0.860209	50	2800
44	1466087351785073	0.880156	50	2800
45	1466087351805069	0.900152	50	2800
46	1466087351825091	0.920174	50	2800
47	1466087351845085	0.940168	50	2800
48	1466087351865089	0.960172	50	2800
49	1466087351885094	0.980177	50	2800
50	1466087351905063	1.000146	50	2800
51	1466087351925078	1.020161	50	2800
52	1466087351945120	1.040203	50	2800
53	1466087351965124	1.060207	50	2800
54	1466087351985087	1.080170	50	2800
55	1466087352005049	1.100132	50	2800
