sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1466083042300192	0.000000	50	13
1	1466083042320379	0.020187	50	13
2	1466083042340283	0.040091	50	13
3	1466083042360296	0.060104	50	13
4	1466083042380275	0.080083	50	13
5	1466083042400286	0.100094	50	13
6	1466083042420288	0.120096	50	13
7	1466083042440284	0.140092	50	13
8	1466083042460308	0.160116	50	13
9	1466083042480313	0.180121	50	13
10	1466083042500308	0.200116	50	13
11	1466083042520325	0.220133	50	13
12	1466083042540330	0.240138	50	13
13	1466083042560324	0.260132	50	13
14	1466083042580318	0.280126	50	13
15	1466083042600328	0.300136	50	13
16	1466083042620368	0.320176	50	13
17	1466083042640329	0.340137	50	13
18	1466083042660283	0.360091	50	13
19	1466083042680311	0.380119	50	13
20	1466083042700333	0.400141	50	13
21	1466083042720335	0.420143	50	13
22	1466083042740284	0.440092	50	13
23	1466083042760334	0.460142	50	13
24	1466083042780317	0.480125	50	13
25	1466083042800308	0.500116	50	13
26	1466083042820326	0.520134	50	13
27	1466083042840285	0.540093	50	13
28	1466083042860329	0.560137	50	13
29	1466083042880329	0.580137	50	13
30	1466083042900303	0.600111	50	13
31	1466083042920366	0.620174	50	13
32	1466083042940289	0.640097	50	13
33	1466083042960300	0.660108	50	13
34	1466083042980287	0.680095	50	13
35	1466083043000322	0.700130	50	13
36	1466083043020287	0.720095	50	13
37	1466083043040282	0.740090	50	13
38	1466083043060367	0.760175	50	13
39	1466083043080314	0.780122	50	13
40	1466083043100326	0.800134	50	13
41	1466083043120333	0.820141	50	13
42	1466083043140318	0.840126	50	13
43	1466083043160308	0.860116	50	13
44	1466083043180293	0.880101	50	13
45	1466083043200357	0.900165	50	13
46	1466083043220333	0.920141	50	13
47	1466083043240319	0.940127	50	13
48	1466083043260361	0.960169	50	13
49	1466083043280320	0.980128	50	13
50	1466083043300316	1.000124	50	13
51	1466083043320364	1.020172	50	13
52	1466083043340308	1.040116	50	13
53	1466083043360324	1.060132	50	13
54	1466083043380286	1.080094	50	13
55	1466083043400286	1.100094	50	13
56	1466083043420345	1.120153	50	13
57	1466083043440316	1.140124	50	13
58	1466083043460327	1.160135	50	13
59	1466083043480366	1.180174	50	13
60	1466083043500369	1.200177	50	13
61	1466083043520323	1.220131	50	13
62	1466083043540325	1.240133	50	13
63	1466083043560316	1.260124	50	13
64	1466083043580362	1.280170	50	13
65	1466083043600320	1.300128	50	13
66	1466083043620308	1.320116	50	13
67	1466083043640299	1.340107	50	13
68	1466083043660323	1.360131	50	13
69	1466083043680307	1.380115	50	13
70	1466083043700360	1.400168	50	13
71	1466083043720335	1.420143	50	13
72	1466083043740306	1.440114	50	13
73	1466083043760309	1.460117	50	13
74	1466083043780330	1.480138	50	13
75	1466083043800309	1.500117	50	13
76	1466083043820319	1.520127	50	13
77	1466083043840330	1.540138	50	13
78	1466083043860335	1.560143	50	13
79	1466083043880325	1.580133	50	13
80	1466083043900289	1.600097	50	13
81	1466083043920343	1.620151	50	13
82	1466083043940329	1.640137	50	13
83	1466083043960351	1.660159	50	13
84	1466083043980332	1.680140	50	13
85	1466083044000312	1.700120	50	13
86	1466083044020275	1.720083	50	13
87	1466083044040323	1.740131	50	13
88	1466083044060366	1.760174	50	13
89	1466083044080366	1.780174	50	13
90	1466083044100313	1.800121	50	13
91	1466083044120323	1.820131	50	13
92	1466083044140331	1.840139	50	13
93	1466083044160365	1.860173	50	13
94	1466083044180292	1.880100	50	13
95	1466083044200337	1.900145	50	13
96	1466083044220320	1.920128	50	13
97	1466083044240294	1.940102	50	13
98	1466083044260362	1.960170	50	13
99	1466083044280365	1.980173	50	13
100	1466083044300366	2.000174	50	13
101	1466083044320314	2.020122	50	13
102	1466083044340333	2.040141	50	13
103	1466083044360317	2.060125	50	13
104	1466083044380315	2.080123	50	13
105	1466083044400299	2.100107	50	13
106	1466083044420329	2.120137	50	13
107	1466083044440312	2.140120	50	13
108	1466083044460305	2.160113	50	13
109	1466083044480324	2.180132	50	13
