sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1465225902501050	0.000001	50	1400
1	1465225902521280	0.020231	50	1400
2	1465225902541212	0.040163	50	1400
3	1465225902561186	0.060137	50	1400
4	1465225902581167	0.080118	50	1400
5	1465225902601174	0.100125	50	1400
6	1465225902621157	0.120108	50	1400
7	1465225902641193	0.140144	50	1400
8	1465225902661152	0.160103	50	1400
9	1465225902681193	0.180144	50	1400
10	1465225902701201	0.200152	50	1400
11	1465225902721188	0.220139	50	1400
12	1465225902741165	0.240116	50	1400
13	1465225902761206	0.260157	50	1400
14	1465225902781235	0.280186	50	1400
15	1465225902801177	0.300128	50	1400
16	1465225902821218	0.320169	50	1400
17	1465225902841312	0.340263	50	1400
18	1465225902861240	0.360191	50	1400
19	1465225902881329	0.380280	50	1400
20	1465225902901331	0.400282	50	1400
21	1465225902921332	0.420283	50	1400
22	1465225902941329	0.440280	50	1400
23	1465225902961329	0.460280	50	1400
24	1465225902981329	0.480280	50	1400
25	1465225903001333	0.500284	50	1400
26	1465225903021264	0.520215	50	1400
27	1465225903041225	0.540176	50	1400
28	1465225903061256	0.560207	50	1400
29	1465225903081204	0.580155	50	1400
30	1465225903101196	0.600147	50	1400
31	1465225903121149	0.620100	50	1400
32	1465225903141218	0.640169	50	1400
33	1465225903161240	0.660191	50	1400
34	1465225903181247	0.680198	50	1400
35	1465225903201248	0.700199	50	1400
36	1465225903221250	0.720201	50	1400
37	1465225903241209	0.740160	50	1400
38	1465225903261244	0.760195	50	1400
39	1465225903281247	0.780198	50	1400
40	1465225903301212	0.800163	50	1400
41	1465225903321206	0.820157	50	1400
42	1465225903341255	0.840206	50	1400
43	1465225903361245	0.860196	50	1400
44	1465225903381248	0.880199	50	1400
45	1465225903401248	0.900199	50	1400
46	1465225903421246	0.920197	50	1400
47	1465225903441247	0.940198	50	1400
48	1465225903461245	0.960196	50	1400
49	1465225903481248	0.980199	50	1400
50	1465225903501247	1.000198	50	1400
51	1465225903521177	1.020128	50	1400
52	1465225903541208	1.040159	50	1400
53	1465225903561222	1.060173	50	1400
54	1465225903581236	1.080187	50	1400
55	1465225903601181	1.100132	50	1400
56	1465225903621189	1.120140	50	1400
57	1465225903641184	1.140135	50	1400
58	1465225903661236	1.160187	50	1400
59	1465225903681236	1.180187	50	1400
60	1465225903701236	1.200187	50	1400
61	1465225903721237	1.220188	50	1400
62	1465225903741236	1.240187	50	1400
63	1465225903761235	1.260186	50	1400
64	1465225903781237	1.280188	50	1400
65	1465225903801237	1.300188	50	1400
66	1465225903821267	1.320218	50	1400
67	1465225903841331	1.340282	50	1400
68	1465225903861266	1.360217	50	1400
69	1465225903881303	1.380254	50	1400
70	1465225903901248	1.400199	50	1400
71	1465225903921249	1.420200	50	1400
72	1465225903941248	1.440199	50	1400
73	1465225903961246	1.460197	50	1400
74	1465225903981248	1.480199	50	1400
75	1465225904001247	1.500198	50	1400
76	1465225904021196	1.520147	50	1400
77	1465225904041302	1.540253	50	1400
78	1465225904061183	1.560134	50	1400
79	1465225904081236	1.580187	50	1400
80	1465225904101234	1.600185	50	1400
81	1465225904121235	1.620186	50	1400
82	1465225904141234	1.640185	50	1400
83	1465225904161235	1.660186	50	1400
84	1465225904181234	1.680185	50	1400
85	1465225904201236	1.700187	50	1400
86	1465225904221237	1.720188	50	1400
87	1465225904241235	1.740186	50	1400
88	1465225904261235	1.760186	50	1400
89	1465225904281236	1.780187	50	1400
90	1465225904301237	1.800188	50	1400
91	1465225904321235	1.820186	50	1400
92	1465225904341235	1.840186	50	1400
93	1465225904361188	1.860139	50	1400
94	1465225904381185	1.880136	50	1400
95	1465225904401234	1.900185	50	1400
96	1465225904421200	1.920151	50	1400
97	1465225904441235	1.940186	50	1400
98	1465225904461234	1.960185	50	1400
99	1465225904481233	1.980184	50	1400
100	1465225904501236	2.000187	50	1400
101	1465225904521199	2.020150	50	1400
102	1465225904541289	2.040240	50	1400
103	1465225904561231	2.060182	50	1400
104	1465225904581235	2.080186	50	1400
105	1465225904601235	2.100186	50	1400
106	1465225904621195	2.120146	50	1400
107	1465225904641228	2.140179	50	1400
108	1465225904661235	2.160186	50	1400
109	1465225904681234	2.180185	50	1400
110	1465225904701272	2.200223	50	1400
111	1465225904721237	2.220188	50	1400
112	1465225904741235	2.240186	50	1400
113	1465225904761235	2.260186	50	1400
114	1465225904781234	2.280185	50	1400
115	1465225904801236	2.300187	50	1400
116	1465225904821258	2.320209	50	1400
117	1465225904841304	2.340255	50	1400
118	1465225904861311	2.360262	50	1400
119	1465225904881275	2.380226	50	1400
120	1465225904901253	2.400204	50	1400
121	1465225904921326	2.420277	50	1400
122	1465225904941329	2.440280	50	1400
123	1465225904961328	2.460279	50	1400
124	1465225904981329	2.480280	50	1400
125	1465225905001329	2.500280	50	1400
126	1465225905021243	2.520194	50	1400
127	1465225905041332	2.540283	50	1400
128	1465225905061235	2.560186	50	1400
129	1465225905081236	2.580187	50	1400
130	1465225905101238	2.600189	50	1400
131	1465225905121239	2.620190	50	1400
132	1465225905141238	2.640189	50	1400
133	1465225905161239	2.660190	50	1400
134	1465225905181237	2.680188	50	1400
135	1465225905201237	2.700188	50	1400
136	1465225905221236	2.720187	50	1400
137	1465225905241235	2.740186	50	1400
138	1465225905261235	2.760186	50	1400
139	1465225905281236	2.780187	50	1400
140	1465225905301236	2.800187	50	1400
141	1465225905321237	2.820188	50	1400
142	1465225905341235	2.840186	50	1400
143	1465225905361235	2.860186	50	1400
144	1465225905381236	2.880187	50	1400
145	1465225905401236	2.900187	50	1400
146	1465225905421237	2.920188	50	1400
147	1465225905441236	2.940187	50	1400
148	1465225905461234	2.960185	50	1400
149	1465225905481234	2.980185	50	1400
150	1465225905501239	3.000190	50	1400
151	1465225905521176	3.020127	50	1400
152	1465225905541179	3.040130	50	1400
153	1465225905561233	3.060184	50	1400
