sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1466082323646043	0.000000	50	13
1	1466082323666147	0.020104	50	13
2	1466082323686155	0.040112	50	13
3	1466082323706175	0.060132	50	13
4	1466082323726163	0.080120	50	13
5	1466082323746159	0.100116	50	13
6	1466082323766172	0.120129	50	13
7	1466082323786217	0.140174	50	13
8	1466082323806165	0.160122	50	13
9	1466082323826177	0.180134	50	13
10	1466082323846155	0.200112	50	13
11	1466082323866175	0.220132	50	13
12	1466082323886159	0.240116	50	13
13	1466082323906211	0.260168	50	13
14	1466082323926163	0.280120	50	13
15	1466082323946151	0.300108	50	13
16	1466082323966159	0.320116	50	13
17	1466082323986212	0.340169	50	13
18	1466082324006160	0.360117	50	13
19	1466082324026157	0.380114	50	13
20	1466082324046164	0.400121	50	13
21	1466082324066196	0.420153	50	13
22	1466082324086160	0.440117	50	13
23	1466082324106157	0.460114	50	13
24	1466082324126157	0.480114	50	13
25	1466082324146167	0.500124	50	13
26	1466082324166163	0.520120	50	13
27	1466082324186135	0.540092	50	13
28	1466082324206218	0.560175	50	13
29	1466082324226137	0.580094	50	13
30	1466082324246146	0.600103	50	13
31	1466082324266178	0.620135	50	13
32	1466082324286181	0.640138	50	13
33	1466082324306182	0.660139	50	13
34	1466082324326135	0.680092	50	13
35	1466082324346159	0.700116	50	13
36	1466082324366154	0.720111	50	13
37	1466082324386156	0.740113	50	13
38	1466082324406160	0.760117	50	13
39	1466082324426154	0.780111	50	13
40	1466082324446158	0.800115	50	13
41	1466082324466175	0.820132	50	13
42	1466082324486161	0.840118	50	13
43	1466082324506212	0.860169	50	13
44	1466082324526154	0.880111	50	13
45	1466082324546187	0.900144	50	13
46	1466082324566181	0.920138	50	13
47	1466082324586217	0.940174	50	13
48	1466082324606170	0.960127	50	13
49	1466082324626190	0.980147	50	13
50	1466082324646156	1.000113	50	13
51	1466082324666162	1.020119	50	13
52	1466082324686394	1.040351	50	13
53	1466082324706271	1.060228	50	13
54	1466082324726197	1.080154	50	13
55	1466082324746162	1.100119	50	13
56	1466082324766145	1.120102	50	13
57	1466082324786177	1.140134	50	13
58	1466082324806156	1.160113	50	13
59	1466082324826162	1.180119	50	13
60	1466082324846151	1.200108	50	13
61	1466082324866174	1.220131	50	13
62	1466082324886157	1.240114	50	13
63	1466082324906212	1.260169	50	13
64	1466082324926167	1.280124	50	13
65	1466082324946163	1.300120	50	13
66	1466082324966129	1.320086	50	13
67	1466082324986169	1.340126	50	13
68	1466082325006163	1.360120	50	13
69	1466082325026131	1.380088	50	13
70	1466082325046160	1.400117	50	13
71	1466082325066164	1.420121	50	13
72	1466082325086159	1.440116	50	13
73	1466082325106157	1.460114	50	13
74	1466082325126133	1.480090	50	13
75	1466082325146165	1.500122	50	13
76	1466082325166152	1.520109	50	13
77	1466082325186152	1.540109	50	13
78	1466082325206164	1.560121	50	13
79	1466082325226187	1.580144	50	13
80	1466082325246153	1.600110	50	13
81	1466082325266175	1.620132	50	13
82	1466082325286166	1.640123	50	13
83	1466082325306176	1.660133	50	13
84	1466082325326138	1.680095	50	13
85	1466082325346187	1.700144	50	13
86	1466082325366161	1.720118	50	13
87	1466082325386161	1.740118	50	13
88	1466082325406182	1.760139	50	13
89	1466082325426176	1.780133	50	13
90	1466082325446166	1.800123	50	13
91	1466082325466156	1.820113	50	13
92	1466082325486153	1.840110	50	13
93	1466082325506178	1.860135	50	13
94	1466082325526166	1.880123	50	13
95	1466082325546165	1.900122	50	13
96	1466082325566160	1.920117	50	13
97	1466082325586172	1.940129	50	13
98	1466082325606165	1.960122	50	13
99	1466082325626174	1.980131	50	13
100	1466082325646162	2.000119	50	13
101	1466082325666176	2.020133	50	13
102	1466082325686151	2.040108	50	13
103	1466082325706169	2.060126	50	13
104	1466082325726178	2.080135	50	13
105	1466082325746176	2.100133	50	13
106	1466082325766152	2.120109	50	13
107	1466082325786168	2.140125	50	13
108	1466082325806159	2.160116	50	13
109	1466082325826157	2.180114	50	13
110	1466082325846150	2.200107	50	13
111	1466082325866165	2.220122	50	13
112	1466082325886159	2.240116	50	13
113	1466082325906165	2.260122	50	13
114	1466082325926161	2.280118	50	13
115	1466082325946210	2.300167	50	13
116	1466082325966193	2.320150	50	13
117	1466082325986258	2.340215	50	13
118	1466082326006173	2.360130	50	13
119	1466082326026200	2.380157	50	13
120	1466082326046175	2.400132	50	13
121	1466082326066272	2.420229	50	13
122	1466082326086212	2.440169	50	13
123	1466082326106253	2.460210	50	13
124	1466082326126164	2.480121	50	13
125	1466082326146180	2.500137	50	13
126	1466082326166164	2.520121	50	13
127	1466082326186145	2.540102	50	13
128	1466082326206179	2.560136	50	13
129	1466082326226170	2.580127	50	13
130	1466082326246157	2.600114	50	13
131	1466082326266159	2.620116	50	13
132	1466082326286153	2.640110	50	13
133	1466082326306129	2.660086	50	13
134	1466082326326162	2.680119	50	13
135	1466082326346156	2.700113	50	13
136	1466082326366156	2.720113	50	13
137	1466082326386129	2.740086	50	13
138	1466082326406123	2.760080	50	13
139	1466082326426209	2.780166	50	13
140	1466082326446156	2.800113	50	13
141	1466082326466163	2.820120	50	13
142	1466082326486158	2.840115	50	13
143	1466082326506217	2.860174	50	13
144	1466082326526159	2.880116	50	13
145	1466082326546106	2.900063	50	13
146	1466082326566157	2.920114	50	13
147	1466082326586128	2.940085	50	13
148	1466082326606145	2.960102	50	13
149	1466082326626211	2.980168	50	13
150	1466082326646167	3.000124	50	13
151	1466082326666212	3.020169	50	13
152	1466082326686144	3.040101	50	13
153	1466082326706197	3.060154	50	13
154	1466082326726162	3.080119	50	13
155	1466082326746160	3.100117	50	13
156	1466082326766154	3.120111	50	13
157	1466082326786157	3.140114	50	13
158	1466082326806156	3.160113	50	13
159	1466082326826174	3.180131	50	13
160	1466082326846153	3.200110	50	13
161	1466082326866210	3.220167	50	13
162	1466082326886158	3.240115	50	13
163	1466082326906163	3.260120	50	13
164	1466082326926153	3.280110	50	13
165	1466082326946210	3.300167	50	13
166	1466082326966141	3.320098	50	13
167	1466082326986186	3.340143	50	13
168	1466082327006159	3.360116	50	13
169	1466082327026174	3.380131	50	13
170	1466082327046157	3.400114	50	13
171	1466082327066177	3.420134	50	13
172	1466082327086156	3.440113	50	13
173	1466082327106209	3.460166	50	13
174	1466082327126159	3.480116	50	13
175	1466082327146208	3.500165	50	13
176	1466082327166157	3.520114	50	13
177	1466082327186146	3.540103	50	13
178	1466082327206149	3.560106	50	13
179	1466082327226143	3.580100	50	13
180	1466082327246148	3.600105	50	13
181	1466082327266152	3.620109	50	13
182	1466082327286140	3.640097	50	13
183	1466082327306148	3.660105	50	13
184	1466082327326140	3.680097	50	13
185	1466082327346155	3.700112	50	13
186	1466082327366172	3.720129	50	13
187	1466082327386176	3.740133	50	13
188	1466082327406161	3.760118	50	13
189	1466082327426205	3.780162	50	13
190	1466082327446155	3.800112	50	13
191	1466082327466166	3.820123	50	13
192	1466082327486155	3.840112	50	13
193	1466082327506163	3.860120	50	13
194	1466082327526150	3.880107	50	13
195	1466082327546181	3.900138	50	13
196	1466082327566166	3.920123	50	13
197	1466082327586132	3.940089	50	13
198	1466082327606161	3.960118	50	13
199	1466082327626135	3.980092	50	13
200	1466082327646147	4.000104	50	13
201	1466082327666159	4.020116	50	13
202	1466082327686149	4.040106	50	13
203	1466082327706196	4.060153	50	13
204	1466082327726165	4.080122	50	13
205	1466082327746137	4.100094	50	13
206	1466082327766164	4.120121	50	13
207	1466082327786212	4.140169	50	13
208	1466082327806159	4.160116	50	13
209	1466082327826174	4.180131	50	13
210	1466082327846139	4.200096	50	13
211	1466082327866171	4.220128	50	13
212	1466082327886150	4.240107	50	13
213	1466082327906163	4.260120	50	13
214	1466082327926153	4.280110	50	13
215	1466082327946139	4.300096	50	13
216	1466082327966164	4.320121	50	13
217	1466082327986176	4.340133	50	13
218	1466082328006166	4.360123	50	13
219	1466082328026164	4.380121	50	13
220	1466082328046148	4.400105	50	13
221	1466082328066128	4.420085	50	13
222	1466082328086167	4.440124	50	13
223	1466082328106179	4.460136	50	13
224	1466082328126164	4.480121	50	13
225	1466082328146210	4.500167	50	13
226	1466082328166160	4.520117	50	13
227	1466082328186149	4.540106	50	13
228	1466082328206182	4.560139	50	13
229	1466082328226202	4.580159	50	13
230	1466082328246168	4.600125	50	13
231	1466082328266157	4.620114	50	13
232	1466082328286154	4.640111	50	13
233	1466082328306211	4.660168	50	13
234	1466082328326168	4.680125	50	13
235	1466082328346133	4.700090	50	13
236	1466082328366158	4.720115	50	13
237	1466082328386211	4.740168	50	13
238	1466082328406166	4.760123	50	13
239	1466082328426156	4.780113	50	13
240	1466082328446145	4.800102	50	13
241	1466082328466171	4.820128	50	13
242	1466082328486164	4.840121	50	13
243	1466082328506177	4.860134	50	13
244	1466082328526119	4.880076	50	13
245	1466082328546218	4.900175	50	13
246	1466082328566168	4.920125	50	13
247	1466082328586211	4.940168	50	13
248	1466082328606164	4.960121	50	13
249	1466082328626159	4.980116	50	13
250	1466082328646157	5.000114	50	13
251	1466082328666171	5.020128	50	13
252	1466082328686149	5.040106	50	13
253	1466082328706193	5.060150	50	13
254	1466082328726152	5.080109	50	13
255	1466082328746173	5.100130	50	13
256	1466082328766168	5.120125	50	13
257	1466082328786129	5.140086	50	13
258	1466082328806153	5.160110	50	13
259	1466082328826213	5.180170	50	13
260	1466082328846137	5.200094	50	13
261	1466082328866164	5.220121	50	13
262	1466082328886154	5.240111	50	13
263	1466082328906174	5.260131	50	13
264	1466082328926165	5.280122	50	13
265	1466082328946172	5.300129	50	13
266	1466082328966161	5.320118	50	13
267	1466082328986213	5.340170	50	13
268	1466082329006191	5.360148	50	13
269	1466082329026220	5.380177	50	13
270	1466082329046160	5.400117	50	13
271	1466082329066151	5.420108	50	13
272	1466082329086160	5.440117	50	13
273	1466082329106180	5.460137	50	13
274	1466082329126170	5.480127	50	13
275	1466082329146169	5.500126	50	13
276	1466082329166159	5.520116	50	13
277	1466082329186175	5.540132	50	13
278	1466082329206191	5.560148	50	13
279	1466082329226178	5.580135	50	13
280	1466082329246151	5.600108	50	13
281	1466082329266167	5.620124	50	13
282	1466082329286153	5.640110	50	13
283	1466082329306209	5.660166	50	13
284	1466082329326164	5.680121	50	13
285	1466082329346167	5.700124	50	13
286	1466082329366155	5.720112	50	13
287	1466082329386158	5.740115	50	13
288	1466082329406161	5.760118	50	13
289	1466082329426159	5.780116	50	13
290	1466082329446152	5.800109	50	13
291	1466082329466162	5.820119	50	13
292	1466082329486158	5.840115	50	13
293	1466082329506156	5.860113	50	13
294	1466082329526153	5.880110	50	13
295	1466082329546166	5.900123	50	13
296	1466082329566159	5.920116	50	13
297	1466082329586210	5.940167	50	13
298	1466082329606185	5.960142	50	13
299	1466082329626213	5.980170	50	13
300	1466082329646166	6.000123	50	13
301	1466082329666161	6.020118	50	13
302	1466082329686139	6.040096	50	13
303	1466082329706210	6.060167	50	13
304	1466082329726146	6.080103	50	13
305	1466082329746164	6.100121	50	13
306	1466082329766156	6.120113	50	13
307	1466082329786128	6.140085	50	13
308	1466082329806133	6.160090	50	13
309	1466082329826220	6.180177	50	13
310	1466082329846138	6.200095	50	13
311	1466082329866156	6.220113	50	13
312	1466082329886146	6.240103	50	13
313	1466082329906157	6.260114	50	13
314	1466082329926162	6.280119	50	13
315	1466082329946175	6.300132	50	13
316	1466082329966155	6.320112	50	13
317	1466082329986230	6.340187	50	13
318	1466082330006135	6.360092	50	13
319	1466082330026166	6.380123	50	13
320	1466082330046156	6.400113	50	13
321	1466082330066159	6.420116	50	13
322	1466082330086126	6.440083	50	13
323	1466082330106163	6.460120	50	13
324	1466082330126155	6.480112	50	13
325	1466082330146142	6.500099	50	13
326	1466082330166152	6.520109	50	13
327	1466082330186152	6.540109	50	13
328	1466082330206193	6.560150	50	13
329	1466082330226158	6.580115	50	13
330	1466082330246133	6.600090	50	13
331	1466082330266174	6.620131	50	13
332	1466082330286159	6.640116	50	13
333	1466082330306159	6.660116	50	13
334	1466082330326154	6.680111	50	13
335	1466082330346178	6.700135	50	13
336	1466082330366159	6.720116	50	13
337	1466082330386210	6.740167	50	13
338	1466082330406139	6.760096	50	13
339	1466082330426188	6.780145	50	13
340	1466082330446141	6.800098	50	13
341	1466082330466176	6.820133	50	13
342	1466082330486134	6.840091	50	13
343	1466082330506191	6.860148	50	13
344	1466082330526154	6.880111	50	13
345	1466082330546162	6.900119	50	13
346	1466082330566131	6.920088	50	13
347	1466082330586156	6.940113	50	13
348	1466082330606153	6.960110	50	13
349	1466082330626212	6.980169	50	13
350	1466082330646160	7.000117	50	13
351	1466082330666165	7.020122	50	13
352	1466082330686151	7.040108	50	13
353	1466082330706186	7.060143	50	13
354	1466082330726130	7.080087	50	13
355	1466082330746213	7.100170	50	13
356	1466082330766157	7.120114	50	13
357	1466082330786163	7.140120	50	13
358	1466082330806131	7.160088	50	13
359	1466082330826159	7.180116	50	13
360	1466082330846156	7.200113	50	13
361	1466082330866174	7.220131	50	13
362	1466082330886186	7.240143	50	13
363	1466082330906160	7.260117	50	13
364	1466082330926153	7.280110	50	13
365	1466082330946221	7.300178	50	13
366	1466082330966193	7.320150	50	13
367	1466082330986264	7.340221	50	13
368	1466082331006169	7.360126	50	13
369	1466082331026218	7.380175	50	13
370	1466082331046168	7.400125	50	13
371	1466082331066211	7.420168	50	13
372	1466082331086148	7.440105	50	13
373	1466082331106227	7.460184	50	13
374	1466082331126152	7.480109	50	13
375	1466082331146190	7.500147	50	13
376	1466082331166135	7.520092	50	13
377	1466082331186142	7.540099	50	13
378	1466082331206192	7.560149	50	13
379	1466082331226167	7.580124	50	13
380	1466082331246167	7.600124	50	13
381	1466082331266210	7.620167	50	13
382	1466082331286158	7.640115	50	13
383	1466082331306154	7.660111	50	13
384	1466082331326152	7.680109	50	13
385	1466082331346210	7.700167	50	13
386	1466082331366158	7.720115	50	13
387	1466082331386209	7.740166	50	13
388	1466082331406164	7.760121	50	13
389	1466082331426135	7.780092	50	13
390	1466082331446132	7.800089	50	13
391	1466082331466159	7.820116	50	13
392	1466082331486172	7.840129	50	13
393	1466082331506206	7.860163	50	13
394	1466082331526149	7.880106	50	13
395	1466082331546158	7.900115	50	13
396	1466082331566151	7.920108	50	13
397	1466082331586174	7.940131	50	13
398	1466082331606137	7.960094	50	13
399	1466082331626165	7.980122	50	13
400	1466082331646188	8.000145	50	13
401	1466082331666186	8.020143	50	13
402	1466082331686194	8.040151	50	13
403	1466082331706181	8.060138	50	13
404	1466082331726150	8.080107	50	13
405	1466082331746210	8.100167	50	13
406	1466082331766138	8.120095	50	13
407	1466082331786178	8.140135	50	13
408	1466082331806158	8.160115	50	13
409	1466082331826176	8.180133	50	13
410	1466082331846173	8.200130	50	13
411	1466082331866212	8.220169	50	13
412	1466082331886157	8.240114	50	13
413	1466082331906157	8.260114	50	13
414	1466082331926149	8.280106	50	13
415	1466082331946175	8.300132	50	13
416	1466082331966159	8.320116	50	13
417	1466082331986167	8.340124	50	13
418	1466082332006159	8.360116	50	13
419	1466082332026164	8.380121	50	13
420	1466082332046135	8.400092	50	13
421	1466082332066173	8.420130	50	13
422	1466082332086170	8.440127	50	13
423	1466082332106156	8.460113	50	13
424	1466082332126137	8.480094	50	13
425	1466082332146169	8.500126	50	13
426	1466082332166163	8.520120	50	13
427	1466082332186138	8.540095	50	13
428	1466082332206204	8.560161	50	13
429	1466082332226236	8.580193	50	13
430	1466082332246148	8.600105	50	13
431	1466082332266161	8.620118	50	13
432	1466082332286133	8.640090	50	13
