rPacketNo	rPacketTime	rPacketTimeDouble
0	1466088486213571	0.000000
1	1466088486250221	0.020152
2	1466088486286837	0.040197
7	1466088486474315	0.140186
8	1466088486515070	0.160163
9	1466088486551669	0.180179
10	1466088486588398	0.200145
11	1466088486626827	0.220181
12	1466088486663271	0.240168
15	1466088486852187	0.300138
16	1466088486888734	0.320148
18	1466088486963480	0.360163
19	1466088487000046	0.380181
20	1466088487038616	0.400194
21	1466088487075069	0.420169
23	1466088487150031	0.460185
24	1466088487186371	0.480155
25	1466088487224793	0.500315
26	1466088487261565	0.520217
27	1466088487298300	0.540288
28	1466088487336659	0.560187
29	1466088487373123	0.580167
30	1466088487409673	0.600155
31	1466088487448160	0.620186
32	1466088487484797	0.640160
33	1466088487523187	0.660175
34	1466088487559827	0.680155
35	1466088487595986	0.700156
36	1466088487634804	0.720170
37	1466088487671254	0.740180
38	1466088487707848	0.760191
39	1466088487746165	0.780160
40	1466088487782582	0.800168
42	1466088487857769	0.840152
43	1466088487896162	0.860222
44	1466088487935589	0.880157
45	1466088487972272	0.900173
46	1466088488008874	0.920152
48	1466088488083843	0.960261
49	1466088488120449	0.980164
51	1466088488195834	1.020180
52	1466088488232685	1.040161
53	1466088488270992	1.060159
54	1466088488307588	1.080139
58	1466088488457689	1.160170
59	1466088488494118	1.180186
60	1466088488530767	1.200175
61	1466088488569385	1.220184
62	1466088488605795	1.240142
63	1466088488642366	1.260173
64	1466088488680528	1.280176
65	1466088488717445	1.300175
66	1466088488755767	1.320160
67	1466088488792343	1.340269
68	1466088488828723	1.360196
69	1466088488867005	1.380171
70	1466088488903532	1.400156
71	1466088488940315	1.420169
73	1466088489015866	1.460191
74	1466088489052257	1.480159
75	1466088489090840	1.500143
76	1466088489126974	1.520170
77	1466088489167484	1.540166
78	1466088489202809	1.560131
79	1466088489239354	1.580212
80	1466088489282016	1.600157
81	1466088489319651	1.620172
82	1466088489356144	1.640164
84	1466088489431596	1.680153
85	1466088489470299	1.700151
86	1466088489506932	1.720162
87	1466088489543895	1.740232
111	1466088490052804	2.220179
112	1466088490091083	2.240184
113	1466088490127560	2.260163
139	1466088490766480	2.780169
141	1466088490842430	2.820149
142	1466088490878834	2.840155
154	1466088490917971	3.080167
155	1466088490954521	3.100218
156	1466088490990971	3.120164
157	1466088491029306	3.140171
158	1466088491065718	3.160152
160	1466088491140811	3.200152
161	1466088491176916	3.220233
162	1466088491215701	3.240165
163	1466088491252404	3.260163
166	1466088491363935	3.320149
179	1466088491400593	3.580166
180	1466088491439170	3.600158
181	1466088491475828	3.620167
184	1466088491587186	3.680159
185	1466088491626802	3.700144
186	1466088491663461	3.720178
188	1466088491780459	3.760155
191	1466088491892945	3.820167
206	1466088491933785	4.120145
207	1466088491970317	4.140184
208	1466088492006802	4.160148
209	1466088492045335	4.180160
210	1466088492081804	4.200148
211	1466088492118313	4.220260
212	1466088492156786	4.240144
213	1466088492192954	4.260170
217	1466088492346752	4.340230
218	1466088492384224	4.360138
231	1466088492420948	4.620179
232	1466088492459358	4.640160
233	1466088492495931	4.660138
234	1466088492532502	4.680140
235	1466088492570979	4.700153
236	1466088492608248	4.720177
238	1466088492683298	4.760137
239	1466088492720067	4.780172
241	1466088492795613	4.820219
242	1466088492832090	4.840157
259	1466088492906882	5.180185
260	1466088492943378	5.200147
261	1466088492981889	5.220179
262	1466088493018980	5.240155
263	1466088493057280	5.260177
264	1466088493093956	5.280160
267	1466088493249541	5.340132
268	1466088493288422	5.360152
269	1466088493324761	5.380128
283	1466088493436647	5.660171
286	1466088493548421	5.720134
288	1466088493623804	5.760156
289	1466088493660490	5.780190
290	1466088493698903	5.800166
291	1466088493737670	5.820185
292	1466088493776915	5.840154
293	1466088493816952	5.860236
