sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1466086243234855	0.000000	50	2800
1	1466086243255030	0.020175	50	2800
2	1466086243274983	0.040128	50	2800
3	1466086243295009	0.060154	50	2800
4	1466086243314980	0.080125	50	2800
5	1466086243335007	0.100152	50	2800
6	1466086243355002	0.120147	50	2800
7	1466086243374993	0.140138	50	2800
8	1466086243394982	0.160127	50	2800
9	1466086243415006	0.180151	50	2800
10	1466086243435009	0.200154	50	2800
11	1466086243455010	0.220155	50	2800
12	1466086243474992	0.240137	50	2800
13	1466086243495057	0.260202	50	2800
14	1466086243515001	0.280146	50	2800
15	1466086243535058	0.300203	50	2800
16	1466086243555005	0.320150	50	2800
17	1466086243575069	0.340214	50	2800
18	1466086243595006	0.360151	50	2800
19	1466086243615053	0.380198	50	2800
20	1466086243635004	0.400149	50	2800
21	1466086243655053	0.420198	50	2800
22	1466086243675068	0.440213	50	2800
23	1466086243695056	0.460201	50	2800
24	1466086243714999	0.480144	50	2800
25	1466086243735008	0.500153	50	2800
26	1466086243755008	0.520153	50	2800
27	1466086243774994	0.540139	50	2800
28	1466086243794981	0.560126	50	2800
29	1466086243815034	0.580179	50	2800
30	1466086243835015	0.600160	50	2800
31	1466086243855011	0.620156	50	2800
32	1466086243874982	0.640127	50	2800
33	1466086243895034	0.660179	50	2800
34	1466086243915005	0.680150	50	2800
35	1466086243935024	0.700169	50	2800
36	1466086243954985	0.720130	50	2800
37	1466086243975038	0.740183	50	2800
38	1466086243994984	0.760129	50	2800
39	1466086244015086	0.780231	50	2800
40	1466086244035003	0.800148	50	2800
41	1466086244055015	0.820160	50	2800
42	1466086244075014	0.840159	50	2800
43	1466086244095004	0.860149	50	2800
44	1466086244115003	0.880148	50	2800
45	1466086244135009	0.900154	50	2800
46	1466086244155004	0.920149	50	2800
47	1466086244175060	0.940205	50	2800
48	1466086244194981	0.960126	50	2800
49	1466086244214982	0.980127	50	2800
50	1466086244235022	1.000167	50	2800
51	1466086244255064	1.020209	50	2800
52	1466086244275009	1.040154	50	2800
53	1466086244295001	1.060146	50	2800
54	1466086244314980	1.080125	50	2800
55	1466086244335059	1.100204	50	2800
56	1466086244354984	1.120129	50	2800
57	1466086244374979	1.140124	50	2800
58	1466086244394986	1.160131	50	2800
59	1466086244415003	1.180148	50	2800
60	1466086244434977	1.200122	50	2800
61	1466086244455028	1.220173	50	2800
62	1466086244474987	1.240132	50	2800
63	1466086244495006	1.260151	50	2800
64	1466086244514976	1.280121	50	2800
65	1466086244535023	1.300168	50	2800
66	1466086244554983	1.320128	50	2800
67	1466086244575012	1.340157	50	2800
68	1466086244594991	1.360136	50	2800
69	1466086244615022	1.380167	50	2800
70	1466086244634980	1.400125	50	2800
71	1466086244655026	1.420171	50	2800
72	1466086244674983	1.440128	50	2800
73	1466086244695008	1.460153	50	2800
74	1466086244714982	1.480127	50	2800
75	1466086244735034	1.500179	50	2800
76	1466086244754984	1.520129	50	2800
77	1466086244775029	1.540174	50	2800
78	1466086244794981	1.560126	50	2800
79	1466086244815084	1.580229	50	2800
80	1466086244834984	1.600129	50	2800
81	1466086244855003	1.620148	50	2800
82	1466086244874973	1.640118	50	2800
83	1466086244895087	1.660232	50	2800
84	1466086244914987	1.680132	50	2800
85	1466086244935022	1.700167	50	2800
86	1466086244954991	1.720136	50	2800
87	1466086244975084	1.740229	50	2800
88	1466086244994987	1.760132	50	2800
89	1466086245015082	1.780227	50	2800
90	1466086245034985	1.800130	50	2800
