rPacketNo	rPacketTime	rPacketTimeDouble
0	1465226216066129	0.000000
1	1465226216079587	0.020130
2	1465226216092647	0.040180
3	1465226216105096	0.060185
4	1465226216117572	0.080108
5	1465226216130532	0.100107
6	1465226216142920	0.120134
7	1465226216155100	0.140128
8	1465226216170973	0.160269
9	1465226216182121	0.180108
10	1465226216194440	0.200182
11	1465226216206629	0.220185
12	1465226216218578	0.240186
13	1465226216231140	0.260187
14	1465226216243400	0.280189
15	1465226216255621	0.300186
16	1465226216269765	0.320185
17	1465226216480066	0.340185
18	1465226216492571	0.360151
19	1465226216509179	0.380187
20	1465226216521554	0.400186
21	1465226216534230	0.420185
22	1465226216546839	0.440186
23	1465226216559357	0.460188
24	1465226216571553	0.480187
29	1465226216681789	0.580187
53	1465226216992271	1.060284
54	1465226217004482	1.080285
56	1465226217088732	1.120280
57	1465226217101011	1.140213
58	1465226217113278	1.160254
59	1465226217125622	1.180166
60	1465226217137563	1.200195
61	1465226217151765	1.220159
62	1465226217163909	1.240192
63	1465226217176234	1.260196
64	1465226217191054	1.280195
65	1465226217203335	1.300184
67	1465226217307799	1.340177
68	1465226217319020	1.360188
69	1465226217331341	1.380188
70	1465226217343609	1.400187
71	1465226217355853	1.420140
72	1465226217368079	1.440187
73	1465226217380301	1.460133
74	1465226217392560	1.480102
75	1465226217406647	1.500185
76	1465226217421517	1.520186
77	1465226217498854	1.540186
78	1465226217511749	1.560152
79	1465226217523550	1.580284
80	1465226217536297	1.600244
81	1465226217548612	1.620275
82	1465226217562608	1.640186
83	1465226217573829	1.660217
84	1465226217586085	1.680145
85	1465226217703132	1.700185
86	1465226217715388	1.720144
87	1465226217727583	1.740185
88	1465226217739743	1.760185
89	1465226217751997	1.780186
90	1465226217764216	1.800186
91	1465226217776512	1.820186
92	1465226217788733	1.840183
93	1465226217800995	1.860185
95	1465226217828212	1.900186
96	1465226217840638	1.920184
97	1465226217854269	1.940185
98	1465226217866589	1.960215
99	1465226217882782	1.980280
100	1465226217910541	2.000242
101	1465226217925128	2.020251
102	1465226217942120	2.040197
105	1465226218137141	2.100223
106	1465226218149644	2.120280
107	1465226218161673	2.140223
108	1465226218173861	2.160187
109	1465226218186121	2.180220
110	1465226218198441	2.200228
111	1465226218210765	2.220197
112	1465226218224873	2.240195
113	1465226218237194	2.260226
114	1465226218249450	2.280206
115	1465226218261721	2.300184
117	1465226218287562	2.340186
118	1465226218299881	2.360187
119	1465226218317516	2.380188
120	1465226218329866	2.400185
121	1465226218342155	2.420187
122	1465226218354151	2.440187
123	1465226218521988	2.460116
124	1465226218534503	2.480197
125	1465226218546848	2.500185
126	1465226218559073	2.520188
127	1465226218571298	2.540187
128	1465226218583593	2.560189
129	1465226218595874	2.580190
130	1465226218608064	2.600185
131	1465226218620354	2.620187
133	1465226218647722	2.660190
134	1465226218660473	2.680184
135	1465226218673024	2.700109
136	1465226218685345	2.720103
137	1465226218697633	2.740186
138	1465226218728611	2.760117
139	1465226218743692	2.780183
140	1465226218757249	2.800187
141	1465226218775113	2.820187
142	1465226218788032	2.840186
143	1465226218933686	2.860200
144	1465226218950357	2.880182
145	1465226218965236	2.900150
146	1465226218977674	2.920186
147	1465226218990196	2.940219
148	1465226219002389	2.960281
149	1465226219014497	2.980227
150	1465226219026569	3.000281
151	1465226219040900	3.020215
152	1465226219053207	3.040276
153	1465226219066838	3.060282
154	1465226219079073	3.080285
155	1465226219091382	3.100282
156	1465226219103672	3.120280
157	1465226219115856	3.140274
158	1465226219128149	3.160191
159	1465226219142226	3.180177
160	1465226219154488	3.200185
161	1465226219166768	3.220154
162	1465226219178997	3.240139
163	1465226219191183	3.260184
164	1465226219203411	3.280110
165	1465226219216146	3.300207
166	1465226219228407	3.320108
167	1465226219243413	3.340179
179	1465226219547628	3.580189
180	1465226219560590	3.600186
189	1465226219751083	3.780188
190	1465226219767658	3.800187
191	1465226219780362	3.820187
192	1465226219793131	3.840187
193	1465226219808746	3.860187
194	1465226219821676	3.880188
195	1465226219833949	3.900187
196	1465226219846270	3.920187
197	1465226219860510	3.940184
198	1465226219872834	3.960217
199	1465226219885560	3.980281
200	1465226219900473	4.000279
201	1465226219956744	4.020203
202	1465226219970730	4.040281
203	1465226219984040	4.060283
204	1465226219996556	4.080255
205	1465226220008743	4.100197
206	1465226220020688	4.120195
207	1465226220160620	4.140163
208	1465226220172877	4.160249
209	1465226220185058	4.180192
210	1465226220197000	4.200150
211	1465226220209572	4.220187
212	1465226220221763	4.240185
213	1465226220233986	4.260196
214	1465226220246279	4.280192
215	1465226220258530	4.300190
216	1465226220274370	4.320187
217	1465226220286050	4.340211
218	1465226220298339	4.360184
219	1465226220310663	4.380197
220	1465226220322949	4.400186
221	1465226220335266	4.420186
222	1465226220347461	4.440133
223	1465226220360910	4.460176
224	1465226220570836	4.480184
225	1465226220583095	4.500187
226	1465226220595448	4.520186
227	1465226220607670	4.540186
228	1465226220619956	4.560185
229	1465226220632211	4.580186
230	1465226220644535	4.600186
231	1465226220656822	4.620187
232	1465226220669019	4.640147
233	1465226220685018	4.660229
234	1465226220696085	4.680185
235	1465226220708310	4.700133
236	1465226220720533	4.720176
237	1465226220732758	4.740188
238	1465226220745080	4.760186
239	1465226220757397	4.780185
240	1465226220769622	4.800188
242	1465226220980675	4.840188
246	1465226221033314	4.920211
247	1465226221045447	4.940252
248	1465226221058001	4.960195
249	1465226221070426	4.980185
252	1465226221110480	5.040213
253	1465226221122945	5.060251
254	1465226221135209	5.080252
255	1465226221147488	5.100251
256	1465226221159714	5.120252
257	1465226221171923	5.140193
258	1465226221186141	5.160197
259	1465226221198432	5.180118
260	1465226221211077	5.200148
261	1465226221223362	5.220187
262	1465226221235532	5.240134
263	1465226221247779	5.260176
264	1465226221260067	5.280109
265	1465226221272291	5.300198
268	1465226221310954	5.360175
269	1465226221323266	5.380190
270	1465226221335653	5.400187
271	1465226221347811	5.420187
272	1465226221360046	5.440133
273	1465226221372258	5.460137
274	1465226221384483	5.480186
275	1465226221401028	5.500188
276	1465226221420763	5.520183
279	1465226221618716	5.580190
280	1465226221630968	5.600190
281	1465226221643122	5.620186
282	1465226221655414	5.640130
283	1465226221667629	5.660261
284	1465226221679931	5.680191
285	1465226221692185	5.700189
287	1465226221719831	5.740189
288	1465226221731863	5.760115
289	1465226221744483	5.780200
290	1465226221756703	5.800190
291	1465226221768983	5.820187
292	1465226221781239	5.840189
293	1465226221793600	5.860187
300	1465226222053371	6.000189
301	1465226222065604	6.020187
