rPacketNo	rPacketTime	rPacketTimeDouble
0	1466081589508112	0.000000
1	1466081589509074	0.020144
2	1466081589510226	0.040191
3	1466081589511233	0.060177
4	1466081589713033	0.080139
5	1466081589714140	0.100092
6	1466081589715268	0.120116
7	1466081589716311	0.140117
8	1466081589717339	0.160121
9	1466081589718452	0.180114
10	1466081589719576	0.200113
11	1466081589720661	0.220116
12	1466081589721753	0.240116
13	1466081589722776	0.260107
14	1466081589724417	0.280173
15	1466081589917782	0.300121
16	1466081589918840	0.320119
17	1466081589919943	0.340111
18	1466081589921062	0.360169
19	1466081589922129	0.380108
20	1466081589923167	0.400122
21	1466081589924433	0.420107
25	1466081590122496	0.500119
26	1466081590123581	0.520092
27	1466081590124633	0.540100
38	1466081590194848	0.760131
39	1466081590217868	0.780145
41	1466081590259632	0.820093
42	1466081590275178	0.840121
43	1466081590330320	0.860173
44	1466081590331305	0.880120
45	1466081590532247	0.900105
46	1466081590533333	0.920099
47	1466081590534517	0.940109
48	1466081590535641	0.960121
49	1466081590536759	0.980086
50	1466081590537943	1.000168
51	1466081590539092	1.020118
57	1466081590638683	1.140123
58	1466081590642336	1.160107
59	1466081590643424	1.180103
60	1466081590644545	1.200132
61	1466081590740898	1.220112
62	1466081590742037	1.240123
63	1466081590743194	1.260115
64	1466081590744310	1.280122
65	1466081590745279	1.300131
66	1466081590942469	1.320120
67	1466081590943666	1.340107
68	1466081590944939	1.360172
69	1466081590946121	1.380124
70	1466081590947278	1.400090
71	1466081590948417	1.420100
72	1466081590949563	1.440182
73	1466081590950598	1.460128
74	1466081590951838	1.480169
75	1466081590952786	1.500135
76	1466081591146695	1.520109
77	1466081591147883	1.540079
78	1466081591149005	1.560117
87	1466081591354132	1.740114
88	1466081591355226	1.760089
89	1466081591356487	1.780116
90	1466081591357614	1.800090
91	1466081591358694	1.820101
92	1466081591359934	1.840116
93	1466081591361035	1.860135
94	1466081591362175	1.880139
95	1466081591363306	1.900119
96	1466081591364192	1.920131
97	1466081591556195	1.940121
98	1466081591557417	1.960121
99	1466081591558575	1.980107
100	1466081591559887	2.000134
101	1466081591561237	2.020102
102	1466081591562416	2.040132
103	1466081591563600	2.060140
104	1466081591564839	2.080109
105	1466081591565972	2.100136
106	1466081591567013	2.120090
107	1466081591761055	2.140143
