rPacketNo	rPacketTime	rPacketTimeDouble
0	1466089758027120	0.000000
1	1466089758063867	0.020166
2	1466089758100500	0.040242
4	1466089758176740	0.080166
10	1466089758436854	0.200150
11	1466089758473340	0.220158
12	1466089758509924	0.240161
14	1466089758585377	0.280193
15	1466089758623582	0.300232
16	1466089758660312	0.320146
17	1466089758696801	0.340221
18	1466089758735152	0.360181
19	1466089758771687	0.380192
20	1466089758808273	0.400181
21	1466089758846647	0.420240
22	1466089758883099	0.440188
23	1466089758919633	0.460177
24	1466089758959702	0.480171
25	1466089758996347	0.500151
26	1466089759034740	0.520156
27	1466089759071249	0.540168
28	1466089759107803	0.560153
29	1466089759147314	0.580140
30	1466089759183916	0.600191
31	1466089759220695	0.620171
33	1466089759484261	0.660173
34	1466089759520835	0.680146
37	1466089759632933	0.740163
38	1466089759671424	0.760138
39	1466089759710373	0.780151
40	1466089759748740	0.800178
41	1466089759786957	0.820176
42	1466089759823567	0.840175
44	1466089759898687	0.880191
45	1466089759935079	0.900179
48	1466089760122875	0.960161
49	1466089760161311	0.980184
50	1466089760197969	1.000183
51	1466089760235281	1.020196
52	1466089760274122	1.040177
53	1466089760310546	1.060230
54	1466089760347102	1.080179
55	1466089760385460	1.100178
56	1466089760422027	1.120172
58	1466089760497058	1.160158
59	1466089760533607	1.180204
60	1466089760572069	1.200177
61	1466089760609938	1.220181
64	1466089760738980	1.280173
65	1466089760780279	1.300279
66	1466089760816940	1.320176
67	1466089760853444	1.340229
68	1466089760891953	1.360171
69	1466089760928616	1.380227
70	1466089760965236	1.400176
72	1466089761040857	1.440186
75	1466089761153294	1.500195
78	1466089761340304	1.560146
79	1466089761377020	1.580141
80	1466089761416124	1.600237
81	1466089761452481	1.620237
84	1466089761565881	1.680205
87	1466089761677945	1.740192
89	1466089761753328	1.780172
102	1466089761954732	2.040158
103	1466089761991345	2.060187
104	1466089762032618	2.080181
105	1466089762070143	2.100196
106	1466089762108573	2.120173
107	1466089762145057	2.140234
108	1466089762182875	2.160173
109	1466089762221717	2.180173
110	1466089762258306	2.200234
111	1466089762294871	2.220183
129	1466089762369826	2.580194
133	1466089762580510	2.660181
135	1466089762655709	2.700151
136	1466089762692001	2.720155
137	1466089762730552	2.740170
138	1466089762767109	2.760177
139	1466089762803720	2.780174
141	1466089762878742	2.820201
156	1466089762989932	3.120186
157	1466089763028472	3.140226
158	1466089763064962	3.160173
159	1466089763101551	3.180190
160	1466089763140070	3.200172
161	1466089763176474	3.220173
162	1466089763213121	3.240183
163	1466089763251644	3.260195
164	1466089763288355	3.280177
165	1466089763326722	3.300224
166	1466089763363178	3.320149
181	1466089763399662	3.620185
182	1466089763439014	3.640182
184	1466089763512931	3.680171
185	1466089763551190	3.700177
186	1466089763589077	3.720174
187	1466089763627925	3.740168
188	1466089763667129	3.760163
189	1466089763703567	3.780148
191	1466089763779498	3.820224
192	1466089763815795	3.840184
210	1466089763891401	4.200150
211	1466089763928111	4.220160
213	1466089764003687	4.260219
214	1466089764040098	4.280170
215	1466089764078706	4.300167
216	1466089764115245	4.320194
217	1466089764153872	4.340235
218	1466089764190413	4.360153
219	1466089764226811	4.380226
220	1466089764265186	4.400185
221	1466089764301847	4.420194
222	1466089764338418	4.440176
244	1466089764790798	4.880161
245	1466089764827399	4.900183
246	1466089764867511	4.920173
247	1466089764902849	4.940175
248	1466089764939567	4.960167
250	1466089765014539	5.000177
262	1466089765050925	5.240171
267	1466089765285632	5.340170
289	1466089765716327	5.780152
293	1466089765926038	5.860199
294	1466089765962606	5.880156
295	1466089766001074	5.900185
297	1466089766074168	5.940181
298	1466089766112605	5.960174
311	1466089766148949	6.220181
312	1466089766185704	6.240176
318	1466089766559575	6.360189
319	1466089766597306	6.380182
320	1466089766635599	6.400191
321	1466089766671983	6.420238
322	1466089766710285	6.440174
323	1466089766746754	6.460236
345	1466089766783296	6.900177
349	1466089766936647	6.980167
350	1466089766974080	7.000185
351	1466089767010527	7.020180
352	1466089767049071	7.040165
353	1466089767085737	7.060221
354	1466089767124129	7.080172
355	1466089767160658	7.100160
356	1466089767196938	7.120182
376	1466089767586394	7.520169
377	1466089767622915	7.540185
380	1466089767736091	7.600176
381	1466089767772619	7.620193
382	1466089767809216	7.640186
383	1466089767847631	7.660178
384	1466089767884343	7.680179
399	1466089767920820	7.980187
408	1466089768259998	8.160176
409	1466089768296248	8.180148
410	1466089768332638	8.200158
432	1466089768408596	8.640166
434	1466089768484802	8.680144
435	1466089768521273	8.700221
436	1466089768559648	8.720175
437	1466089768595954	8.740180
438	1466089768632468	8.760177
439	1466089768670909	8.780162
440	1466089768707400	8.800289
441	1466089768743918	8.820164
442	1466089768782456	8.840165
443	1466089768819078	8.860179
465	1466089769428529	9.300207
466	1466089769465780	9.320181
467	1466089769504204	9.340232
468	1466089769541001	9.360181
488	1466089769579351	9.760172
489	1466089769615627	9.780193
490	1466089769652272	9.800272
491	1466089769692462	9.820173
492	1466089769729008	9.840156
493	1466089769765425	9.860204
495	1466089769916454	9.900187
496	1466089769952978	9.920154
497	1466089769992272	9.940218
498	1466089770028788	9.960181
499	1466089770067749	9.980176
500	1466089770106118	10.000176
513	1466089770142687	10.260198
514	1466089770179095	10.280185
515	1466089770221378	10.300195
516	1466089770257043	10.320171
517	1466089770295592	10.340179
518	1466089770335620	10.360156
519	1466089770372222	10.380175
520	1466089770410565	10.400177
521	1466089770448481	10.420180
522	1466089770486989	10.440152
523	1466089770525443	10.460270
524	1466089770562047	10.480155
525	1466089770600437	10.500224
537	1466089770637220	10.740176
538	1466089770673534	10.760152
542	1466089770825658	10.840155
543	1466089770862286	10.860221
544	1466089770898723	10.880155
545	1466089770937229	10.900186
546	1466089770973864	10.920172
547	1466089771012291	10.940246
548	1466089771048786	10.960156
549	1466089771085077	10.980140
571	1466089771123753	11.420169
572	1466089771160419	11.440174
573	1466089771196762	11.460196
574	1466089771235138	11.480154
575	1466089771271640	11.500163
576	1466089771308157	11.520141
577	1466089771346719	11.540172
580	1466089771555182	11.600201
581	1466089771591580	11.620196
583	1466089771667177	11.660198
599	1466089771703466	11.980181
601	1466089771779791	12.020173
602	1466089771816496	12.040152
604	1466089771891850	12.080165
607	1466089772003490	12.140189
610	1466089772117140	12.200189
611	1466089772155518	12.220260
624	1466089772191810	12.480186
625	1466089772228287	12.500178
626	1466089772267080	12.520145
627	1466089772303595	12.540204
628	1466089772342081	12.560157
629	1466089772378555	12.580171
630	1466089772415135	12.600168
633	1466089772526657	12.660180
634	1466089772565137	12.680171
635	1466089772601747	12.700172
636	1466089772638266	12.720147
649	1466089772676416	12.980178
650	1466089772713251	13.000181
651	1466089772751871	13.020196
652	1466089772788338	13.040182
653	1466089772824765	13.060228
655	1466089772899827	13.100187
656	1466089772936408	13.120227
657	1466089772974928	13.140200
658	1466089773011442	13.160155
659	1466089773047925	13.180225
660	1466089773086459	13.200162
661	1466089773127181	13.220176
672	1466089773166552	13.440157
673	1466089773203169	13.460266
674	1466089773239803	13.480161
702	1466089773732565	14.040168
704	1466089773808183	14.080183
705	1466089773844365	14.100235
706	1466089773883727	14.120184
707	1466089773920341	14.140179
708	1466089773956856	14.160166
709	1466089773995168	14.180171
710	1466089774031760	14.200169
711	1466089774068387	14.220185
712	1466089774106883	14.240181
713	1466089774143582	14.260231
726	1466089774230164	14.520150
727	1466089774266808	14.540157
729	1466089774342571	14.580155
730	1466089774379018	14.600136
