rPacketNo	rPacketTime	rPacketTimeDouble
0	1466087350987972	0.000000
15	1466087351398036	0.300173
20	1466087351526162	0.400144
23	1466087351602391	0.460207
37	1466087352021127	0.740189
44	1466087352195691	0.880156
45	1466087352222323	0.900152
82	1466087353333679	1.640181
93	1466087353606721	1.860205
123	1466087354531398	2.460169
126	1466087354607436	2.520204
127	1466087354631851	2.540170
129	1466087354682261	2.580208
130	1466087354706979	2.600204
137	1466087354882047	2.740163
161	1466087355724381	3.220123
169	1466087355924443	3.380211
172	1466087355999687	3.440134
173	1466087356023999	3.460151
174	1466087356048479	3.480144
176	1466087356108126	3.520203
177	1466087356132608	3.540171
180	1466087356209425	3.600206
181	1466087356232854	3.620153
182	1466087356258034	3.640158
193	1466087356536710	3.860220
194	1466087356562937	3.880169
195	1466087356722536	3.900174
196	1466087356746918	3.920140
197	1466087356771201	3.940201
199	1466087356822658	3.980141
203	1466087356922526	4.060152
207	1466087357024702	4.140170
210	1466087357096237	4.200130
212	1466087357147188	4.240171
220	1466087357497729	4.400141
221	1466087357522223	4.420156
222	1466087357548433	4.440170
223	1466087357572784	4.460133
234	1466087357648309	4.680223
235	1466087357672891	4.700168
250	1466087358164278	5.000145
251	1466087358188375	5.020120
264	1466087358264798	5.280137
265	1466087358289278	5.300215
266	1466087358348208	5.320150
269	1466087358422709	5.380132
270	1466087358447204	5.400170
272	1466087358497786	5.440165
273	1466087358522401	5.460175
274	1466087358546985	5.480171
275	1466087358573268	5.500293
276	1466087358597756	5.520181
277	1466087358622095	5.540126
278	1466087358646534	5.560156
279	1466087358672973	5.580157
280	1466087358697378	5.600155
281	1466087358721610	5.620155
282	1466087358757877	5.640149
296	1466087358782355	5.920198
297	1466087358806969	5.940270
298	1466087358831267	5.960176
299	1466087358855712	5.980208
300	1466087358882772	6.000153
301	1466087358907207	6.020165
302	1466087358931517	6.040178
303	1466087358956154	6.060158
306	1466087359031869	6.120192
307	1466087359056158	6.140242
312	1466087359182762	6.240189
313	1466087359207465	6.260131
314	1466087359270574	6.280135
315	1466087359294919	6.300241
342	1466087359355722	6.840206
343	1466087359796136	6.860161
344	1466087359820872	6.880202
345	1466087359845188	6.900208
346	1466087359869712	6.920160
347	1466087359896092	6.940127
362	1466087359997674	7.240205
363	1466087360020943	7.260149
364	1466087360045297	7.280160
365	1466087360069842	7.300329
367	1466087360121216	7.340130
368	1466087360145718	7.360154
372	1466087360246741	7.440171
373	1466087360271423	7.460209
375	1466087360325997	7.500174
376	1466087360350917	7.520170
377	1466087360376111	7.540162
378	1466087360402819	7.560141
379	1466087360427471	7.580205
380	1466087360451891	7.600127
392	1466087360493750	7.840203
393	1466087360520281	7.860207
394	1466087360544627	7.880173
395	1466087360569014	7.900156
477	1466087362454039	9.540205
510	1466087363071416	10.200198
526	1466087363485264	10.520170
539	1466087363685718	10.780147
631	1466087365391342	12.620175
657	1466087365987200	13.140165
678	1466087366239905	13.560151
