rPacketNo	rPacketTime	rPacketTimeDouble
0	1466086634797295	0.000000
17	1466086635225892	0.340142
18	1466086635250878	0.360204
19	1466086635275200	0.380159
22	1466086635351278	0.440168
23	1466086635375670	0.460139
24	1466086635412141	0.480164
25	1466086635437193	0.500158
26	1466086635461716	0.520150
28	1466086635513076	0.560149
29	1466086635537565	0.580140
30	1466086635561958	0.600148
34	1466086635664499	0.680141
51	1466086636097973	1.020154
52	1466086636124178	1.040139
53	1466086636148477	1.060155
54	1466086636173434	1.080167
55	1466086636197709	1.100155
57	1466086636248883	1.140145
58	1466086636273149	1.160167
59	1466086636297717	1.180125
61	1466086636460581	1.220143
62	1466086636485017	1.240166
63	1466086636509484	1.260142
64	1466086636535772	1.280127
65	1466086636560267	1.300165
66	1466086636584743	1.320257
67	1466086636609124	1.340176
68	1466086636635238	1.360146
69	1466086636659889	1.380140
70	1466086636684083	1.400156
71	1466086636708804	1.420142
72	1466086636735828	1.440200
73	1466086636760096	1.460147
74	1466086636784843	1.480165
75	1466086636809479	1.500165
83	1466086637189806	1.660149
84	1466086637214306	1.680199
85	1466086637238689	1.700156
88	1466086637314459	1.760152
89	1466086637339015	1.780250
90	1466086637364866	1.800230
91	1466086637389644	1.820159
92	1466086637414216	1.840131
93	1466086637438597	1.860109
94	1466086637465035	1.880155
95	1466086637490343	1.900116
96	1466086637514720	1.920155
97	1466086637539198	1.940142
101	1466086637639864	2.020174
102	1466086637666359	2.040169
103	1466086637690619	2.060143
104	1466086637715084	2.080122
105	1466086637739561	2.100177
106	1466086637766010	2.120149
107	1466086637790445	2.140140
108	1466086637815021	2.160166
109	1466086637839279	2.180143
110	1466086637865773	2.200161
111	1466086637890795	2.220142
112	1466086637915178	2.240202
113	1466086637939695	2.260158
114	1466086637966540	2.280149
115	1466086637991006	2.300142
116	1466086638015395	2.320152
117	1466086638039755	2.340143
124	1466086638403726	2.480160
125	1466086638428011	2.500155
126	1466086638452526	2.520174
127	1466086638478902	2.540179
128	1466086638505486	2.560125
129	1466086638532364	2.580175
130	1466086638556748	2.600153
133	1466086638633601	2.660171
134	1466086638658799	2.680158
135	1466086638684831	2.700174
136	1466086638709521	2.720203
137	1466086638733970	2.740191
141	1466086638834234	2.820181
142	1466086638858796	2.840164
147	1466086639134699	2.940173
148	1466086639159047	2.960165
151	1466086639234928	3.020127
152	1466086639259559	3.040125
153	1466086639284107	3.060143
154	1466086639310408	3.080134
155	1466086639334782	3.100135
157	1466086639383632	3.140187
158	1466086639409963	3.160168
159	1466086639434293	3.180141
160	1466086639458712	3.200162
161	1466086639483183	3.220140
164	1466086639558859	3.280120
165	1466086639583114	3.300140
167	1466086639737189	3.340154
168	1466086639761634	3.360146
169	1466086639786057	3.380138
170	1466086639812203	3.400203
172	1466086639861538	3.440148
173	1466086639885994	3.460138
175	1466086639936847	3.500150
176	1466086639961128	3.520165
178	1466086640014386	3.560169
179	1466086640038714	3.580142
184	1466086640166148	3.680199
185	1466086640192077	3.700153
188	1466086640272890	3.760149
189	1466086640298219	3.780138
192	1466086640371879	3.840168
195	1466086640462584	3.900152
210	1466086640499880	4.200165
217	1466086641065604	4.340192
218	1466086641090063	4.360149
219	1466086641114371	4.380140
220	1466086641140768	4.400156
222	1466086641191312	4.440170
223	1466086641214548	4.460149
235	1466086641290164	4.700150
236	1466086641314536	4.720153
238	1466086641366101	4.760201
239	1466086641390643	4.780149
242	1466086641468923	4.840200
243	1466086641493326	4.860151
245	1466086641544821	4.900153
246	1466086641569265	4.920203
247	1466086641593830	4.940136
248	1466086641620695	4.960158
249	1466086641647173	4.980142
250	1466086641671619	5.000167
251	1466086641696083	5.020147
252	1466086641720635	5.040167
253	1466086641745141	5.060129
265	1466086641771561	5.300128
266	1466086641795847	5.320167
267	1466086641820317	5.340174
268	1466086641844778	5.360140
269	1466086641871069	5.380139
270	1466086641895584	5.400325
271	1466086641920090	5.420145
272	1466086641944475	5.440146
276	1466086642230784	5.520128
277	1466086642255171	5.540161
279	1466086642306276	5.580154
280	1466086642330750	5.600162
281	1466086642355125	5.620145
282	1466086642381601	5.640224
283	1466086642405991	5.660220
284	1466086642430498	5.680253
290	1466086642455012	5.800157
291	1466086642481168	5.820141
292	1466086642505770	5.840131
293	1466086642530240	5.860139
297	1466086642631365	5.940165
300	1466086642821404	6.000214
301	1466086642846003	6.020167
302	1466086642870426	6.040166
303	1466086642896634	6.060175
304	1466086642920933	6.080167
306	1466086642970167	6.120170
307	1466086642996339	6.140175
308	1466086643020806	6.160156
318	1466086643045241	6.360222
319	1466086643069859	6.380273
320	1466086643096065	6.400155
321	1466086643120349	6.420141
322	1466086643145057	6.440164
323	1466086643169413	6.460149
325	1466086643410882	6.500155
326	1466086643435235	6.520146
327	1466086643459807	6.540139
328	1466086643484436	6.560166
329	1466086643511469	6.580147
330	1466086643535874	6.600162
331	1466086643560285	6.620153
332	1466086643584796	6.640167
333	1466086643611073	6.660141
334	1466086643635576	6.680164
335	1466086643660126	6.700142
336	1466086643684228	6.720147
349	1466086643923640	6.980147
378	1466086643984144	7.560166
386	1466086644571632	7.720126
388	1466086644622448	7.760166
389	1466086644646803	7.780124
390	1466086644671198	7.800203
391	1466086644695560	7.820154
393	1466086644747930	7.860137
394	1466086644772407	7.880136
395	1466086644796732	7.900118
398	1466086644872810	7.960153
410	1466086644897335	8.200167
412	1466086644948924	8.240174
413	1466086644973376	8.260187
414	1466086644997675	8.280270
415	1466086645021994	8.300126
416	1466086645048602	8.320151
417	1466086645073025	8.340145
418	1466086645097435	8.360137
419	1466086645121867	8.380141
420	1466086645148914	8.400123
421	1466086645173416	8.420140
422	1466086645197792	8.440202
423	1466086645222239	8.460143
424	1466086645248667	8.480160
425	1466086645273184	8.500143
426	1466086645297632	8.520167
427	1466086645321954	8.540144
452	1466086645659649	9.040162
453	1466086645683790	9.060126
454	1466086645708402	9.080203
455	1466086645732913	9.100134
456	1466086645759772	9.120134
457	1466086645784251	9.140129
458	1466086645808756	9.160154
459	1466086645833209	9.180131
460	1466086645859428	9.200228
461	1466086645883961	9.220139
462	1466086645908377	9.240229
463	1466086645932691	9.260149
465	1466086645984258	9.300157
466	1466086646009050	9.320161
474	1466086646033432	9.480156
475	1466086646059831	9.500122
476	1466086646084356	9.520166
477	1466086646109020	9.540127
492	1466086646173541	9.840176
493	1466086646222453	9.860128
502	1466086646534887	10.040176
506	1466086646712038	10.120154
507	1466086646736638	10.140127
508	1466086646761047	10.160182
509	1466086646788004	10.180127
510	1466086646812433	10.200144
511	1466086646836900	10.220128
512	1466086646861148	10.240168
513	1466086646887806	10.260131
514	1466086646912164	10.280229
515	1466086646936638	10.300140
516	1466086646960948	10.320213
518	1466086647024375	10.360174
519	1466086647048898	10.380131
526	1466086647099618	10.520153
527	1466086647124014	10.540147
528	1466086647148434	10.560154
530	1466086647290110	10.600207
531	1466086647314621	10.620160
532	1466086647339079	10.640208
533	1466086647363641	10.660159
534	1466086647390016	10.680171
535	1466086647414877	10.700146
538	1466086647490818	10.760172
539	1466086647515242	10.780126
540	1466086647539683	10.800210
541	1466086647564180	10.820143
542	1466086647592280	10.840162
543	1466086647615548	10.860145
544	1466086647639861	10.880152
554	1466086647664314	11.080173
556	1466086647715006	11.120173
557	1466086647739487	11.140128
558	1466086647763965	11.160170
563	1466086647965274	11.260124
564	1466086647989739	11.280150
567	1466086648065487	11.340130
568	1466086648089872	11.360204
569	1466086648116164	11.380178
570	1466086648140490	11.400206
571	1466086648165266	11.420151
572	1466086648190330	11.440167
578	1466086648217261	11.560179
579	1466086648241652	11.580124
580	1466086648266123	11.600159
581	1466086648290513	11.620127
584	1466086648365742	11.680147
585	1466086648390024	11.700140
586	1466086648416686	11.720139
587	1466086648441941	11.740154
588	1466086648466804	11.760158
589	1466086648491327	11.780127
590	1466086648517506	11.800150
591	1466086648542134	11.820120
592	1466086648566676	11.840169
593	1466086648591094	11.860128
594	1466086648617526	11.880169
595	1466086648641856	11.900146
606	1466086648748878	12.120171
607	1466086648773284	12.140149
608	1466086648798503	12.160172
609	1466086648826755	12.180147
610	1466086648850084	12.200205
611	1466086648874433	12.220152
612	1466086648898946	12.240210
614	1466086648950789	12.280205
615	1466086648975143	12.300158
616	1466086648999326	12.320130
620	1466086649099504	12.400188
622	1466086649150269	12.440128
623	1466086649174793	12.460165
625	1466086649362565	12.500127
636	1466086649387179	12.720190
637	1466086649411681	12.740131
640	1466086649486729	12.800148
641	1466086649511396	12.820153
642	1466086649537763	12.840157
643	1466086649562072	12.860147
644	1466086649586632	12.880174
645	1466086649610749	12.900204
648	1466086649686440	12.960169
649	1466086649711112	12.980146
664	1466086649888904	13.280186
665	1466086649913488	13.300128
666	1466086649940076	13.320236
667	1466086649964581	13.340140
668	1466086649989135	13.360236
669	1466086650013490	13.380145
670	1466086650037731	13.400239
671	1466086650065778	13.420155
672	1466086650090733	13.440196
673	1466086650115120	13.460261
674	1466086650139593	13.480191
675	1466086650165970	13.500131
676	1466086650192072	13.520171
678	1466086650241297	13.560235
679	1466086650267764	13.580154
680	1466086650292164	13.600175
681	1466086650316533	13.620130
687	1466086650341455	13.740132
688	1466086650369005	13.760187
689	1466086650393550	13.780129
690	1466086650417929	13.800186
691	1466086650442328	13.820129
693	1466086650578784	13.860148
694	1466086650603134	13.880150
695	1466086650627717	13.900202
696	1466086650652130	13.920232
697	1466086650678042	13.940173
699	1466086650727103	13.980159
700	1466086650751592	14.000170
701	1466086650778501	14.020146
702	1466086650802862	14.040125
703	1466086650827463	14.060159
704	1466086650851913	14.080165
714	1466086650903380	14.280203
715	1466086650927888	14.300222
716	1466086650952356	14.320184
718	1466086651004978	14.360180
719	1466086651028235	14.380170
720	1466086651052663	14.400173
724	1466086651152447	14.480179
725	1466086651178692	14.500160
727	1466086651230837	14.540203
728	1466086651255196	14.560177
729	1466086651281673	14.580202
730	1466086651306289	14.600164
731	1466086651334487	14.620166
732	1466086651359100	14.640170
744	1466086651385664	14.880158
745	1466086651410030	14.900213
746	1466086651434516	14.920165
747	1466086651458894	14.940146
750	1466086651534133	15.000257
751	1466086651558562	15.020183
753	1466086651609455	15.060229
754	1466086651633973	15.080216
755	1466086651658326	15.100183
758	1466086651820362	15.160170
759	1466086651844746	15.180155
760	1466086651869323	15.200346
761	1466086651897550	15.220154
762	1466086651920693	15.240171
769	1466086651945232	15.380174
770	1466086651969775	15.400166
771	1466086651996151	15.420173
772	1466086652020715	15.440171
773	1466086652045038	15.460152
774	1466086652069187	15.480156
775	1466086652095887	15.500204
776	1466086652120310	15.520135
777	1466086652144856	15.540127
778	1466086652169296	15.560150
781	1466086652244878	15.620208
784	1466086652460410	15.680154
785	1466086652484872	15.700203
786	1466086652511240	15.720221
787	1466086652535741	15.740183
788	1466086652561228	15.760210
799	1466086652585811	15.980166
801	1466086652636570	16.020170
802	1466086652661098	16.040174
803	1466086652685427	16.060171
804	1466086652712044	16.080156
805	1466086652736400	16.100163
806	1466086652760734	16.120211
807	1466086652785206	16.140150
815	1466086653173328	16.300207
816	1466086653197841	16.320171
819	1466086653273711	16.380217
825	1466086653298037	16.500158
826	1466086653324389	16.520166
827	1466086653348948	16.540155
828	1466086653373559	16.560162
829	1466086653397795	16.580153
830	1466086653424237	16.600204
831	1466086653448628	16.620159
832	1466086653473105	16.640133
833	1466086653497487	16.660208
837	1466086653598401	16.740217
838	1466086653622976	16.760187
839	1466086653649303	16.780172
840	1466086653673847	16.800156
841	1466086653698187	16.820204
842	1466086653722638	16.840160
843	1466086653749013	16.860184
848	1466086653773500	16.960142
849	1466086653797740	16.980154
850	1466086653822265	17.000120
854	1466086653921827	17.080215
859	1466086654049241	17.180153
861	1466086654098071	17.220188
862	1466086654122416	17.240208
863	1466086654148920	17.260193
864	1466086654173503	17.280205
865	1466086654197700	17.300200
866	1466086654222115	17.320181
876	1466086654248601	17.520168
877	1466086654272955	17.540203
878	1466086654297258	17.560141
879	1466086654321669	17.580219
880	1466086654348155	17.612284
881	1466086654372603	17.620157
882	1466086654396992	17.640146
883	1466086654421463	17.660139
885	1466086654473953	17.700125
886	1466086654663144	17.720217
889	1466086654736509	17.780142
893	1466086654836403	17.860155
894	1466086654862841	17.880173
916	1466086654887190	18.320208
917	1466086654911711	18.340183
918	1466086654936250	18.360159
919	1466086654962866	18.380217
920	1466086654987431	18.400234
921	1466086655012796	18.420179
922	1466086655038124	18.440161
926	1466086655137755	18.520151
928	1466086655188546	18.560129
929	1466086655213088	18.580200
930	1466086655237400	18.600216
941	1466086655388671	18.820206
943	1466086655438399	18.860161
944	1466086655462923	18.880217
945	1466086655489211	18.900288
