rPacketNo	rPacketTime	rPacketTimeDouble
0	1465218850499301	0.000000
1	1465218850511219	0.020135
2	1465218850523503	0.040102
3	1465218850535962	0.060100
4	1465218850548212	0.080161
5	1465218850561179	0.100187
6	1465218850573500	0.120133
7	1465218850585676	0.140187
8	1465218850598041	0.160188
10	1465218850624877	0.200108
11	1465218850638107	0.220136
12	1465218850651292	0.240107
13	1465218850663557	0.260130
14	1465218850675789	0.280130
15	1465218850688132	0.300123
16	1465218850700387	0.320127
17	1465218850908973	0.340140
18	1465218850921234	0.360142
19	1465218850933480	0.380187
20	1465218850945806	0.400158
21	1465218850957998	0.420186
22	1465218850970222	0.440187
23	1465218850982478	0.460188
24	1465218850994673	0.480187
25	1465218851006890	0.500185
26	1465218851020648	0.520186
28	1465218851045446	0.560183
29	1465218851057737	0.580185
30	1465218851070060	0.600186
31	1465218851082251	0.620184
32	1465218851094478	0.640187
33	1465218851106735	0.660187
34	1465218851121225	0.680188
35	1465218851133674	0.700185
36	1465218851145931	0.720184
37	1465218851158250	0.740133
38	1465218851170571	0.760185
39	1465218851182828	0.780189
40	1465218851195087	0.800150
41	1465218851207339	0.820185
42	1465218851221515	0.840185
43	1465218851237932	0.860187
44	1465218851251085	0.880187
45	1465218851263276	0.900135
46	1465218851275500	0.920177
47	1465218851287788	0.940184
48	1465218851300013	0.960189
49	1465218851312335	0.980108
52	1465218851522966	1.040186
53	1465218851536341	1.060185
54	1465218851551994	1.080186
55	1465218851563193	1.100186
56	1465218851575417	1.120186
57	1465218851587644	1.140185
58	1465218851599954	1.160189
59	1465218851612181	1.180189
60	1465218851626301	1.200184
61	1465218851638586	1.220186
62	1465218851650873	1.240111
63	1465218851663096	1.260135
64	1465218851728071	1.280132
65	1465218851740290	1.300108
66	1465218851752583	1.320246
67	1465218851764802	1.340185
68	1465218851779142	1.360187
69	1465218851791398	1.380135
70	1465218851803560	1.400178
71	1465218851816074	1.420185
72	1465218851830596	1.440186
73	1465218851842825	1.460186
74	1465218851855108	1.480191
75	1465218851867397	1.500188
76	1465218851879694	1.520189
77	1465218851891977	1.540195
78	1465218851904098	1.560216
79	1465218851916458	1.580275
80	1465218851928751	1.600279
82	1465218851956993	1.640279
83	1465218852137819	1.660278
84	1465218852150073	1.680279
85	1465218852162332	1.700277
86	1465218852174521	1.720280
87	1465218852186745	1.740194
88	1465218852199064	1.760296
89	1465218852211390	1.780193
90	1465218852223557	1.800193
91	1465218852235805	1.820194
92	1465218852251705	1.840193
95	1465218852286712	1.900191
96	1465218852298939	1.920196
97	1465218852311166	1.940184
98	1465218852323500	1.960147
99	1465218852335639	1.980195
100	1465218852349506	2.000194
101	1465218852362081	2.020194
102	1465218852374299	2.040126
103	1465218852386554	2.060167
104	1465218852398780	2.080194
105	1465218852547280	2.100191
106	1465218852559503	2.120194
107	1465218852571924	2.140193
108	1465218852584065	2.160194
109	1465218852596447	2.180195
110	1465218852608583	2.200223
111	1465218852622511	2.220193
112	1465218852636846	2.240142
