rPacketNo	rPacketTime	rPacketTimeDouble
0	1463672623639926	0.000000
22	1463672624048257	0.440113
23	1463672624066455	0.460146
24	1463672624085017	0.480145
29	1463672624258669	0.580142
30	1463672624279401	0.600087
35	1463672624373655	0.700110
36	1463672624392279	0.720147
40	1463672624466671	0.800143
42	1463672624663687	0.840143
43	1463672624681831	0.860142
44	1463672624700073	0.880089
48	1463672624775026	0.960146
49	1463672624793384	0.980140
51	1463672624829799	1.020141
53	1463672624868533	1.060146
57	1463672624941977	1.140117
60	1463672624999341	1.200143
61	1463672625017581	1.220140
63	1463672625054281	1.260159
64	1463672625074507	1.280160
65	1463672625092693	1.300156
66	1463672625110858	1.320159
70	1463672625186031	1.400144
71	1463672625204197	1.420141
72	1463672625222349	1.440117
73	1463672625240291	1.460146
74	1463672625278040	1.480153
77	1463672625333273	1.540110
78	1463672625352635	1.560149
79	1463672625372603	1.580141
80	1463672625390755	1.600143
83	1463672625445354	1.660142
84	1463672625463628	1.680143
85	1463672625483818	1.700142
86	1463672625502004	1.720157
87	1463672625520244	1.740121
88	1463672625538426	1.760144
90	1463672625576693	1.800091
92	1463672625687657	1.840184
95	1463672625742953	1.900142
96	1463672625761098	1.920142
97	1463672625781227	1.940141
98	1463672625799434	1.960158
99	1463672625817647	1.980141
100	1463672625835917	2.000143
101	1463672625854220	2.020140
102	1463672625872491	2.040143
104	1463672625912337	2.080119
105	1463672625929511	2.100145
106	1463672625947725	2.120144
107	1463672625965694	2.140141
108	1463672626097365	2.160142
109	1463672626115609	2.180139
110	1463672626134621	2.200184
111	1463672626152796	2.220140
112	1463672626171031	2.240145
113	1463672626192822	2.260140
115	1463672626228145	2.300142
116	1463672626246401	2.320144
117	1463672626264601	2.340141
118	1463672626282840	2.360098
119	1463672626302911	2.380147
120	1463672626321177	2.400143
121	1463672626339448	2.420142
124	1463672626398297	2.480162
125	1463672626415457	2.500157
127	1463672626451832	2.540096
128	1463672626470141	2.560119
129	1463672626488410	2.580142
131	1463672626711673	2.620142
132	1463672626729853	2.640143
133	1463672626748159	2.660140
138	1463672626842846	2.760143
139	1463672626861020	2.780141
142	1463672626918657	2.840142
143	1463672626939313	2.860157
144	1463672626958550	2.880144
145	1463672626976849	2.900140
146	1463672626994990	2.920142
147	1463672627014943	2.940141
150	1463672627072102	3.000140
151	1463672627090025	3.020142
152	1463672627121182	3.040144
153	1463672627139279	3.060139
156	1463672627194545	3.120144
157	1463672627214736	3.140140
159	1463672627251323	3.180156
160	1463672627269597	3.200149
161	1463672627287926	3.220155
162	1463672627306102	3.240144
163	1463672627326326	3.260170
164	1463672627345239	3.280105
165	1463672627363512	3.300130
166	1463672627381566	3.320102
169	1463672627439624	3.380126
