rPacketNo	rPacketTime	rPacketTimeDouble
0	1464707236666654	0.000000
14	1464707237012330	0.280176
39	1464707237636118	0.780178
40	1464707237660486	0.800201
41	1464707237686756	0.820234
42	1464707237710947	0.840171
43	1464707237735213	0.860176
44	1464707237759685	0.880177
45	1464707237798641	0.900178
46	1464707237810247	0.920176
47	1464707237834534	0.940174
48	1464707237860807	0.960115
55	1464707238224924	1.100124
56	1464707238249179	1.120171
61	1464707238372796	1.220176
67	1464707238522257	1.340132
68	1464707238546558	1.360204
69	1464707238570783	1.380143
70	1464707238594854	1.400181
71	1464707238621024	1.420182
72	1464707238645245	1.440184
73	1464707238669473	1.460170
74	1464707238693609	1.480131
77	1464707238768930	1.540175
78	1464707238793122	1.560173
80	1464707238844035	1.600172
81	1464707238878722	1.620173
84	1464707238943274	1.680123
85	1464707238967556	1.700171
86	1464707238991483	1.720176
87	1464707239018083	1.740174
88	1464707239052837	1.760184
103	1464707239488788	2.060175
104	1464707239513024	2.080176
105	1464707239539110	2.100116
106	1464707239563422	2.120169
107	1464707239587705	2.140176
108	1464707239611834	2.160173
110	1464707239662172	2.200214
111	1464707239686330	2.220174
112	1464707239710652	2.240174
113	1464707239736668	2.260182
114	1464707239761151	2.280129
115	1464707239795740	2.300174
119	1464707239884829	2.380141
120	1464707239908786	2.400122
121	1464707239935175	2.420117
124	1464707240010044	2.480175
127	1464707240084449	2.540138
128	1464707240108734	2.560176
129	1464707240132991	2.580174
130	1464707240159177	2.600176
131	1464707240183972	2.620176
132	1464707240208866	2.640174
133	1464707240233058	2.660176
134	1464707240259004	2.680175
135	1464707240283144	2.700175
136	1464707240307570	2.720174
137	1464707240331812	2.740175
139	1464707240382149	2.780176
140	1464707240407135	2.800177
141	1464707240431219	2.820175
145	1464707240529990	2.900166
146	1464707240556105	2.920139
147	1464707240580393	2.940171
148	1464707240604613	2.960171
149	1464707240628901	2.980104
150	1464707240655054	3.000182
151	1464707240679305	3.020176
152	1464707240703589	3.040174
153	1464707240727833	3.060171
154	1464707240754024	3.080172
155	1464707240778409	3.100176
156	1464707240802536	3.120120
157	1464707240826889	3.140170
160	1464707240978734	3.200207
161	1464707241003157	3.220175
162	1464707241027637	3.240175
163	1464707241051824	3.260126
164	1464707241079535	3.280169
165	1464707241102796	3.300174
166	1464707241127054	3.320175
167	1464707241151313	3.340122
171	1464707241250418	3.420175
172	1464707241276693	3.440125
173	1464707241301041	3.460133
174	1464707241325235	3.480172
175	1464707241349657	3.500124
176	1464707241375860	3.520164
177	1464707241400019	3.540139
178	1464707241424183	3.560137
179	1464707241448373	3.580173
180	1464707241474261	3.600123
181	1464707241498904	3.620101
182	1464707241523731	3.640103
183	1464707241549400	3.660156
184	1464707241575572	3.680172
199	1464707242120275	3.980134
202	1464707242195863	4.040176
203	1464707242220240	4.060138
204	1464707242244427	4.080174
205	1464707242268792	4.100172
206	1464707242295513	4.120174
207	1464707242319769	4.140174
208	1464707242344029	4.160174
209	1464707242368250	4.180174
210	1464707242404635	4.200173
212	1464707242442780	4.240204
222	1464707242754112	4.440172
225	1464707242829228	4.500184
226	1464707242853395	4.520175
227	1464707242877482	4.540176
228	1464707242903690	4.560139
229	1464707242928416	4.580175
230	1464707242952609	4.600184
231	1464707242976608	4.620173
235	1464707243076541	4.700174
236	1464707243100866	4.720173
238	1464707243151837	4.760140
239	1464707243176221	4.780173
240	1464707243200516	4.800173
241	1464707243226817	4.820173
242	1464707243250972	4.840123
243	1464707243275237	4.860120
244	1464707243299589	4.880263
245	1464707243325700	4.900140
246	1464707243350021	4.920174
247	1464707243374267	4.940175
248	1464707243398660	4.960172
250	1464707243641456	5.000117
251	1464707243665826	5.020186
252	1464707243690037	5.040174
253	1464707243714255	5.060175
254	1464707243741099	5.080174
255	1464707243765290	5.100175
256	1464707243789536	5.120174
257	1464707243813813	5.140128
258	1464707243840022	5.160172
259	1464707243864122	5.180174
260	1464707243889526	5.200174
261	1464707243917049	5.220175
262	1464707243943059	5.240176
263	1464707243967228	5.260199
264	1464707243991357	5.280213
265	1464707244015641	5.300231
267	1464707244065977	5.340167
268	1464707244090133	5.360204
269	1464707244114403	5.380175
273	1464707244280150	5.460137
274	1464707244304276	5.480172
275	1464707244328405	5.500176
276	1464707244355227	5.520175
277	1464707244379385	5.540176
278	1464707244403638	5.560172
279	1464707244427797	5.580204
280	1464707244453954	5.600209
281	1464707244477946	5.620186
282	1464707244502491	5.640179
283	1464707244530012	5.660174
290	1464707244707520	5.800176
291	1464707244756926	5.820176
306	1464707244805697	6.120123
307	1464707245155683	6.140197
322	1464707245204836	6.440122
332	1464707245889593	6.640172
333	1464707245913901	6.660173
334	1464707245938203	6.680174
335	1464707245962394	6.700147
337	1464707246023547	6.740175
339	1464707246062395	6.780174
343	1464707246161250	6.860159
344	1464707246187384	6.880216
345	1464707246211800	6.900175
346	1464707246236121	6.920181
347	1464707246260312	6.940176
348	1464707246286361	6.960176
349	1464707246310648	6.980176
350	1464707246484383	7.000175
351	1464707246508582	7.020197
352	1464707246532794	7.040216
353	1464707246567274	7.060197
357	1464707246656304	7.140134
358	1464707246680745	7.160128
360	1464707246730789	7.200181
369	1464707246952538	7.380173
373	1464707247051508	7.460172
374	1464707247075952	7.480094
375	1464707247102100	7.500170
376	1464707247126314	7.520178
377	1464707247150549	7.540176
378	1464707247174832	7.560175
379	1464707247201238	7.580175
380	1464707247225588	7.600178
381	1464707247250071	7.620122
382	1464707247274158	7.640170
383	1464707247298408	7.660174
391	1464707247497855	7.820177
392	1464707247524020	7.840121
393	1464707247548244	7.860171
394	1464707247572501	7.880122
395	1464707247596757	7.900134
398	1464707247671860	7.960175
399	1464707247696093	7.980173
400	1464707247722082	8.000175
401	1464707247746448	8.020131
402	1464707247770703	8.040174
403	1464707247794812	8.060175
404	1464707247831293	8.080175
406	1464707247869072	8.120175
407	1464707247894135	8.140175
411	1464707247993494	8.220178
412	1464707248017851	8.240173
429	1464707248545177	8.580131
431	1464707248593800	8.620178
432	1464707248618011	8.640201
435	1464707248692389	8.700175
436	1464707248716901	8.720177
437	1464707248753483	8.740137
439	1464707248792228	8.780139
440	1464707248816484	8.800221
442	1464707248868130	8.840220
443	1464707248892356	8.860121
444	1464707248917892	8.880142
446	1464707248968868	8.920176
447	1464707248993917	8.940175
448	1464707249019747	8.960175
451	1464707249095093	9.020176
452	1464707249119543	9.040175
455	1464707249194301	9.100176
456	1464707249249828	9.120125
457	1464707249274141	9.140173
472	1464707249347859	9.440173
473	1464707249774005	9.460174
474	1464707249798294	9.480137
475	1464707249822488	9.500175
476	1464707249846742	9.520176
478	1464707249897688	9.560173
479	1464707249922585	9.580171
480	1464707249946998	9.600139
481	1464707249972865	9.620175
486	1464707250096571	9.720177
487	1464707250120756	9.740175
492	1464707250244475	9.840139
493	1464707250274235	9.860148
