rPacketNo	rPacketTime	rPacketTimeDouble
0	1464709249653788	0.000000
1	1464709249677927	0.020137
2	1464709249702238	0.040128
3	1464709249726441	0.060140
6	1464709249801675	0.120117
7	1464709249825962	0.140093
8	1464709249852171	0.160101
9	1464709249876427	0.180114
10	1464709249900587	0.200067
11	1464709249925008	0.220094
12	1464709249951010	0.240103
13	1464709249975205	0.260170
14	1464709249999719	0.280175
15	1464709250023870	0.300175
16	1464709250048272	0.320140
17	1464709250074421	0.340139
18	1464709250098676	0.360177
19	1464709250123064	0.380175
20	1464709250147235	0.400176
21	1464709250173560	0.420102
22	1464709250199764	0.440089
23	1464709250224057	0.460127
24	1464709250248274	0.480060
25	1464709250274394	0.500103
26	1464709250298549	0.520091
27	1464709250323738	0.540140
28	1464709250351208	0.560109
29	1464709250377394	0.580127
30	1464709250401812	0.600138
31	1464709250425978	0.620176
32	1464709250450135	0.640141
44	1464709250925682	0.880177
45	1464709250950095	0.900127
47	1464709251001050	0.940084
48	1464709251025394	0.960141
49	1464709251049583	0.980175
50	1464709251075829	1.000176
51	1464709251100187	1.020175
53	1464709251148813	1.060175
54	1464709251172890	1.080129
55	1464709251199261	1.100149
56	1464709251223580	1.120149
57	1464709251247790	1.140176
58	1464709251272206	1.160115
60	1464709251324068	1.200174
61	1464709251349780	1.220142
71	1464709251707760	1.420101
72	1464709251731963	1.440076
73	1464709251756164	1.460091
74	1464709251780523	1.480101
75	1464709251808304	1.500101
76	1464709251831271	1.520094
78	1464709251879732	1.560133
80	1464709251930120	1.600128
81	1464709251954940	1.620109
82	1464709251978967	1.640106
83	1464709252005461	1.660101
84	1464709252029690	1.680132
85	1464709252053979	1.700104
86	1464709252078279	1.720104
87	1464709252104416	1.740115
88	1464709252128682	1.760183
89	1464709252152990	1.780176
90	1464709252177197	1.800139
91	1464709252203479	1.820144
92	1464709252227693	1.840177
93	1464709252252083	1.860176
105	1464709252576710	2.100095
106	1464709252601071	2.120155
108	1464709252651305	2.160140
109	1464709252675754	2.180108
110	1464709252701254	2.200154
111	1464709252727348	2.220104
112	1464709252751692	2.240135
113	1464709252775851	2.260130
114	1464709252800680	2.280102
115	1464709252826855	2.300099
116	1464709252851049	2.320148
117	1464709252875314	2.340087
118	1464709252900521	2.360089
122	1464709252999550	2.440076
123	1464709253025579	2.460095
124	1464709253049864	2.480079
125	1464709253074062	2.500112
126	1464709253098390	2.520073
130	1464709253197387	2.600096
131	1464709253221616	2.620067
132	1464709253247689	2.640064
133	1464709253271930	2.660102
134	1464709253296207	2.680070
135	1464709253320404	2.700145
136	1464709253346733	2.720103
137	1464709253371018	2.740081
138	1464709253395311	2.760114
139	1464709253421044	2.780096
140	1464709253447296	2.800094
141	1464709253471119	2.820071
142	1464709253496992	2.840171
143	1464709253521310	2.860072
147	1464709253620044	2.940081
