rPacketNo	rPacketTime	rPacketTimeDouble
0	1464703415890225	0.000001
1	1464703415902453	0.020128
2	1464703415914699	0.040089
3	1464703415926970	0.060091
4	1464703415939201	0.080101
5	1464703415951277	0.100095
6	1464703415963373	0.120113
7	1464703415975305	0.140165
8	1464703415987743	0.160095
9	1464703416002373	0.180099
12	1464703416040519	0.240121
22	1464703416301529	0.440173
23	1464703416313653	0.460175
24	1464703416328466	0.480174
25	1464703416339514	0.500172
26	1464703416351799	0.520173
27	1464703416364884	0.540111
28	1464703416377109	0.560089
29	1464703416389235	0.580161
30	1464703416405591	0.600171
31	1464703416420982	0.620171
32	1464703416436319	0.640171
33	1464703416448405	0.660172
34	1464703416460595	0.680128
35	1464703416472761	0.700162
36	1464703416504702	0.720136
37	1464703416518591	0.740120
38	1464703416529757	0.760133
39	1464703416541895	0.780175
40	1464703416709475	0.800170
41	1464703416721688	0.820174
42	1464703416733917	0.840171
43	1464703416746105	0.860174
44	1464703416759068	0.880172
45	1464703416771170	0.900173
46	1464703416783290	0.920173
47	1464703416795342	0.940090
48	1464703416807683	0.960172
49	1464703416823333	0.980126
50	1464703416835613	1.000162
51	1464703416847734	1.020172
52	1464703416859802	1.040171
53	1464703416871995	1.060173
54	1464703416884127	1.080175
55	1464703416896283	1.100171
56	1464703416908418	1.120171
57	1464703416922491	1.140170
58	1464703416934685	1.160171
59	1464703416946844	1.180172
60	1464703416958939	1.200171
61	1464703417119099	1.220171
63	1464703417146268	1.260173
64	1464703417157358	1.280173
65	1464703417169529	1.300171
66	1464703417181616	1.320172
67	1464703417193744	1.340172
68	1464703417205935	1.360174
69	1464703417218165	1.380173
70	1464703417232147	1.400172
71	1464703417244216	1.420171
74	1464703417290997	1.480172
76	1464703417306579	1.520171
77	1464703417323861	1.540172
78	1464703417337650	1.560172
79	1464703417348752	1.580177
80	1464703417360883	1.600170
81	1464703417528641	1.620171
82	1464703417540860	1.640172
83	1464703417553052	1.660176
84	1464703417565201	1.680174
85	1464703417577431	1.700171
86	1464703417589657	1.720172
87	1464703417603773	1.740101
88	1464703417615722	1.760144
89	1464703417628230	1.780174
90	1464703417642285	1.800170
91	1464703417654553	1.820134
92	1464703417666685	1.840169
93	1464703417678778	1.860173
94	1464703417690877	1.880172
95	1464703417705982	1.900171
96	1464703417718239	1.920170
97	1464703417730341	1.940172
98	1464703417744546	1.960173
99	1464703417756734	1.980174
100	1464703417768865	2.000171
101	1464703417781019	2.020171
102	1464703417938326	2.040172
103	1464703417950486	2.060173
104	1464703417962582	2.080175
105	1464703417974387	2.100171
106	1464703417987796	2.120172
107	1464703418001688	2.140171
110	1464703418036796	2.200211
111	1464703418051518	2.220174
112	1464703418063700	2.240119
113	1464703418075826	2.260125
114	1464703418087925	2.280166
115	1464703418100065	2.300171
116	1464703418112248	2.320170
117	1464703418124440	2.340172
118	1464703418136635	2.360137
119	1464703418150712	2.380173
120	1464703418162904	2.400171
121	1464703418178394	2.420173
122	1464703418347870	2.440170
123	1464703418360985	2.460175
124	1464703418373081	2.480176
125	1464703418385217	2.500172
126	1464703418397336	2.520171
127	1464703418409463	2.540171
128	1464703418421590	2.560172
129	1464703418433811	2.580193
130	1464703418445980	2.600214
132	1464703418471965	2.640207
133	1464703418484412	2.660177
134	1464703418496628	2.680138
135	1464703418508685	2.700168
136	1464703418521792	2.720171
137	1464703418534100	2.740133
138	1464703418546230	2.760174
139	1464703418560133	2.780103
140	1464703418572464	2.800114
141	1464703418757530	2.820095
142	1464703418769727	2.840167
143	1464703418781901	2.860173
144	1464703418794168	2.880176
145	1464703418806297	2.900171
