sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1464778754836980	0.000001	50	4200
1	1464778754857194	0.020215	50	4200
2	1464778754877131	0.040152	50	4200
3	1464778754897157	0.060178	50	4200
4	1464778754917160	0.080181	50	4200
5	1464778754937154	0.100175	50	4200
6	1464778754957154	0.120175	50	4200
7	1464778754977154	0.140175	50	4200
8	1464778754997160	0.160181	50	4200
9	1464778755017156	0.180177	50	4200
10	1464778755037092	0.200113	50	4200
11	1464778755057104	0.220125	50	4200
12	1464778755077154	0.240175	50	4200
13	1464778755097157	0.260178	50	4200
14	1464778755117159	0.280180	50	4200
15	1464778755137154	0.300175	50	4200
16	1464778755157155	0.320176	50	4200
17	1464778755177155	0.340176	50	4200
18	1464778755197096	0.360117	50	4200
19	1464778755217150	0.380171	50	4200
20	1464778755237155	0.400176	50	4200
21	1464778755257156	0.420177	50	4200
22	1464778755277154	0.440175	50	4200
23	1464778755297155	0.460176	50	4200
24	1464778755317156	0.480177	50	4200
25	1464778755337154	0.500175	50	4200
26	1464778755357156	0.520177	50	4200
27	1464778755377155	0.540176	50	4200
28	1464778755397156	0.560177	50	4200
29	1464778755417158	0.580179	50	4200
30	1464778755437156	0.600177	50	4200
31	1464778755457157	0.620178	50	4200
32	1464778755477155	0.640176	50	4200
33	1464778755497159	0.660180	50	4200
34	1464778755517158	0.680179	50	4200
35	1464778755537094	0.700115	50	4200
36	1464778755557153	0.720174	50	4200
37	1464778755577155	0.740176	50	4200
38	1464778755597112	0.760133	50	4200
39	1464778755617147	0.780168	50	4200
40	1464778755637156	0.800177	50	4200
41	1464778755657155	0.820176	50	4200
42	1464778755677155	0.840176	50	4200
43	1464778755697157	0.860178	50	4200
44	1464778755717158	0.880179	50	4200
45	1464778755737157	0.900178	50	4200
46	1464778755757155	0.920176	50	4200
47	1464778755777155	0.940176	50	4200
48	1464778755797155	0.960176	50	4200
49	1464778755817158	0.980179	50	4200
50	1464778755837155	1.000176	50	4200
51	1464778755857156	1.020177	50	4200
52	1464778755877157	1.040178	50	4200
53	1464778755897159	1.060180	50	4200
54	1464778755917162	1.080183	50	4200
55	1464778755937158	1.100179	50	4200
56	1464778755957160	1.120181	50	4200
57	1464778755977159	1.140180	50	4200
58	1464778755997158	1.160179	50	4200
59	1464778756017162	1.180183	50	4200
60	1464778756037157	1.200178	50	4200
61	1464778756057154	1.220175	50	4200
62	1464778756077155	1.240176	50	4200
63	1464778756097157	1.260178	50	4200
64	1464778756117163	1.280184	50	4200
65	1464778756137119	1.300140	50	4200
66	1464778756157123	1.320144	50	4200
67	1464778756177116	1.340137	50	4200
68	1464778756197156	1.360177	50	4200
69	1464778756217161	1.380182	50	4200
70	1464778756237164	1.400185	50	4200
71	1464778756257164	1.420185	50	4200
72	1464778756277160	1.440181	50	4200
73	1464778756297158	1.460179	50	4200
74	1464778756317157	1.480178	50	4200
75	1464778756337156	1.500177	50	4200
76	1464778756357125	1.520146	50	4200
77	1464778756377169	1.540190	50	4200
78	1464778756397221	1.560242	50	4200
79	1464778756417189	1.580210	50	4200
80	1464778756437167	1.600188	50	4200
81	1464778756457156	1.620177	50	4200
82	1464778756477157	1.640178	50	4200
83	1464778756497158	1.660179	50	4200
84	1464778756517120	1.680141	50	4200
85	1464778756537153	1.700174	50	4200
86	1464778756557156	1.720177	50	4200
87	1464778756577157	1.740178	50	4200
88	1464778756597094	1.760115	50	4200
89	1464778756617148	1.780169	50	4200
90	1464778756637155	1.800176	50	4200
91	1464778756657157	1.820178	50	4200
92	1464778756677077	1.840098	50	4200
93	1464778756697146	1.860167	50	4200
94	1464778756717158	1.880179	50	4200
95	1464778756737155	1.900176	50	4200
96	1464778756757155	1.920176	50	4200
97	1464778756777154	1.940175	50	4200
98	1464778756797158	1.960179	50	4200
99	1464778756817157	1.980178	50	4200
100	1464778756837119	2.000140	50	4200
101	1464778756857120	2.020141	50	4200
102	1464778756877158	2.040179	50	4200
103	1464778756897157	2.060178	50	4200
104	1464778756917157	2.080178	50	4200
105	1464778756937156	2.100177	50	4200
106	1464778756957155	2.120176	50	4200
107	1464778756977156	2.140177	50	4200
108	1464778756997156	2.160177	50	4200
109	1464778757017113	2.180134	50	4200
110	1464778757037137	2.200158	50	4200
111	1464778757057154	2.220175	50	4200
112	1464778757077155	2.240176	50	4200
113	1464778757097161	2.260182	50	4200
114	1464778757117160	2.280181	50	4200
115	1464778757137156	2.300177	50	4200
116	1464778757157155	2.320176	50	4200
117	1464778757177156	2.340177	50	4200
118	1464778757197156	2.360177	50	4200
119	1464778757217160	2.380181	50	4200
120	1464778757237155	2.400176	50	4200
121	1464778757257155	2.420176	50	4200
122	1464778757277155	2.440176	50	4200
123	1464778757297103	2.460124	50	4200
124	1464778757317146	2.480167	50	4200
125	1464778757337155	2.500176	50	4200
126	1464778757357154	2.520175	50	4200
127	1464778757377157	2.540178	50	4200
128	1464778757397157	2.560178	50	4200
129	1464778757417157	2.580178	50	4200
130	1464778757437157	2.600178	50	4200
131	1464778757457120	2.620141	50	4200
132	1464778757477156	2.640177	50	4200
133	1464778757497159	2.660180	50	4200
134	1464778757517158	2.680179	50	4200
135	1464778757537082	2.700103	50	4200
136	1464778757557193	2.720214	50	4200
137	1464778757577166	2.740187	50	4200
138	1464778757597101	2.760122	50	4200
139	1464778757617119	2.780140	50	4200
140	1464778757637155	2.800176	50	4200
141	1464778757657154	2.820175	50	4200
142	1464778757677155	2.840176	50	4200
143	1464778757697154	2.860175	50	4200
144	1464778757717158	2.880179	50	4200
145	1464778757737154	2.900175	50	4200
146	1464778757757155	2.920176	50	4200
147	1464778757777155	2.940176	50	4200
148	1464778757797164	2.960185	50	4200
149	1464778757817160	2.980181	50	4200
150	1464778757837155	3.000176	50	4200
151	1464778757857156	3.020177	50	4200
152	1464778757877155	3.040176	50	4200
153	1464778757897155	3.060176	50	4200
154	1464778757917157	3.080178	50	4200
155	1464778757937156	3.100177	50	4200
156	1464778757957155	3.120176	50	4200
157	1464778757977156	3.140177	50	4200
158	1464778757997156	3.160177	50	4200
159	1464778758017157	3.180178	50	4200
160	1464778758037120	3.200141	50	4200
161	1464778758057154	3.220175	50	4200
162	1464778758077156	3.240177	50	4200
163	1464778758097156	3.260177	50	4200
164	1464778758117158	3.280179	50	4200
165	1464778758137156	3.300177	50	4200
166	1464778758157157	3.320178	50	4200
167	1464778758177155	3.340176	50	4200
168	1464778758197153	3.360174	50	4200
169	1464778758217158	3.380179	50	4200
170	1464778758237155	3.400176	50	4200
171	1464778758257156	3.420177	50	4200
172	1464778758277157	3.440178	50	4200
173	1464778758297158	3.460179	50	4200
174	1464778758317156	3.480177	50	4200
175	1464778758337185	3.500206	50	4200
176	1464778758357224	3.520245	50	4200
177	1464778758377132	3.540153	50	4200
178	1464778758397118	3.560139	50	4200
179	1464778758417111	3.580132	50	4200
180	1464778758437152	3.600173	50	4200
181	1464778758457154	3.620175	50	4200
182	1464778758477156	3.640177	50	4200
183	1464778758497123	3.660144	50	4200
184	1464778758517115	3.680136	50	4200
185	1464778758537116	3.700137	50	4200
186	1464778758557118	3.720139	50	4200
187	1464778758577153	3.740174	50	4200
188	1464778758597120	3.760141	50	4200
189	1464778758617158	3.780179	50	4200
190	1464778758637154	3.800175	50	4200
191	1464778758657156	3.820177	50	4200
192	1464778758677120	3.840141	50	4200
193	1464778758697157	3.860178	50	4200
194	1464778758717111	3.880132	50	4200
195	1464778758737146	3.900167	50	4200
196	1464778758757153	3.920174	50	4200
197	1464778758777155	3.940176	50	4200
198	1464778758797157	3.960178	50	4200
199	1464778758817157	3.980178	50	4200
200	1464778758837154	4.000175	50	4200
201	1464778758857155	4.020176	50	4200
202	1464778758877156	4.040177	50	4200
203	1464778758897156	4.060177	50	4200
204	1464778758917157	4.080178	50	4200
205	1464778758937154	4.100175	50	4200
206	1464778758957155	4.120176	50	4200
207	1464778758977156	4.140177	50	4200
208	1464778758997154	4.160175	50	4200
