rPacketNo	rPacketTime	rPacketTimeDouble
0	1463731177340230	0.000000
1	1463731177358405	0.020211
18	1463731177675138	0.360143
19	1463731177693045	0.380133
20	1463731177749949	0.400143
21	1463731177768191	0.420132
22	1463731177786345	0.440143
23	1463731177804508	0.460133
24	1463731177822876	0.480143
28	1463731177897946	0.560125
29	1463731177916163	0.580111
30	1463731177934433	0.600147
32	1463731177972957	0.640144
33	1463731177991165	0.660130
34	1463731178009278	0.680143
36	1463731178164974	0.720144
37	1463731178183122	0.740132
38	1463731178201393	0.760141
40	1463731178237906	0.800143
41	1463731178258063	0.820131
42	1463731178276238	0.840142
43	1463731178294479	0.860132
44	1463731178312783	0.880142
46	1463731178349204	0.920144
47	1463731178369328	0.940133
48	1463731178387574	0.960119
49	1463731178405870	0.980155
55	1463731178629193	1.100132
56	1463731178647564	1.120143
58	1463731178686056	1.160142
59	1463731178704376	1.180129
60	1463731178722630	1.200120
61	1463731178740772	1.220118
80	1463731179128444	1.600143
81	1463731179146583	1.620129
82	1463731179164861	1.640143
83	1463731179184921	1.660130
84	1463731179203198	1.680142
85	1463731179221535	1.700133
86	1463731179239773	1.720143
87	1463731179258013	1.740130
88	1463731179278079	1.760142
89	1463731179296222	1.780130
90	1463731179314371	1.800142
91	1463731179332705	1.820132
92	1463731179350951	1.840139
93	1463731179369183	1.860130
95	1463731179593243	1.900130
97	1463731179629734	1.940130
98	1463731179648058	1.960142
99	1463731179666194	1.980130
102	1463731179723012	2.040142
103	1463731179741437	2.060133
104	1463731179759644	2.080143
105	1463731179778581	2.100130
106	1463731179799007	2.120144
107	1463731179817151	2.140130
108	1463731179835207	2.160141
109	1463731179853360	2.180134
110	1463731179871706	2.200179
111	1463731179891831	2.220129
112	1463731179910000	2.240142
113	1463731179928253	2.260130
114	1463731179946421	2.280142
115	1463731179964509	2.300133
116	1463731179982713	2.320143
119	1463731180231204	2.380131
120	1463731180249377	2.400142
121	1463731180267629	2.420132
122	1463731180285767	2.440142
123	1463731180307778	2.460133
124	1463731180324385	2.480143
125	1463731180342562	2.500130
126	1463731180360832	2.520144
127	1463731180379007	2.540133
128	1463731180399584	2.560142
129	1463731180417870	2.580129
130	1463731180436102	2.600142
131	1463731180454182	2.620129
132	1463731180472421	2.640145
133	1463731180490576	2.660133
134	1463731180510648	2.680143
135	1463731180528859	2.700129
136	1463731180547060	2.720144
137	1463731180565351	2.740130
138	1463731180583655	2.760143
139	1463731180602154	2.780134
140	1463731180622828	2.800142
141	1463731180640994	2.820129
142	1463731180659195	2.840142
143	1463731180677347	2.860130
144	1463731180695645	2.880143
145	1463731180715715	2.900130
146	1463731180734054	2.920141
147	1463731180752356	2.940130
148	1463731180770561	2.960117
149	1463731180788803	2.980120
150	1463731180809134	3.000147
151	1463731180827456	3.020128
152	1463731180845629	3.040142
153	1463731180863971	3.060133
154	1463731180882241	3.080140
155	1463731180900519	3.100132
159	1463731180975265	3.180132
160	1463731180993474	3.200141
161	1463731181014529	3.220129
162	1463731181032802	3.240142
163	1463731181051015	3.260129
164	1463731181069253	3.280143
165	1463731181087521	3.300134
166	1463731181105662	3.320129
167	1463731181125827	3.340131
168	1463731181143971	3.360142
169	1463731181162179	3.380133
170	1463731181180390	3.400142
171	1463731181198607	3.420132
172	1463731181218919	3.440145
173	1463731181237125	3.460130
174	1463731181255365	3.480143
175	1463731181273509	3.500131
176	1463731181291782	3.520129
177	1463731181309994	3.540134
178	1463731181330053	3.560142
179	1463731181348167	3.580134
180	1463731181366276	3.600143
181	1463731181384521	3.620132
182	1463731181402596	3.640146
183	1463731181420824	3.660131
184	1463731181441067	3.680141
185	1463731181459371	3.700133
186	1463731181477541	3.720132
187	1463731181495694	3.740134
188	1463731181514002	3.760142
189	1463731181534130	3.780130
190	1463731181552321	3.800142
191	1463731181570567	3.820132
192	1463731181588606	3.840157
193	1463731181606639	3.860134
194	1463731181625000	3.880143
196	1463731181845942	3.920131
197	1463731181864158	3.940131
198	1463731181882426	3.960142
199	1463731181900600	3.980130
200	1463731181918782	4.000143
201	1463731181940504	4.020110
202	1463731181957104	4.040147
203	1463731181975321	4.060130
204	1463731181993687	4.080143
205	1463731182011866	4.100133
206	1463731182030557	4.120170
207	1463731182050619	4.140137
208	1463731182068829	4.160142
209	1463731182087033	4.180131
210	1463731182105208	4.200142
211	1463731182123446	4.220133
212	1463731182143704	4.240144
213	1463731182161818	4.260130
214	1463731182179995	4.280142
215	1463731182198311	4.300130
216	1463731182216476	4.320142
217	1463731182236571	4.340168
219	1463731182447643	4.380133
220	1463731182465712	4.400143
221	1463731182483972	4.420130
222	1463731182502156	4.440145
223	1463731182520303	4.460131
224	1463731182538601	4.480142
225	1463731182558923	4.500131
227	1463731182595075	4.540130
228	1463731182612849	4.560142
229	1463731182631372	4.580127
230	1463731182649582	4.600142
232	1463731182687857	4.640144
233	1463731182706096	4.660131
234	1463731182724301	4.680142
235	1463731182742544	4.700134
236	1463731182762545	4.720142
237	1463731182780753	4.740130
238	1463731182799024	4.760142
239	1463731182817229	4.780131
240	1463731182835413	4.800143
241	1463731182853781	4.820134
242	1463731182873968	4.840144
243	1463731182892210	4.860134
244	1463731182910337	4.880142
245	1463731182928593	4.900130
246	1463731182946769	4.920144
247	1463731182966751	4.940131
248	1463731182985079	4.960116
249	1463731183003188	4.980120
250	1463731183021426	5.000147
251	1463731183040567	5.020130
252	1463731183062642	5.040144
253	1463731183083666	5.060130
254	1463731183101622	5.080142
255	1463731183121073	5.100130
256	1463731183140276	5.120140
257	1463731183160275	5.140132
258	1463731183180340	5.160142
259	1463731183199506	5.180133
260	1463731183218584	5.200145
261	1463731183236725	5.220132
262	1463731183254962	5.240144
263	1463731183275123	5.260130
264	1463731183293366	5.280141
265	1463731183312497	5.300130
266	1463731183330708	5.320141
267	1463731183349841	5.340128
268	1463731183371860	5.360141
269	1463731183390517	5.380129
270	1463731183408816	5.400146
271	1463731183426932	5.420131
272	1463731183445171	5.440143
273	1463731183464150	5.460131
275	1463731183504535	5.500131
276	1463731183522751	5.520142
277	1463731183540755	5.540130
278	1463731183558929	5.560142
279	1463731183580657	5.580131
280	1463731183597426	5.600142
282	1463731183633746	5.640144
283	1463731183651917	5.660131
284	1463731183670097	5.680141
285	1463731183690238	5.700130
286	1463731183709299	5.720142
287	1463731183728371	5.740130
288	1463731183747379	5.760142
289	1463731183767436	5.780131
290	1463731183787575	5.800142
291	1463731183805875	5.820131
292	1463731183824085	5.840143
293	1463731183842708	5.860131
299	1463731183967660	5.980130
304	1463731184060652	6.080140
305	1463731184078955	6.100130
306	1463731184098940	6.120141
307	1463731184116961	6.140129
308	1463731184135401	6.160141
311	1463731184191902	6.220130
312	1463731184303543	6.240142
327	1463731184581084	6.540129
329	1463731184619356	6.580127
330	1463731184637664	6.600142
331	1463731184655804	6.620130
332	1463731184673979	6.640142
333	1463731184692890	6.660131
334	1463731184713147	6.680140
335	1463731184731263	6.700130
337	1463731184767646	6.740129
338	1463731184785907	6.760141
340	1463731184824434	6.800141
341	1463731184842604	6.820130
342	1463731184860715	6.840143
343	1463731184878808	6.860130
344	1463731184918033	6.880141
345	1463731184936402	6.900130
346	1463731184954511	6.920142
347	1463731184972702	6.940129
348	1463731184990771	6.960117
350	1463731185029523	7.000141
351	1463731185047698	7.020131
352	1463731185065852	7.040129
353	1463731185084238	7.060130
354	1463731185102221	7.080142
355	1463731185122802	7.100130
357	1463731185159381	7.140129
362	1463731185253973	7.240130
363	1463731185271940	7.260145
364	1463731185327798	7.280142
366	1463731185366178	7.320144
367	1463731185384406	7.340130
368	1463731185402561	7.360144
370	1463731185441337	7.400142
371	1463731185459481	7.420131
372	1463731185477598	7.440130
373	1463731185495832	7.460131
374	1463731185514069	7.480142
375	1463731185534211	7.500130
376	1463731185552420	7.520142
377	1463731185570653	7.540130
378	1463731185588953	7.560145
379	1463731185608874	7.580132
391	1463731185884956	7.820130
392	1463731185902790	7.840139
393	1463731185921748	7.860130
394	1463731185965933	7.880141
395	1463731185984143	7.900131
396	1463731186002195	7.920142
