sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1464709249539133	0.000000	50	2800
1	1464709249559270	0.020137	50	2800
2	1464709249579261	0.040128	50	2800
3	1464709249599273	0.060140	50	2800
4	1464709249619200	0.080067	50	2800
5	1464709249639205	0.100072	50	2800
6	1464709249659250	0.120117	50	2800
7	1464709249679226	0.140093	50	2800
8	1464709249699234	0.160101	50	2800
9	1464709249719247	0.180114	50	2800
10	1464709249739200	0.200067	50	2800
11	1464709249759227	0.220094	50	2800
12	1464709249779236	0.240103	50	2800
13	1464709249799303	0.260170	50	2800
14	1464709249819308	0.280175	50	2800
15	1464709249839308	0.300175	50	2800
16	1464709249859273	0.320140	50	2800
17	1464709249879272	0.340139	50	2800
18	1464709249899310	0.360177	50	2800
19	1464709249919308	0.380175	50	2800
20	1464709249939309	0.400176	50	2800
21	1464709249959235	0.420102	50	2800
22	1464709249979222	0.440089	50	2800
23	1464709249999260	0.460127	50	2800
24	1464709250019193	0.480060	50	2800
25	1464709250039236	0.500103	50	2800
26	1464709250059224	0.520091	50	2800
27	1464709250079273	0.540140	50	2800
28	1464709250099242	0.560109	50	2800
29	1464709250119260	0.580127	50	2800
30	1464709250139271	0.600138	50	2800
31	1464709250159309	0.620176	50	2800
32	1464709250179274	0.640141	50	2800
33	1464709250199312	0.660179	50	2800
34	1464709250219283	0.680150	50	2800
35	1464709250239273	0.700140	50	2800
36	1464709250259289	0.720156	50	2800
37	1464709250279297	0.740164	50	2800
38	1464709250299247	0.760114	50	2800
39	1464709250319264	0.780131	50	2800
40	1464709250339228	0.800095	50	2800
41	1464709250359234	0.820101	50	2800
42	1464709250379281	0.840148	50	2800
43	1464709250399273	0.860140	50	2800
44	1464709250419310	0.880177	50	2800
45	1464709250439260	0.900127	50	2800
46	1464709250459246	0.920113	50	2800
47	1464709250479217	0.940084	50	2800
48	1464709250499274	0.960141	50	2800
49	1464709250519308	0.980175	50	2800
50	1464709250539309	1.000176	50	2800
51	1464709250559308	1.020175	50	2800
52	1464709250579310	1.040177	50	2800
53	1464709250599308	1.060175	50	2800
54	1464709250619262	1.080129	50	2800
55	1464709250639282	1.100149	50	2800
56	1464709250659282	1.120149	50	2800
57	1464709250679309	1.140176	50	2800
58	1464709250699248	1.160115	50	2800
59	1464709250719308	1.180175	50	2800
60	1464709250739307	1.200174	50	2800
61	1464709250759275	1.220142	50	2800
62	1464709250779272	1.240139	50	2800
63	1464709250799306	1.260173	50	2800
64	1464709250819252	1.280119	50	2800
65	1464709250839316	1.300183	50	2800
66	1464709250859309	1.320176	50	2800
67	1464709250879280	1.340147	50	2800
68	1464709250899308	1.360175	50	2800
69	1464709250919300	1.380167	50	2800
70	1464709250939270	1.400137	50	2800
71	1464709250959234	1.420101	50	2800
72	1464709250979209	1.440076	50	2800
73	1464709250999224	1.460091	50	2800
74	1464709251019234	1.480101	50	2800
75	1464709251039234	1.500101	50	2800
76	1464709251059227	1.520094	50	2800
77	1464709251079236	1.540103	50	2800
78	1464709251099266	1.560133	50	2800
79	1464709251119263	1.580130	50	2800
80	1464709251139261	1.600128	50	2800
81	1464709251159242	1.620109	50	2800
82	1464709251179239	1.640106	50	2800
