rPacketNo	rPacketTime	rPacketTimeDouble
0	1464703754414929	0.000000
1	1464703754415921	0.020133
2	1464703754416938	0.040083
3	1464703754619893	0.060074
4	1464703754620876	0.080096
5	1464703754621996	0.100086
6	1464703754622997	0.120131
7	1464703754624177	0.140132
8	1464703754625200	0.160131
9	1464703754626247	0.180132
10	1464703754627245	0.200173
11	1464703754628425	0.220171
12	1464703754629542	0.240172
13	1464703754630353	0.260137
14	1464703754824585	0.280171
15	1464703754825644	0.300173
16	1464703754826812	0.320172
17	1464703754827938	0.340170
18	1464703754828964	0.360171
19	1464703754829955	0.380173
20	1464703754831007	0.400172
21	1464703754832068	0.420172
22	1464703754833059	0.440172
23	1464703754833966	0.460097
24	1464703755029473	0.480163
25	1464703755030558	0.500169
26	1464703755031678	0.520172
27	1464703755032734	0.540169
28	1464703755033728	0.560171
29	1464703755034715	0.580173
30	1464703755035902	0.600171
31	1464703755037022	0.620089
32	1464703755037927	0.640167
33	1464703755038727	0.660173
34	1464703755234376	0.680173
35	1464703755235370	0.700173
36	1464703755236484	0.720172
37	1464703755237508	0.740174
38	1464703755238556	0.760173
39	1464703755239587	0.780176
40	1464703755240678	0.800173
41	1464703755241595	0.820170
42	1464703755242618	0.840170
43	1464703755243578	0.860174
44	1464703755439023	0.880172
45	1464703755440240	0.900170
46	1464703755441260	0.920171
47	1464703755442287	0.940172
48	1464703755443315	0.960172
49	1464703755444461	0.980174
50	1464703755445517	1.000172
51	1464703755446505	1.020169
52	1464703755447557	1.040172
53	1464703755448468	1.060174
54	1464703755643946	1.080152
55	1464703755644902	1.100145
56	1464703755646021	1.120160
57	1464703755647075	1.140172
58	1464703755648134	1.160174
59	1464703755649191	1.180173
60	1464703755650274	1.200170
61	1464703755651420	1.220172
62	1464703755652481	1.240170
63	1464703755653535	1.260172
64	1464703755654417	1.280173
65	1464703755848648	1.300170
66	1464703755849733	1.320170
67	1464703755850749	1.340172
68	1464703755851908	1.360173
69	1464703755852964	1.380174
70	1464703755854084	1.400170
71	1464703755855053	1.420172
72	1464703755856164	1.440171
73	1464703755857191	1.460172
74	1464703755857903	1.480175
75	1464703756053654	1.500125
76	1464703756054605	1.520112
77	1464703756055698	1.540105
78	1464703756056723	1.560156
79	1464703756057844	1.580174
80	1464703756058800	1.600171
81	1464703756059921	1.620169
82	1464703756061041	1.640170
83	1464703756062029	1.660172
84	1464703756062888	1.680173
85	1464703756258288	1.700171
86	1464703756259262	1.720171
87	1464703756260523	1.740171
88	1464703756261610	1.760173
89	1464703756262730	1.780173
90	1464703756263887	1.800172
91	1464703756265038	1.820192
92	1464703756266014	1.840199
93	1464703756267109	1.860173
94	1464703756268068	1.880174
95	1464703756463073	1.900185
96	1464703756464084	1.920197
97	1464703756465140	1.940178
98	1464703756466126	1.960181
99	1464703756467266	1.980179
100	1464703756468259	2.000178
101	1464703756469049	2.020179
102	1464703756470076	2.040179
103	1464703756471239	2.060179
104	1464703756472584	2.080181
105	1464703756473465	2.100185
106	1464703756667918	2.120179
107	1464703756668999	2.140172
108	1464703756670119	2.160173
109	1464703756671107	2.180172
110	1464703756672233	2.200171
111	1464703756673319	2.220170
112	1464703756674375	2.240172
113	1464703756675383	2.260172
114	1464703756676491	2.280176
115	1464703756677278	2.300171
116	1464703756872730	2.320203
117	1464703756873758	2.340171
118	1464703756874804	2.360172
119	1464703756875898	2.380172
120	1464703756877015	2.400172
121	1464703756878071	2.420171
122	1464703756879119	2.440171
123	1464703756880310	2.460174
124	1464703756881230	2.480173
125	1464703756882118	2.500171
126	1464703757077474	2.520124
127	1464703757078458	2.540163
128	1464703757079551	2.560172
129	1464703757080608	2.580173
130	1464703757081630	2.600171
131	1464703757082650	2.620105
132	1464703757083705	2.640169
133	1464703757084730	2.660172
134	1464703757085881	2.680173
135	1464703757086673	2.700170
136	1464703757282323	2.720125
137	1464703757283365	2.740161
138	1464703757284457	2.760175
139	1464703757285444	2.780174
140	1464703757286570	2.800172
141	1464703757287663	2.820170
142	1464703757288655	2.840169
143	1464703757289742	2.860174
144	1464703757290829	2.880172
145	1464703757291921	2.900172
146	1464703757292876	2.920104
147	1464703757487040	2.940180
148	1464703757488141	2.960173
149	1464703757489228	2.980126
150	1464703757490251	3.000169
151	1464703757491292	3.020172
152	1464703757492299	3.040173
153	1464703757493338	3.060181
154	1464703757494396	3.080190
155	1464703757495540	3.100190
156	1464703757496322	3.120105
157	1464703757691948	3.140172
158	1464703757692994	3.160172
159	1464703757694112	3.180174
160	1464703757695141	3.200171
161	1464703757696192	3.220172
162	1464703757697311	3.240171
163	1464703757698299	3.260172
164	1464703757699401	3.280175
165	1464703757700480	3.300172
166	1464703757701281	3.320173
167	1464703757896801	3.340125
168	1464703757897788	3.360115
169	1464703757898842	3.380154
170	1464703757899996	3.400170
171	1464703757901053	3.420168
172	1464703757901977	3.440172
173	1464703757902982	3.460174
174	1464703757904093	3.480172
175	1464703757905149	3.500172
176	1464703757905943	3.520170
177	1464703758101444	3.540136
188	1464703758306290	3.760170
189	1464703758307371	3.780175
190	1464703758308416	3.800171
191	1464703758309502	3.820131
192	1464703758310587	3.840199
193	1464703758311741	3.860178
194	1464703758312828	3.880174
195	1464703758313816	3.900175
196	1464703758314847	3.920190
197	1464703758315713	3.940210
198	1464703758511051	3.960188
199	1464703758512104	3.980176
200	1464703758513222	4.000172
201	1464703758514242	4.020171
202	1464703758515250	4.040173
203	1464703758516359	4.060174
208	1464703758715906	4.160172
209	1464703758716894	4.180174
210	1464703758717918	4.200173
211	1464703758718906	4.220173
212	1464703758720062	4.240172
213	1464703758721150	4.260174
214	1464703758722141	4.280173
215	1464703758723102	4.300172
216	1464703758724246	4.320173
217	1464703758725087	4.340172
218	1464703758920643	4.360119
219	1464703758921631	4.380162
220	1464703758922585	4.400173
221	1464703758923722	4.420173
222	1464703758924718	4.440172
223	1464703758925747	4.460174
224	1464703758926779	4.480176
225	1464703758927840	4.500172
226	1464703758928829	4.520171
227	1464703758929702	4.540173
228	1464703759125796	4.560157
229	1464703759126822	4.580242
230	1464703759127847	4.600177
231	1464703759128966	4.620138
232	1464703759129985	4.640176
233	1464703759131070	4.660176
234	1464703759132134	4.680177
235	1464703759133223	4.700176
236	1464703759134210	4.720176
237	1464703759135301	4.740178
238	1464703759136100	4.760177
239	1464703759330297	4.780173
240	1464703759331262	4.800172
241	1464703759332311	4.820172
242	1464703759333334	4.840172
243	1464703759334354	4.860172
244	1464703759335360	4.880171
245	1464703759336375	4.900172
246	1464703759338102	4.920171
247	1464703759339053	4.940173
248	1464703759339996	4.960172
249	1464703759535115	4.980120
250	1464703759536233	5.000171
251	1464703759537257	5.020171
252	1464703759538305	5.040172
