rPacketNo	rPacketTime	rPacketTimeDouble
0	1464708903540712	0.000000
1	1464708903564939	0.020127
2	1464708903589219	0.040119
3	1464708903613476	0.060169
4	1464708903641313	0.080176
5	1464708903664424	0.100175
6	1464708903688736	0.120177
7	1464708903712955	0.140128
10	1464708903787877	0.200173
11	1464708903812196	0.220128
12	1464708903840137	0.240179
13	1464708903862726	0.260137
14	1464708903886919	0.280174
15	1464708903911181	0.300172
16	1464708903937702	0.320131
17	1464708903961925	0.340105
18	1464708903986244	0.360145
19	1464708904010287	0.380172
20	1464708904034593	0.400176
21	1464708904060803	0.420177
22	1464708904084957	0.440178
23	1464708904109208	0.460175
24	1464708904133572	0.480110
25	1464708904159907	0.500167
26	1464708904184230	0.520173
27	1464708904208453	0.540122
28	1464708904232713	0.560168
29	1464708904258852	0.580174
30	1464708904282740	0.600176
31	1464708904307332	0.620141
32	1464708904331595	0.640138
35	1464708904576329	0.700173
36	1464708904600586	0.720176
37	1464708904624910	0.740176
38	1464708904649198	0.760141
39	1464708904675434	0.780175
40	1464708904699658	0.800174
41	1464708904724012	0.820175
42	1464708904748175	0.840176
43	1464708904774219	0.860174
44	1464708904799311	0.880174
45	1464708904823463	0.900138
46	1464708904847635	0.920139
47	1464708904873677	0.940176
48	1464708904897848	0.960175
49	1464708904922064	0.980175
50	1464708904946381	1.000124
51	1464708904972196	1.020172
52	1464708904996664	1.040180
53	1464708905021008	1.060178
54	1464708905045180	1.080178
55	1464708905071407	1.100175
56	1464708905095601	1.120178
57	1464708905119760	1.140129
58	1464708905144079	1.160175
59	1464708905170191	1.180175
60	1464708905194127	1.200120
61	1464708905218704	1.220109
62	1464708905243028	1.240172
65	1464708905317520	1.300173
66	1464708905341874	1.320177
67	1464708905366134	1.340131
68	1464708905392214	1.360170
69	1464708905416442	1.380174
70	1464708905440627	1.400173
71	1464708905464922	1.420177
72	1464708905490741	1.440177
73	1464708905515542	1.460173
74	1464708905539861	1.480139
75	1464708905564084	1.500174
76	1464708905590326	1.520174
77	1464708905614518	1.540177
78	1464708905638777	1.560173
79	1464708905663124	1.580174
82	1464708905817730	1.640139
83	1464708905841955	1.660143
84	1464708905866056	1.680174
85	1464708905893956	1.700174
87	1464708905940995	1.740107
88	1464708905965117	1.760141
89	1464708905991237	1.780114
90	1464708906015593	1.800140
91	1464708906040227	1.820116
92	1464708906064490	1.840175
94	1464708906114985	1.880137
95	1464708906139269	1.900137
96	1464708906163525	1.920128
97	1464708906187784	1.940173
98	1464708906213992	1.960175
99	1464708906238153	1.980171
100	1464708906264130	2.000173
115	1464708906313126	2.300165
116	1464708906361673	2.320175
117	1464708906685028	2.340178
118	1464708906711108	2.360136
119	1464708906735352	2.380175
120	1464708906759795	2.400176
121	1464708906783987	2.420175
122	1464708906810157	2.440176
123	1464708906834300	2.460175
124	1464708906858545	2.480172
125	1464708906882777	2.500095
126	1464708906909012	2.520176
127	1464708906933349	2.540176
128	1464708906957809	2.560174
129	1464708906981891	2.580174
130	1464708907006188	2.600174
131	1464708907032251	2.620177
139	1464708907361872	2.780139
140	1464708907386096	2.800174
141	1464708907410315	2.820175
142	1464708907436733	2.840177
144	1464708907485247	2.880173
145	1464708907509546	2.900174
147	1464708907560241	2.940179
148	1464708907584530	2.960174
149	1464708907608784	2.980174
150	1464708907634800	3.000128
151	1464708907659693	3.020175
152	1464708907683896	3.040176
153	1464708907710003	3.060176
154	1464708907734615	3.080138
168	1464708907771538	3.360127
169	1464708907820019	3.380115
170	1464708908128758	3.400106
171	1464708908154998	3.420092
172	1464708908179229	3.440092
173	1464708908203415	3.460097
174	1464708908227639	3.480144
175	1464708908253785	3.500128
176	1464708908277944	3.520169
177	1464708908302199	3.540173
178	1464708908326423	3.560139
183	1464708908515849	3.660175
184	1464708908540182	3.680175
185	1464708908566233	3.700173
186	1464708908590614	3.720177
187	1464708908614899	3.740177
188	1464708908639199	3.760175
189	1464708908665391	3.780173
190	1464708908690136	3.800180
191	1464708908714416	3.820185
192	1464708908738677	3.840176
193	1464708908765023	3.860174
194	1464708908789436	3.880175
195	1464708908813687	3.900174
196	1464708908837847	3.920175
197	1464708908863954	3.940132
198	1464708908888377	3.960172
199	1464708908912567	3.980174
200	1464708908936857	4.000176
201	1464708908962964	4.020192
202	1464708908987131	4.040222
203	1464708909011488	4.060211
204	1464708909035886	4.080160
207	1464708909110490	4.140123
208	1464708909140315	4.160196
209	1464708909167006	4.180138
210	1464708909191323	4.200138
211	1464708909215517	4.220170
212	1464708909239838	4.240124
217	1464708909528556	4.340169
218	1464708909553099	4.360127
219	1464708909580941	4.380173
221	1464708909629230	4.420176
222	1464708909654836	4.440171
223	1464708909682374	4.460139
224	1464708909706837	4.480137
225	1464708909731051	4.500175
226	1464708909756593	4.520091
227	1464708909784036	4.540178
228	1464708909810711	4.560174
230	1464708909861689	4.600140
231	1464708909888048	4.620139
233	1464708909936563	4.660118
234	1464708909960817	4.680173
238	1464708910130294	4.760177
239	1464708910154453	4.780128
240	1464708910178774	4.800122
241	1464708910204974	4.820169
242	1464708910229431	4.840136
243	1464708910253584	4.860176
244	1464708910278937	4.880174
245	1464708910305054	4.900136
246	1464708910331259	4.920127
247	1464708910356888	4.940133
249	1464708910407610	4.980175
250	1464708910431836	5.000127
251	1464708910456152	5.020174
252	1464708910480405	5.040176
254	1464708910530655	5.080174
255	1464708910555207	5.100174
256	1464708910579421	5.120174
257	1464708910605564	5.140126
258	1464708910629787	5.160170
259	1464708910654046	5.180174
260	1464708910678461	5.200139
261	1464708910704311	5.220175
262	1464708910728768	5.240095
263	1464708910753087	5.260174
264	1464708910777245	5.280173
265	1464708910803584	5.300174
266	1464708910827968	5.320174
267	1464708910852132	5.340140
268	1464708910876415	5.360124
280	1464708911342202	5.600175
281	1464708911366357	5.620139
282	1464708911390519	5.640094
284	1464708911441060	5.680100
