sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1464705905529267	0.000001	50	13
1	1464705905549362	0.020096	50	13
2	1464705905569372	0.040106	50	13
3	1464705905589406	0.060140	50	13
4	1464705905609359	0.080093	50	13
5	1464705905629355	0.100089	50	13
6	1464705905649354	0.120088	50	13
7	1464705905669352	0.140086	50	13
8	1464705905689400	0.160134	50	13
9	1464705905709387	0.180121	50	13
10	1464705905729407	0.200141	50	13
11	1464705905749404	0.220138	50	13
12	1464705905769440	0.240174	50	13
13	1464705905789437	0.260171	50	13
14	1464705905809438	0.280172	50	13
15	1464705905829439	0.300173	50	13
16	1464705905849385	0.320119	50	13
17	1464705905869427	0.340161	50	13
18	1464705905889438	0.360172	50	13
19	1464705905909439	0.380173	50	13
20	1464705905929437	0.400171	50	13
21	1464705905949439	0.420173	50	13
22	1464705905969379	0.440113	50	13
23	1464705905989431	0.460165	50	13
24	1464705906009386	0.480120	50	13
25	1464705906029382	0.500116	50	13
26	1464705906049435	0.520169	50	13
27	1464705906069440	0.540174	50	13
28	1464705906089356	0.560090	50	13
29	1464705906109432	0.580166	50	13
30	1464705906129437	0.600171	50	13
31	1464705906149438	0.620172	50	13
32	1464705906169439	0.640173	50	13
33	1464705906189439	0.660173	50	13
34	1464705906209439	0.680173	50	13
35	1464705906229439	0.700173	50	13
36	1464705906249438	0.720172	50	13
37	1464705906269441	0.740175	50	13
38	1464705906289362	0.760096	50	13
39	1464705906309432	0.780166	50	13
40	1464705906329437	0.800171	50	13
41	1464705906349439	0.820173	50	13
42	1464705906369440	0.840174	50	13
43	1464705906389439	0.860173	50	13
44	1464705906409437	0.880171	50	13
45	1464705906429390	0.900124	50	13
46	1464705906449433	0.920167	50	13
47	1464705906469364	0.940098	50	13
48	1464705906489396	0.960130	50	13
49	1464705906509438	0.980172	50	13
50	1464705906529438	1.000172	50	13
51	1464705906549440	1.020174	50	13
52	1464705906569440	1.040174	50	13
53	1464705906589437	1.060171	50	13
54	1464705906609439	1.080173	50	13
55	1464705906629438	1.100172	50	13
56	1464705906649443	1.120177	50	13
57	1464705906669403	1.140137	50	13
58	1464705906689437	1.160171	50	13
59	1464705906709436	1.180170	50	13
60	1464705906729438	1.200172	50	13
61	1464705906749440	1.220174	50	13
62	1464705906769439	1.240173	50	13
63	1464705906789439	1.260173	50	13
64	1464705906809437	1.280171	50	13
65	1464705906829438	1.300172	50	13
66	1464705906849358	1.320092	50	13
67	1464705906869445	1.340179	50	13
68	1464705906889440	1.360174	50	13
