rPacketNo	rPacketTime	rPacketTimeDouble
0	1464777995534241	0.000000
1	1464777995570107	0.020132
2	1464777995607426	0.040194
3	1464777995646054	0.060120
4	1464777995682722	0.080099
5	1464777995721826	0.100092
6	1464777995759767	0.120099
7	1464777995796348	0.140126
8	1464777995835430	0.160138
9	1464777995872477	0.180133
10	1464777995909475	0.200173
12	1464777996122548	0.240103
13	1464777996159290	0.260141
14	1464777996196250	0.280138
15	1464777996235250	0.300133
16	1464777996271890	0.320175
17	1464777996310581	0.340178
18	1464777996350078	0.360174
19	1464777996386778	0.380128
20	1464777996423959	0.400171
21	1464777996463160	0.420178
22	1464777996500435	0.440191
23	1464777996538774	0.460220
24	1464777996576790	0.480217
25	1464777996616595	0.500220
26	1464777996655161	0.520197
27	1464777996692355	0.540130
28	1464777996732207	0.560176
29	1464777996770937	0.580176
30	1464777996807833	0.600175
31	1464777996846877	0.620173
32	1464777996884443	0.640181
33	1464777996926107	0.660175
38	1464777997311246	0.760189
39	1464777997347474	0.780177
40	1464777997385583	0.800174
41	1464777997421967	0.820148
44	1464777997532434	0.880209
45	1464777997572209	0.900135
46	1464777997610034	0.920173
47	1464777997647323	0.940186
49	1464777997723956	0.980123
50	1464777997763289	1.000164
51	1464777997800787	1.020192
52	1464777997837556	1.040178
53	1464777997881753	1.060180
65	1464777998425627	1.300175
66	1464777998462746	1.320176
67	1464777998503260	1.340174
68	1464777998540109	1.360127
69	1464777998580530	1.380177
70	1464777998619663	1.400176
71	1464777998657297	1.420176
72	1464777998697397	1.440225
73	1464777998734547	1.460176
74	1464777998773969	1.480138
75	1464777998814356	1.500141
76	1464777998852721	1.520172
78	1464777999039785	1.560173
79	1464777999076863	1.580176
80	1464777999116385	1.600152
81	1464777999154560	1.620133
82	1464777999191072	1.640169
83	1464777999230532	1.660177
84	1464777999267650	1.680178
85	1464777999305724	1.700179
86	1464777999342082	1.720176
87	1464777999378499	1.740114
89	1464777999641763	1.780176
90	1464777999678594	1.800173
91	1464777999718818	1.820175
92	1464777999755779	1.840178
93	1464777999793059	1.860178
94	1464777999832378	1.880177
95	1464777999870790	1.900178
96	1464777999908552	1.920175
97	1464777999948330	1.940179
98	1464777999987622	1.960180
99	1464778000027191	1.980127
100	1464778000064146	2.000175
101	1464778000130561	2.020140
112	1464778000552362	2.240156
113	1464778000590758	2.260180
114	1464778000631501	2.280227
115	1464778000668837	2.300176
116	1464778000707209	2.320173
117	1464778000749869	2.340177
118	1464778000789545	2.360175
119	1464778000828203	2.380177
120	1464778000869738	2.400176
121	1464778000910219	2.420177
122	1464778000949680	2.440129
123	1464778000987598	2.460177
124	1464778001026190	2.480139
125	1464778001067467	2.500176
126	1464778001105704	2.520174
127	1464778001145869	2.540178
128	1464778001184048	2.560176
129	1464778001221899	2.580177
130	1464778001261167	2.600173
131	1464778001299698	2.620128
132	1464778001338861	2.640173
133	1464778001378420	2.660179
134	1464778001416850	2.680176
135	1464778001457392	2.700177
136	1464778001497616	2.720177
137	1464778001534666	2.740114
138	1464778001574834	2.760200
139	1464778001612879	2.780139
140	1464778001654002	2.800189
141	1464778001691601	2.820123
142	1464778001730227	2.840173
143	1464778001770739	2.860179
144	1464778001809590	2.880177
145	1464778001846962	2.900176
146	1464778001885974	2.920174
147	1464778001922323	2.940178
148	1464778001960501	2.960179
149	1464778001996914	2.980184
150	1464778002034771	3.000177
168	1464778002844441	3.360180
169	1464778002885076	3.380174
170	1464778002922398	3.400176
171	1464778002960986	3.420175
172	1464778003000925	3.440141
173	1464778003037068	3.460177
174	1464778003073430	3.480177
176	1464778003148121	3.520175
177	1464778003184764	3.540176
178	1464778003223034	3.560179
179	1464778003259257	3.580177
180	1464778003297375	3.600177
181	1464778003333789	3.620175
182	1464778003370138	3.640179
183	1464778003408954	3.660179
184	1464778003446170	3.680177
185	1464778003483935	3.700177
186	1464778003523875	3.720177
187	1464778003560926	3.740135
192	1464778003863858	3.840176
193	1464778003901721	3.860178
194	1464778003941459	3.880175
195	1464778003978323	3.900138
