rPacketNo	rPacketTime	rPacketTimeDouble
0	1464705235329841	0.000000
1	1464705235330907	0.020121
2	1464705235332030	0.040168
3	1464705235333023	0.060118
4	1464705235333978	0.080183
5	1464705235335048	0.100113
6	1464705235335927	0.120193
7	1464705235534724	0.140171
8	1464705235535710	0.160118
9	1464705235537213	0.180140
10	1464705235538334	0.200132
11	1464705235539330	0.220110
12	1464705235540418	0.240105
13	1464705235541445	0.260086
14	1464705235542522	0.280125
15	1464705235543543	0.300169
16	1464705235544496	0.320168
17	1464705235545614	0.340137
18	1464705235739394	0.360135
19	1464705235740413	0.380137
20	1464705235741467	0.400171
21	1464705235742485	0.420172
22	1464705235743440	0.440173
23	1464705235744568	0.460172
24	1464705235745656	0.480136
25	1464705235746544	0.500120
26	1464705235747603	0.520168
27	1464705235748395	0.540119
28	1464705235944180	0.560132
29	1464705235945169	0.580174
30	1464705235946824	0.600173
31	1464705235948048	0.620173
32	1464705235949167	0.640172
33	1464705235950224	0.660173
34	1464705235951230	0.680174
35	1464705235952336	0.700174
36	1464705235953328	0.720171
37	1464705235954189	0.740172
38	1464705236149112	0.760133
39	1464705236150224	0.780138
40	1464705236151153	0.800171
41	1464705236152269	0.820119
42	1464705236153292	0.840168
43	1464705236154318	0.860172
44	1464705236155328	0.880174
45	1464705236156337	0.900172
46	1464705236157487	0.920173
47	1464705236158304	0.940171
48	1464705236353801	0.960120
49	1464705236354820	0.980161
50	1464705236355830	1.000172
51	1464705236356919	1.020173
52	1464705236358024	1.040171
53	1464705236359071	1.060170
54	1464705236360100	1.080174
55	1464705236361095	1.100171
56	1464705236362188	1.120173
57	1464705236363257	1.140172
58	1464705236364251	1.160182
59	1464705236558686	1.180163
60	1464705236559671	1.200172
61	1464705236560792	1.220173
62	1464705236561816	1.240172
63	1464705236562804	1.260174
64	1464705236563928	1.280102
65	1464705236564915	1.300139
66	1464705236565981	1.320168
67	1464705236567036	1.340172
68	1464705236568165	1.360170
69	1464705236763363	1.380137
70	1464705236764383	1.400172
71	1464705236765535	1.420106
72	1464705236766587	1.440137
73	1464705236767744	1.460157
74	1464705236768769	1.480173
75	1464705236769856	1.500172
76	1464705236770941	1.520171
77	1464705236772033	1.540118
78	1464705236773019	1.560123
79	1464705236968181	1.580131
80	1464705236968934	1.600174
81	1464705236970188	1.620172
82	1464705236971310	1.640172
83	1464705236972423	1.660172
84	1464705236973402	1.680136
85	1464705236974445	1.700135
86	1464705236975530	1.720171
87	1464705236976452	1.740173
88	1464705236977303	1.760172
89	1464705237172978	1.780109
90	1464705237173917	1.800136
91	1464705237175000	1.820131
92	1464705237176072	1.840137
93	1464705237177095	1.860172
94	1464705237178455	1.880175
95	1464705237179565	1.900173
96	1464705237180621	1.920172
97	1464705237181671	1.940173
98	1464705237182709	1.960171
99	1464705237183708	1.980137
100	1464705237377840	2.000134
101	1464705237378920	2.020172
102	1464705237380012	2.040173
103	1464705237380970	2.060192
104	1464705237382092	2.080196
105	1464705237383061	2.100172
106	1464705237384236	2.120117
107	1464705237385355	2.140148
108	1464705237386340	2.160155
109	1464705237387059	2.180172
110	1464705237582557	2.200170
111	1464705237583645	2.220171
112	1464705237584669	2.240172
113	1464705237585661	2.260118
114	1464705237586747	2.280106
115	1464705237587869	2.300134
116	1464705237588893	2.320202
117	1464705237589854	2.340172
118	1464705237590823	2.360169
119	1464705237591856	2.380131
120	1464705237787357	2.400133
121	1464705237788469	2.420172
