rPacketNo	rPacketTime	rPacketTimeDouble
0	1463672792992896	0.000000
1	1463672792993965	0.020113
2	1463672792995095	0.040162
3	1463672792996213	0.060161
4	1463672792997232	0.080141
5	1463672792998195	0.100085
6	1463672792999272	0.120117
7	1463672793000410	0.140143
8	1463672793001495	0.160149
9	1463672793197702	0.180093
10	1463672793198719	0.200160
11	1463672793199705	0.220119
12	1463672793200929	0.240142
13	1463672793201949	0.260138
14	1463672793203010	0.280138
15	1463672793204098	0.300138
16	1463672793205082	0.320117
17	1463672793206064	0.340142
18	1463672793206929	0.360138
19	1463672793402507	0.380138
20	1463672793403650	0.400138
21	1463672793404708	0.420107
22	1463672793405755	0.440143
23	1463672793406818	0.460138
24	1463672793407843	0.480139
25	1463672793408959	0.500134
26	1463672793410036	0.520110
27	1463672793411157	0.540142
28	1463672793412267	0.560139
29	1463672793413121	0.580153
30	1463672793607633	0.600138
31	1463672793608712	0.620108
32	1463672793609839	0.640143
33	1463672793610986	0.660137
34	1463672793612179	0.680139
35	1463672793613267	0.700138
36	1463672793614332	0.720115
37	1463672793615444	0.740142
38	1463672793616533	0.760138
39	1463672793617379	0.780139
40	1463672793811999	0.800138
41	1463672793813091	0.820109
42	1463672793814166	0.840142
43	1463672793815241	0.860154
44	1463672793816409	0.880138
45	1463672793817460	0.900138
46	1463672793818527	0.920110
47	1463672793819674	0.940144
48	1463672793820793	0.960139
49	1463672793821749	0.980139
50	1463672794016927	1.000139
51	1463672794017980	1.020110
52	1463672794019136	1.040142
53	1463672794020259	1.060139
54	1463672794021314	1.080138
55	1463672794022314	1.100138
56	1463672794023394	1.120112
57	1463672794024417	1.140142
58	1463672794025465	1.160139
59	1463672794026354	1.180138
60	1463672794221754	1.200138
61	1463672794222648	1.220112
62	1463672794223728	1.240145
63	1463672794224788	1.260139
64	1463672794225774	1.280138
65	1463672794226783	1.300138
66	1463672794227979	1.320104
67	1463672794229047	1.340142
68	1463672794230088	1.360138
69	1463672794231258	1.380138
70	1463672794232197	1.400140
71	1463672794426474	1.420101
72	1463672794427546	1.440144
73	1463672794428643	1.460138
74	1463672794429694	1.480138
75	1463672794430818	1.500137
76	1463672794431886	1.520118
77	1463672794433027	1.540141
78	1463672794434040	1.560138
79	1463672794435005	1.580138
80	1463672794436008	1.600137
81	1463672794631243	1.620101
82	1463672794632327	1.640143
83	1463672794633415	1.660137
84	1463672794634443	1.680138
85	1463672794635463	1.700138
86	1463672794636549	1.720084
87	1463672794637665	1.740138
88	1463672794638751	1.760138
89	1463672794639904	1.780138
90	1463672794640891	1.800137
91	1463672794836052	1.820146
92	1463672794837073	1.840140
93	1463672794838123	1.860138
94	1463672794839217	1.880138
95	1463672794840235	1.900137
96	1463672794841224	1.920218
97	1463672794842313	1.940138
98	1463672794843345	1.960138
99	1463672794844372	1.980135
100	1463672794845296	2.000138
101	1463672795040839	2.020138
102	1463672795041905	2.040140
103	1463672795043081	2.060140
104	1463672795044167	2.080138
105	1463672795045222	2.100139
106	1463672795046245	2.120138
107	1463672795047435	2.140139
108	1463672795048457	2.160152
109	1463672795049540	2.180154
110	1463672795050628	2.200153
111	1463672795051547	2.220138
112	1463672795245554	2.240140
113	1463672795246582	2.260138
114	1463672795247725	2.280138
115	1463672795248813	2.300138
116	1463672795249985	2.320175
