sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1464705571751840	0.000000	50	13
1	1464705571771992	0.020152	50	13
2	1464705571792008	0.040168	50	13
3	1464705571812009	0.060169	50	13
4	1464705571831935	0.080095	50	13
5	1464705571851938	0.100098	50	13
6	1464705571871938	0.120098	50	13
7	1464705571891926	0.140086	50	13
8	1464705571911956	0.160116	50	13
9	1464705571931962	0.180122	50	13
10	1464705571951955	0.200115	50	13
11	1464705571971934	0.220094	50	13
12	1464705571991988	0.240148	50	13
13	1464705572011953	0.260113	50	13
14	1464705572031941	0.280101	50	13
15	1464705572052000	0.300160	50	13
16	1464705572072012	0.320172	50	13
17	1464705572092014	0.340174	50	13
18	1464705572112014	0.360174	50	13
19	1464705572132015	0.380175	50	13
20	1464705572151958	0.400118	50	13
21	1464705572172008	0.420168	50	13
22	1464705572191964	0.440124	50	13
23	1464705572211964	0.460124	50	13
24	1464705572231961	0.480121	50	13
25	1464705572252001	0.500161	50	13
26	1464705572271964	0.520124	50	13
27	1464705572291973	0.540133	50	13
28	1464705572311939	0.560099	50	13
29	1464705572332019	0.580179	50	13
30	1464705572352011	0.600171	50	13
31	1464705572372012	0.620172	50	13
32	1464705572392012	0.640172	50	13
33	1464705572412013	0.660173	50	13
34	1464705572431953	0.680113	50	13
35	1464705572451925	0.700085	50	13
36	1464705572471942	0.720102	50	13
37	1464705572491964	0.740124	50	13
38	1464705572512014	0.760174	50	13
39	1464705572532014	0.780174	50	13
40	1464705572552012	0.800172	50	13
41	1464705572572013	0.820173	50	13
42	1464705572591958	0.840118	50	13
43	1464705572612009	0.860169	50	13
44	1464705572632013	0.880173	50	13
45	1464705572652011	0.900171	50	13
46	1464705572672011	0.920171	50	13
47	1464705572692013	0.940173	50	13
48	1464705572712011	0.960171	50	13
49	1464705572731935	0.980095	50	13
50	1464705572752007	1.000167	50	13
51	1464705572772038	1.020198	50	13
52	1464705572792065	1.040225	50	13
53	1464705572812067	1.060227	50	13
54	1464705572832067	1.080227	50	13
55	1464705572852065	1.100225	50	13
56	1464705572871963	1.120123	50	13
57	1464705572891925	1.140085	50	13
58	1464705572911986	1.160146	50	13
59	1464705572932014	1.180174	50	13
60	1464705572952013	1.200173	50	13
61	1464705572971950	1.220110	50	13
62	1464705572992046	1.240206	50	13
63	1464705573011967	1.260127	50	13
64	1464705573032008	1.280168	50	13
65	1464705573052011	1.300171	50	13
66	1464705573072012	1.320172	50	13
67	1464705573091950	1.340110	50	13
68	1464705573111946	1.360106	50	13
69	1464705573131934	1.380094	50	13
70	1464705573151932	1.400092	50	13
71	1464705573171936	1.420096	50	13
72	1464705573191944	1.440104	50	13
73	1464705573212011	1.460171	50	13
74	1464705573232013	1.480173	50	13
75	1464705573252011	1.500171	50	13
76	1464705573272009	1.520169	50	13
77	1464705573291976	1.540136	50	13
78	1464705573312025	1.560185	50	13
79	1464705573332038	1.580198	50	13
80	1464705573352037	1.600197	50	13
81	1464705573372047	1.620207	50	13
82	1464705573392057	1.640217	50	13
83	1464705573412057	1.660217	50	13
84	1464705573432021	1.680181	50	13
85	1464705573451965	1.700125	50	13
86	1464705573471981	1.720141	50	13
87	1464705573492007	1.740167	50	13
88	1464705573512013	1.760173	50	13
89	1464705573532015	1.780175	50	13
90	1464705573552012	1.800172	50	13
91	1464705573571951	1.820111	50	13
92	1464705573591973	1.840133	50	13
93	1464705573612013	1.860173	50	13
94	1464705573632017	1.880177	50	13
95	1464705573652010	1.900170	50	13
96	1464705573672010	1.920170	50	13
97	1464705573692012	1.940172	50	13
98	1464705573712011	1.960171	50	13
99	1464705573731967	1.980127	50	13
100	1464705573752008	2.000168	50	13
101	1464705573771950	2.020110	50	13
102	1464705573792033	2.040193	50	13
103	1464705573812064	2.060224	50	13
104	1464705573832066	2.080226	50	13
105	1464705573852039	2.100199	50	13
106	1464705573871955	2.120115	50	13
107	1464705573892009	2.140169	50	13
108	1464705573912015	2.160175	50	13
109	1464705573932015	2.180175	50	13
110	1464705573952012	2.200172	50	13
111	1464705573971970	2.220130	50	13
112	1464705573992038	2.240198	50	13
113	1464705574011958	2.260118	50	13
114	1464705574032015	2.280175	50	13
115	1464705574052016	2.300176	50	13
116	1464705574072050	2.320210	50	13
117	1464705574092011	2.340171	50	13
118	1464705574112011	2.360171	50	13
119	1464705574132015	2.380175	50	13
120	1464705574152011	2.400171	50	13
121	1464705574171960	2.420120	50	13
122	1464705574191983	2.440143	50	13
123	1464705574211996	2.460156	50	13
124	1464705574232010	2.480170	50	13
125	1464705574252013	2.500173	50	13
126	1464705574272011	2.520171	50	13
127	1464705574292011	2.540171	50	13
128	1464705574311979	2.560139	50	13
129	1464705574332013	2.580173	50	13
130	1464705574352012	2.600172	50	13
131	1464705574372014	2.620174	50	13
132	1464705574392013	2.640173	50	13
133	1464705574412013	2.660173	50	13
134	1464705574432014	2.680174	50	13
135	1464705574452011	2.700171	50	13
136	1464705574471952	2.720112	50	13
137	1464705574491989	2.740149	50	13
138	1464705574511926	2.760086	50	13
139	1464705574532007	2.780167	50	13
140	1464705574552011	2.800171	50	13
141	1464705574572011	2.820171	50	13
142	1464705574592011	2.840171	50	13
143	1464705574612013	2.860173	50	13
144	1464705574632013	2.880173	50	13
145	1464705574652011	2.900171	50	13
146	1464705574672017	2.920177	50	13
147	1464705574692022	2.940182	50	13
148	1464705574712011	2.960171	50	13
149	1464705574732013	2.980173	50	13
150	1464705574751971	3.000131	50	13
151	1464705574772015	3.020175	50	13
152	1464705574792013	3.040173	50	13
153	1464705574812012	3.060172	50	13
154	1464705574832014	3.080174	50	13
155	1464705574852012	3.100172	50	13
156	1464705574871979	3.120139	50	13
157	1464705574891966	3.140126	50	13
158	1464705574912005	3.160165	50	13
159	1464705574932012	3.180172	50	13
160	1464705574952012	3.200172	50	13
161	1464705574971956	3.220116	50	13
162	1464705574992045	3.240205	50	13
163	1464705575011955	3.260115	50	13
164	1464705575031941	3.280101	50	13
165	1464705575052008	3.300168	50	13
166	1464705575072012	3.320172	50	13
167	1464705575092012	3.340172	50	13
168	1464705575111965	3.360125	50	13
169	1464705575132013	3.380173	50	13
170	1464705575152012	3.400172	50	13
171	1464705575171932	3.420092	50	13
172	1464705575191961	3.440121	50	13
173	1464705575212021	3.460181	50	13
174	1464705575232013	3.480173	50	13
175	1464705575252011	3.500171	50	13
176	1464705575272009	3.520169	50	13
177	1464705575292011	3.540171	50	13
178	1464705575311963	3.560123	50	13
179	1464705575331956	3.580116	50	13
180	1464705575351995	3.600155	50	13
181	1464705575372011	3.620171	50	13
182	1464705575392013	3.640173	50	13
183	1464705575412012	3.660172	50	13
184	1464705575432012	3.680172	50	13
185	1464705575452014	3.700174	50	13
186	1464705575471933	3.720093	50	13
187	1464705575491975	3.740135	50	13
188	1464705575511957	3.760117	50	13
189	1464705575532002	3.780162	50	13
190	1464705575552012	3.800172	50	13
191	1464705575572012	3.820172	50	13
192	1464705575592011	3.840171	50	13
193	1464705575611964	3.860124	50	13
194	1464705575632006	3.880166	50	13
195	1464705575651965	3.900125	50	13
196	1464705575672011	3.920171	50	13
197	1464705575692013	3.940173	50	13
198	1464705575711931	3.960091	50	13
199	1464705575732001	3.980161	50	13
200	1464705575751975	4.000135	50	13
201	1464705575772012	4.020172	50	13
202	1464705575792012	4.040172	50	13
203	1464705575812012	4.060172	50	13
204	1464705575832011	4.080171	50	13
205	1464705575852013	4.100173	50	13
206	1464705575872011	4.120171	50	13
207	1464705575892012	4.140172	50	13
208	1464705575912012	4.160172	50	13
209	1464705575932012	4.180172	50	13
210	1464705575952011	4.200171	50	13
211	1464705575971940	4.220100	50	13
212	1464705575991981	4.240141	50	13
213	1464705576012012	4.260172	50	13
214	1464705576032011	4.280171	50	13
215	1464705576052012	4.300172	50	13
216	1464705576072012	4.320172	50	13
217	1464705576092012	4.340172	50	13
218	1464705576112010	4.360170	50	13
219	1464705576131964	4.380124	50	13
220	1464705576152012	4.400172	50	13
221	1464705576172011	4.420171	50	13
222	1464705576191961	4.440121	50	13
223	1464705576212007	4.460167	50	13
224	1464705576232015	4.480175	50	13
225	1464705576252013	4.500173	50	13
226	1464705576272012	4.520172	50	13
227	1464705576292011	4.540171	50	13
228	1464705576312012	4.560172	50	13
229	1464705576331990	4.580150	50	13
230	1464705576352003	4.600163	50	13
231	1464705576372012	4.620172	50	13
232	1464705576392011	4.640171	50	13
233	1464705576412014	4.660174	50	13
234	1464705576432013	4.680173	50	13
235	1464705576452013	4.700173	50	13
236	1464705576471956	4.720116	50	13
237	1464705576491971	4.740131	50	13
238	1464705576512011	4.760171	50	13
239	1464705576531951	4.780111	50	13
240	1464705576552012	4.800172	50	13
241	1464705576572031	4.820191	50	13
242	1464705576592047	4.840207	50	13
243	1464705576612049	4.860209	50	13
244	1464705576632051	4.880211	50	13
245	1464705576652051	4.900211	50	13
246	1464705576672049	4.920209	50	13
247	1464705576692033	4.940193	50	13
248	1464705576712011	4.960171	50	13
249	1464705576732015	4.980175	50	13
250	1464705576751966	5.000126	50	13
251	1464705576772006	5.020166	50	13
252	1464705576792027	5.040187	50	13
253	1464705576812037	5.060197	50	13
254	1464705576832038	5.080198	50	13
255	1464705576852039	5.100199	50	13
256	1464705576872037	5.120197	50	13
257	1464705576892036	5.140196	50	13
258	1464705576911978	5.160138	50	13
259	1464705576932032	5.180192	50	13
260	1464705576951973	5.200133	50	13
261	1464705576971927	5.220087	50	13
262	1464705576991985	5.240145	50	13
263	1464705577012012	5.260172	50	13
264	1464705577032012	5.280172	50	13
265	1464705577051976	5.300136	50	13
266	1464705577072013	5.320173	50	13
267	1464705577092011	5.340171	50	13
268	1464705577112011	5.360171	50	13
269	1464705577132012	5.380172	50	13
270	1464705577151959	5.400119	50	13
271	1464705577172001	5.420161	50	13
272	1464705577192012	5.440172	50	13
273	1464705577212010	5.460170	50	13
274	1464705577232012	5.480172	50	13
275	1464705577252012	5.500172	50	13
276	1464705577272012	5.520172	50	13
277	1464705577292011	5.540171	50	13
278	1464705577312013	5.560173	50	13
279	1464705577332012	5.580172	50	13
280	1464705577352012	5.600172	50	13
281	1464705577372010	5.620170	50	13
282	1464705577392013	5.640173	50	13
283	1464705577412011	5.660171	50	13
284	1464705577432012	5.680172	50	13
285	1464705577452015	5.700175	50	13
286	1464705577471963	5.720123	50	13
287	1464705577491953	5.740113	50	13
288	1464705577512020	5.760180	50	13
289	1464705577532012	5.780172	50	13
290	1464705577551969	5.800129	50	13
291	1464705577572013	5.820173	50	13
292	1464705577592011	5.840171	50	13
293	1464705577612011	5.860171	50	13
294	1464705577631976	5.880136	50	13
295	1464705577651975	5.900135	50	13
296	1464705577672011	5.920171	50	13
297	1464705577692012	5.940172	50	13
298	1464705577712009	5.960169	50	13
299	1464705577732012	5.980172	50	13
300	1464705577752014	6.000174	50	13
301	1464705577772010	6.020170	50	13
302	1464705577792012	6.040172	50	13
303	1464705577812011	6.060171	50	13
304	1464705577832014	6.080174	50	13
305	1464705577852012	6.100172	50	13
306	1464705577872012	6.120172	50	13
307	1464705577891934	6.140094	50	13
308	1464705577912009	6.160169	50	13
309	1464705577932014	6.180174	50	13
310	1464705577952013	6.200173	50	13
311	1464705577971951	6.220111	50	13
312	1464705577992016	6.240176	50	13
313	1464705578012014	6.260174	50	13
314	1464705578031977	6.280137	50	13
315	1464705578052014	6.300174	50	13
316	1464705578072012	6.320172	50	13
317	1464705578092012	6.340172	50	13
318	1464705578112013	6.360173	50	13
319	1464705578132012	6.380172	50	13
320	1464705578152013	6.400173	50	13
321	1464705578172010	6.420170	50	13
322	1464705578192011	6.440171	50	13
323	1464705578211932	6.460092	50	13
324	1464705578232010	6.480170	50	13
325	1464705578252015	6.500175	50	13
326	1464705578272033	6.520193	50	13
327	1464705578292043	6.540203	50	13
328	1464705578312028	6.560188	50	13
329	1464705578332031	6.580191	50	13
330	1464705578352000	6.600160	50	13
331	1464705578372044	6.620204	50	13
332	1464705578392017	6.640177	50	13
333	1464705578412017	6.660177	50	13
334	1464705578432018	6.680178	50	13
335	1464705578452019	6.700179	50	13
336	1464705578471976	6.720136	50	13
337	1464705578491993	6.740153	50	13
338	1464705578512010	6.760170	50	13
339	1464705578532014	6.780174	50	13
340	1464705578552017	6.800177	50	13
341	1464705578572011	6.820171	50	13
342	1464705578591965	6.840125	50	13
343	1464705578612038	6.860198	50	13
344	1464705578631979	6.880139	50	13
345	1464705578652014	6.900174	50	13
346	1464705578672013	6.920173	50	13
347	1464705578692012	6.940172	50	13
348	1464705578712012	6.960172	50	13
349	1464705578732014	6.980174	50	13
350	1464705578752013	7.000173	50	13
351	1464705578771977	7.020137	50	13
352	1464705578791976	7.040136	50	13
353	1464705578812014	7.060174	50	13
354	1464705578832014	7.080174	50	13
355	1464705578852014	7.100174	50	13
356	1464705578872011	7.120171	50	13
357	1464705578892012	7.140172	50	13
358	1464705578912013	7.160173	50	13
359	1464705578931959	7.180119	50	13
360	1464705578952009	7.200169	50	13
361	1464705578971969	7.220129	50	13
362	1464705578992034	7.240194	50	13
363	1464705579012010	7.260170	50	13
364	1464705579032013	7.280173	50	13
365	1464705579052014	7.300174	50	13
366	1464705579071963	7.320123	50	13
367	1464705579092009	7.340169	50	13
368	1464705579111950	7.360110	50	13
369	1464705579132012	7.380172	50	13
370	1464705579152013	7.400173	50	13
371	1464705579172011	7.420171	50	13
372	1464705579192010	7.440170	50	13
373	1464705579211964	7.460124	50	13
374	1464705579231965	7.480125	50	13
375	1464705579252013	7.500173	50	13
376	1464705579271963	7.520123	50	13
377	1464705579292011	7.540171	50	13
378	1464705579312012	7.560172	50	13
379	1464705579332013	7.580173	50	13
380	1464705579352015	7.600175	50	13
381	1464705579372012	7.620172	50	13
382	1464705579392011	7.640171	50	13
383	1464705579412028	7.660188	50	13
384	1464705579432046	7.680206	50	13
385	1464705579452043	7.700203	50	13
386	1464705579471964	7.720124	50	13
387	1464705579491977	7.740137	50	13
388	1464705579511953	7.760113	50	13
389	1464705579532021	7.780181	50	13
390	1464705579552013	7.800173	50	13
391	1464705579572012	7.820172	50	13
392	1464705579591963	7.840123	50	13
393	1464705579612028	7.860188	50	13
