rPacketNo	rPacketTime	rPacketTimeDouble
0	1464702755611905	0.000001
1	1464702755624049	0.020126
2	1464702755635967	0.040130
3	1464702755816751	0.060112
4	1464702755828942	0.080085
5	1464702755841134	0.100102
6	1464702755853261	0.120090
7	1464702755865391	0.140094
8	1464702755877486	0.160177
9	1464702755889591	0.180125
10	1464702755901807	0.200101
11	1464702755913938	0.220166
13	1464702755940115	0.260172
14	1464702755952207	0.280173
15	1464702755964339	0.300170
16	1464702755976247	0.320126
17	1464702755988653	0.340160
18	1464702756000757	0.360137
19	1464702756012778	0.380174
20	1464702756026896	0.400100
21	1464702756039161	0.420150
22	1464702756051269	0.440169
23	1464702756063525	0.460170
24	1464702756226418	0.480138
25	1464702756238643	0.500137
26	1464702756250701	0.520165
27	1464702756262866	0.540172
28	1464702756274728	0.560174
29	1464702756287100	0.580175
30	1464702756299232	0.600136
31	1464702756311364	0.620172
32	1464702756323632	0.640172
33	1464702756339323	0.660171
34	1464702756350390	0.680216
35	1464702756362621	0.700093
36	1464702756374706	0.720168
37	1464702756386867	0.740170
38	1464702756398997	0.760172
41	1464702756635939	0.820167
42	1464702756648013	0.840171
43	1464702756660195	0.860173
44	1464702756672289	0.880175
45	1464702756684417	0.900106
46	1464702756696548	0.920171
47	1464702756708930	0.940177
48	1464702756721058	0.960172
49	1464702756733249	0.980174
53	1464702756784269	1.060136
54	1464702756796454	1.080171
55	1464702756810307	1.100169
58	1464702756848748	1.160168
59	1464702756859579	1.180173
60	1464702757045656	1.200173
61	1464702757057847	1.220168
62	1464702757072416	1.240118
63	1464702757086962	1.260161
64	1464702757099064	1.280172
65	1464702757111261	1.300168
74	1464702757222554	1.480170
75	1464702757234750	1.500171
76	1464702757246843	1.520167
77	1464702757262105	1.540173
78	1464702757275340	1.560172
79	1464702757287423	1.580175
80	1464702757303107	1.600173
81	1464702757318747	1.620174
82	1464702757330733	1.640172
83	1464702757343675	1.660124
84	1464702757357787	1.680169
85	1464702757369850	1.700134
86	1464702757382054	1.720169
87	1464702757394170	1.740169
88	1464702757406297	1.760173
89	1464702757418427	1.780213
90	1464702757430505	1.800135
91	1464702757442683	1.820133
92	1464702757456798	1.840168
93	1464702757471978	1.860092
94	1464702757484418	1.880159
95	1464702757496715	1.900096
96	1464702757508601	1.920172
97	1464702757524222	1.940136
98	1464702757659951	1.960173
99	1464702757672244	1.980175
100	1464702757684245	2.000172
101	1464702757696404	2.020172
102	1464702757708474	2.040173
103	1464702757721006	2.060174
104	1464702757733322	2.080173
105	1464702757745584	2.100200
106	1464702757757711	2.120208
107	1464702757773461	2.140175
108	1464702757784749	2.160174
109	1464702757796850	2.180174
110	1464702757808662	2.200203
111	1464702757821072	2.220171
112	1464702757843505	2.240136
114	1464702757865462	2.280173
115	1464702758069585	2.300170
116	1464702758081661	2.320173
117	1464702758093801	2.340172
118	1464702758105875	2.360173
119	1464702758118002	2.380174
120	1464702758130106	2.400108
121	1464702758142191	2.420168
122	1464702758154287	2.440171
123	1464702758166512	2.460173
124	1464702758182252	2.480176
125	1464702758194317	2.500137
126	1464702758206426	2.520133
127	1464702758218608	2.540168
128	1464702758230733	2.560135
129	1464702758242928	2.580174
132	1464702758291443	2.640171
135	1464702758478885	2.700120
136	1464702758491275	2.720170
137	1464702758503524	2.740171
138	1464702758515653	2.760173
139	1464702758527807	2.780174
140	1464702758539937	2.800173
141	1464702758552098	2.820171
142	1464702758564227	2.840173
143	1464702758576355	2.860174
144	1464702758592098	2.880175
145	1464702758603905	2.900104
146	1464702758616038	2.920181
147	1464702758628162	2.940170
148	1464702758640358	2.960170
149	1464702758662853	2.980174
152	1464702758692647	3.040172
153	1464702758888731	3.060172
154	1464702758900825	3.080172
155	1464702758913051	3.100113
156	1464702758925211	3.120171
157	1464702758937369	3.140173
158	1464702758949503	3.160174
159	1464702758961593	3.180174
160	1464702758973558	3.200173
161	1464702758986107	3.220172
162	1464702759001824	3.240171
163	1464702759013673	3.260172
164	1464702759025761	3.280172
165	1464702759037705	3.300172
166	1464702759050115	3.320170
167	1464702759062239	3.340170
168	1464702759074369	3.360172
169	1464702759086459	3.380138
170	1464702759100475	3.400097
171	1464702759112649	3.420185
172	1464702759124833	3.440132
173	1464702759136991	3.460168
174	1464702759149119	3.480121
175	1464702759161216	3.500119
176	1464702759173382	3.520167
177	1464702759185573	3.540169
178	1464702759199623	3.560134
179	1464702759211719	3.580137
180	1464702759223842	3.600168
181	1464702759236002	3.620169
182	1464702759248132	3.640169
183	1464702759260320	3.660169
184	1464702759272447	3.680170
185	1464702759284644	3.700170
186	1464702759503959	3.720168
187	1464702759516107	3.740172
188	1464702759528292	3.760173
189	1464702759540482	3.780175
190	1464702759552580	3.800172
191	1464702759564804	3.820172
192	1464702759576961	3.840171
193	1464702759589089	3.860181
194	1464702759601259	3.880174
196	1464702759630477	3.920092
197	1464702759642658	3.940171
198	1464702759654785	3.960171
199	1464702759666983	3.980172
200	1464702759679075	4.000169
201	1464702759691090	4.020170
202	1464702759703395	4.040169
203	1464702759717353	4.060091
204	1464702759730511	4.080112
205	1464702759742661	4.100168
206	1464702759754756	4.120170
207	1464702759766855	4.140168
208	1464702759779112	4.160091
209	1464702759791094	4.180111
210	1464702759803213	4.200168
211	1464702759817294	4.220172
212	1464702759829445	4.240166
213	1464702759844230	4.260134
215	1464702759925014	4.300172
216	1464702759937343	4.320171
217	1464702759949150	4.340208
218	1464702759961687	4.360171
219	1464702760016130	4.380173
222	1464702760028245	4.440172
223	1464702760052535	4.460169
224	1464702760076887	4.480171
225	1464702760089106	4.500171
226	1464702760104149	4.520134
228	1464702760334756	4.560175
229	1464702760346843	4.580172
230	1464702760358870	4.600172
231	1464702760371083	4.620173
232	1464702760383224	4.640172
233	1464702760395425	4.660173
234	1464702760407467	4.680174
235	1464702760420069	4.700121
236	1464702760435837	4.720196
237	1464702760447138	4.740227
238	1464702760459389	4.760237
239	1464702760471231	4.780206
240	1464702760483341	4.800178
241	1464702760495422	4.820173
242	1464702760507685	4.840171
243	1464702760520036	4.860168
244	1464702760534126	4.880171
245	1464702760546264	4.900135
246	1464702760558490	4.920132
247	1464702760570665	4.940134
248	1464702760582911	4.960140
249	1464702760595006	4.980117
250	1464702760607175	5.000177
251	1464702760619327	5.020134
252	1464702760633346	5.040171
253	1464702760645438	5.060171
263	1464702760948849	5.260172
264	1464702760960972	5.280174
265	1464702760972790	5.300173
266	1464702760985351	5.320173
267	1464702760997456	5.340173
268	1464702761009703	5.360172
269	1464702761021833	5.380175
270	1464702761034030	5.400101
273	1464702761072463	5.460168
274	1464702761086413	5.480172
275	1464702761097320	5.500174
276	1464702761109736	5.520093
278	1464702761147161	5.560161
279	1464702761164143	5.580172
293	1464702761506572	5.860210
294	1464702761518665	5.880210
295	1464702761530756	5.900127
296	1464702761543125	5.920157
297	1464702761557198	5.940112
298	1464702761569387	5.960172
299	1464702761583293	5.980173
300	1464702761594506	6.000138
301	1464702761607502	6.020172
302	1464702761624238	6.040171
303	1464702761756933	6.060171
304	1464702761769133	6.080174
305	1464702761781282	6.100175
306	1464702761793412	6.120174
307	1464702761805606	6.140171
308	1464702761817768	6.160173
309	1464702761829861	6.180175
310	1464702761841925	6.200137
313	1464702761882505	6.260119
314	1464702761893521	6.280162
315	1464702761905765	6.300175
316	1464702761960964	6.320136
317	1464702761972903	6.340171
318	1464702761985400	6.360173
319	1464702761997436	6.380172
320	1464702762009722	6.400103
321	1464702762023612	6.420182
322	1464702762035644	6.440135
323	1464702762047802	6.460170
324	1464702762064158	6.480173
325	1464702762165554	6.500204
326	1464702762177709	6.520167
327	1464702762189807	6.540180
328	1464702762202059	6.560173
329	1464702762214155	6.580174
330	1464702762226476	6.600174
331	1464702762238670	6.620172
332	1464702762250725	6.640170
333	1464702762263565	6.660173
334	1464702762279049	6.680170
335	1464702762291692	6.700173
336	1464702762304204	6.720172
338	1464702762384938	6.760173
339	1464702762396812	6.780173
340	1464702762409286	6.800174
341	1464702762421513	6.820171
342	1464702762433709	6.840171
343	1464702762445863	6.860172
344	1464702762575240	6.880174
345	1464702762587400	6.900112
346	1464702762599450	6.920165
347	1464702762611714	6.940172
348	1464702762623938	6.960173
349	1464702762636128	6.980175
350	1464702762648256	7.000172
351	1464702762660385	7.020189
352	1464702762672514	7.040199
353	1464702762688260	7.060168
355	1464702762710626	7.100170
356	1464702762722977	7.120167
357	1464702762779974	7.140123
358	1464702762792168	7.160169
359	1464702762804287	7.180174
360	1464702762816486	7.200176
361	1464702762828604	7.220195
362	1464702762842519	7.240209
363	1464702762853618	7.260189
364	1464702762865905	7.280150
377	1464702763189612	7.540172
378	1464702763201805	7.560172
379	1464702763213994	7.580173
380	1464702763226221	7.600173
381	1464702763238410	7.620172
382	1464702763250605	7.640172
383	1464702763262537	7.660171
384	1464702763394397	7.680118
385	1464702763406501	7.700171
386	1464702763418566	7.720172
387	1464702763430717	7.740192
388	1464702763442886	7.760216
389	1464702763455044	7.780219
390	1464702763467216	7.800218
391	1464702763478974	7.820217
392	1464702763491331	7.840194
393	1464702763507140	7.860171
395	1464702763529701	7.900094
396	1464702763541796	7.920182
397	1464702763553893	7.940171
398	1464702763566121	7.960136
399	1464702763578310	7.980172
400	1464702763600873	8.000172
401	1464702763611973	8.020171
402	1464702763624131	8.040172
403	1464702763803998	8.060171
404	1464702763816192	8.080175
405	1464702763828381	8.100175
406	1464702763840542	8.120173
407	1464702763852703	8.140173
408	1464702763864829	8.160174
409	1464702763876959	8.180175
410	1464702763889055	8.200176
411	1464702763901187	8.220174
412	1464702763916900	8.240172
413	1464702763928437	8.260171
414	1464702763940799	8.280173
415	1464702763952991	8.300174
416	1464702763965088	8.320171
417	1464702763976865	8.340173
418	1464702763989373	8.360173
419	1464702764001500	8.380174
420	1464702764015651	8.400112
421	1464702764027741	8.420141
424	1464702764066854	8.480171
425	1464702764213598	8.500172
426	1464702764225725	8.520173
427	1464702764237598	8.540188
428	1464702764250015	8.560195
429	1464702764262266	8.580175
430	1464702764274330	8.600173
431	1464702764286462	8.620173
432	1464702764298588	8.640173
433	1464702764310736	8.660208
435	1464702764336990	8.700139
436	1464702764349215	8.720172
437	1464702764361405	8.740172
438	1464702764373532	8.760173
439	1464702764385666	8.780172
440	1464702764397917	8.800125
441	1464702764420095	8.820170
442	1464702764431236	8.840174
443	1464702764444127	8.860170
444	1464702764623137	8.880173
445	1464702764635363	8.900095
446	1464702764647529	8.920174
447	1464702764659612	8.940172
448	1464702764671742	8.960174
449	1464702764684006	8.980174
450	1464702764696288	9.000176
451	1464702764708479	9.020173
452	1464702764720668	9.040174
453	1464702764736384	9.060173
454	1464702764747335	9.080173
455	1464702764759680	9.100173
456	1464702764771904	9.120172
457	1464702764784035	9.140171
458	1464702764806527	9.160172
465	1464702765032918	9.300176
466	1464702765045652	9.320174
467	1464702765057813	9.340173
468	1464702765069941	9.360172
469	1464702765082006	9.380092
470	1464702765094201	9.400100
471	1464702765106289	9.420124
472	1464702765118487	9.440166
473	1464702765130646	9.460173
474	1464702765146359	9.480172
475	1464702765157590	9.500139
476	1464702765169751	9.520171
477	1464702765181975	9.540173
478	1464702765194104	9.560135
479	1464702765206328	9.580171
481	1464702765237624	9.620171
482	1464702765249844	9.640171
483	1464702765262036	9.660171
484	1464702765275031	9.680175
485	1464702765287159	9.700173
486	1464702765304121	9.720171
487	1464702765442388	9.740171
488	1464702765454690	9.760172
489	1464702765466740	9.780175
490	1464702765478999	9.800174
491	1464702765491135	9.820171
493	1464702765517429	9.860172
494	1464702765528530	9.880166
495	1464702765540786	9.900172
496	1464702765554866	9.920123
497	1464702765567156	9.940168
498	1464702765579226	9.960172
499	1464702765591333	9.980172
500	1464702765603527	10.000175
501	1464702765615792	10.020171
502	1464702765627889	10.040172
503	1464702765644151	10.060173
504	1464702765851963	10.080171
505	1464702765864055	10.100175
506	1464702765876182	10.120173
515	1464702765988121	10.300173
516	1464702766000230	10.320172
517	1464702766012454	10.340174
518	1464702766024647	10.360173
519	1464702766036841	10.380173
520	1464702766049030	10.400118
521	1464702766063079	10.420131
527	1464702766160039	10.540173
529	1464702766172133	10.580172
530	1464702766196391	10.600172
531	1464702766208550	10.620173
532	1464702766224103	10.640169
533	1464702766263282	10.660169
534	1464702766274544	10.680174
535	1464702766286782	10.700129
536	1464702766364721	10.720204
537	1464702766376700	10.740203
540	1464702766389138	10.800160
541	1464702766413490	10.820149
542	1464702766437778	10.840172
543	1464702766449901	10.860172
545	1464702766671249	10.900099
546	1464702766683149	10.920181
547	1464702766695538	10.940172
548	1464702766707694	10.960174
