rPacketNo	rPacketTime	rPacketTimeDouble
0	1464775214956853	0.000001
5	1464775215147380	0.100177
6	1464775215183772	0.120144
7	1464775215221255	0.140141
8	1464775215261184	0.160148
9	1464775215298105	0.180144
10	1464775215337012	0.200090
11	1464775215376440	0.220115
12	1464775215413600	0.240177
13	1464775215452472	0.260177
14	1464775215490329	0.280178
15	1464775215527337	0.300178
16	1464775215567437	0.320179
17	1464775215606279	0.340118
18	1464775215644182	0.360182
19	1464775215683712	0.380177
20	1464775215724829	0.400175
21	1464775215764444	0.420178
22	1464775215802712	0.440177
23	1464775215840445	0.460179
24	1464775215882224	0.480099
25	1464775215920574	0.500121
26	1464775215959966	0.520120
27	1464775215997770	0.540176
28	1464775216036411	0.560119
29	1464775216076895	0.580178
30	1464775216117528	0.600148
31	1464775216156769	0.620141
32	1464775216197395	0.640142
33	1464775216235732	0.660178
34	1464775216276014	0.680164
35	1464775216314032	0.700268
36	1464775216355628	0.720143
37	1464775216396398	0.740162
38	1464775216434235	0.760178
39	1464775216473494	0.780130
40	1464775216513006	0.800106
41	1464775216549503	0.820189
42	1464775216590641	0.840134
43	1464775216627071	0.860115
44	1464775216664403	0.880114
46	1464775216825215	0.920141
47	1464775216863869	0.940179
48	1464775216906053	0.960177
49	1464775216946212	0.980175
50	1464775216987428	1.000175
51	1464775217025217	1.020176
52	1464775217064544	1.040143
53	1464775217106022	1.060175
54	1464775217145735	1.080176
55	1464775217184945	1.100175
56	1464775217226825	1.120180
57	1464775217265035	1.140186
58	1464775217304459	1.160178
59	1464775217340700	1.180176
60	1464775217379244	1.200176
67	1464775217848714	1.340178
68	1464775217886415	1.360131
70	1464775217963788	1.400176
71	1464775218003935	1.420176
72	1464775218042495	1.440187
73	1464775218079521	1.460196
74	1464775218119522	1.480225
75	1464775218156833	1.500224
76	1464775218196737	1.520227
78	1464775218271491	1.560188
84	1464775218593199	1.680246
85	1464775218631445	1.700247
86	1464775218667839	1.720251
88	1464775218747379	1.760250
89	1464775218784406	1.780152
90	1464775218824883	1.800178
91	1464775218862837	1.820123
92	1464775218899210	1.840106
95	1464775219010613	1.900116
96	1464775219054828	1.920118
97	1464775219091180	1.940103
98	1464775219129365	1.960116
99	1464775219165709	1.980117
100	1464775219202001	2.000121
101	1464775219241037	2.020120
102	1464775219278287	2.040126
103	1464775219317210	2.060127
104	1464775219360525	2.080112
105	1464775219397743	2.100128
106	1464775219437342	2.120096
107	1464775219477136	2.140174
108	1464775219517407	2.160134
109	1464775219561457	2.180117
110	1464775219600209	2.200164
111	1464775219642139	2.220174
112	1464775219681712	2.240177
113	1464775219720761	2.260180
114	1464775219759891	2.280117
115	1464775219798496	2.300096
116	1464775219837750	2.320126
117	1464775219881053	2.340134
118	1464775220079674	2.360131
119	1464775220117412	2.380125
120	1464775220157816	2.400137
121	1464775220198083	2.420143
122	1464775220236604	2.440132
123	1464775220277084	2.460115
124	1464775220314410	2.480139
125	1464775220352427	2.500178
126	1464775220394469	2.520176
127	1464775220437205	2.540129
128	1464775220477704	2.560123
129	1464775220514118	2.580120
130	1464775220551548	2.600127
131	1464775220592353	2.620176
132	1464775220632743	2.640176
133	1464775220673255	2.660179
134	1464775220712264	2.680177
135	1464775220751907	2.700177
136	1464775220792672	2.720178
137	1464775220832929	2.740178
138	1464775220878246	2.760179
139	1464775220917953	2.780120
140	1464775220958112	2.800194
142	1464775221125016	2.840179
147	1464775221330301	2.940177
148	1464775221366886	2.960179
150	1464775221448551	3.000178
151	1464775221486715	3.020177
152	1464775221523958	3.040180
153	1464775221562217	3.060180
157	1464775221721334	3.140180
158	1464775221762814	3.160179
159	1464775221804097	3.180120
160	1464775221845244	3.200176
161	1464775221884180	3.220176
162	1464775221924084	3.240176
163	1464775221965077	3.260177
164	1464775222006111	3.280137
165	1464775222047027	3.300124
166	1464775222085525	3.320176
167	1464775222126990	3.340178
168	1464775222166933	3.360179
169	1464775222211906	3.380175
170	1464775222303523	3.400176
171	1464775222346053	3.420175
172	1464775222385732	3.440178
173	1464775222427558	3.460180
174	1464775222470927	3.480178
175	1464775222513937	3.500178
176	1464775222556574	3.520178
177	1464775222594377	3.540179
178	1464775222632670	3.560200
179	1464775222669764	3.580237
180	1464775222706113	3.600247
185	1464775223083579	3.700250
186	1464775223119758	3.720249
187	1464775223157887	3.740250
188	1464775223197437	3.760250
192	1464775223362616	3.840176
193	1464775223401677	3.860131
194	1464775223441279	3.880181
195	1464775223481326	3.900183
196	1464775223520046	3.920184
197	1464775223561840	3.940185
198	1464775223598128	3.960187
199	1464775223636306	3.980184
200	1464775223672480	4.000182
201	1464775223708944	4.020187
203	1464775223967443	4.060131
204	1464775224004336	4.080143
205	1464775224041211	4.100184
207	1464775224117035	4.140182
