sPacketNo	sPacketTime	sPacketTimeDouble	packetRate	packetSize
0	1464702755570469	0.000001	50	1400
1	1464702755590594	0.020126	50	1400
2	1464702755610598	0.040130	50	1400
3	1464702755630580	0.060112	50	1400
4	1464702755650553	0.080085	50	1400
5	1464702755670570	0.100102	50	1400
6	1464702755690558	0.120090	50	1400
7	1464702755710562	0.140094	50	1400
8	1464702755730645	0.160177	50	1400
9	1464702755750593	0.180125	50	1400
10	1464702755770569	0.200101	50	1400
11	1464702755790634	0.220166	50	1400
12	1464702755810638	0.240170	50	1400
13	1464702755830640	0.260172	50	1400
14	1464702755850641	0.280173	50	1400
15	1464702755870638	0.300170	50	1400
16	1464702755890594	0.320126	50	1400
17	1464702755910628	0.340160	50	1400
18	1464702755930605	0.360137	50	1400
19	1464702755950642	0.380174	50	1400
20	1464702755970568	0.400100	50	1400
21	1464702755990618	0.420150	50	1400
22	1464702756010637	0.440169	50	1400
23	1464702756030638	0.460170	50	1400
24	1464702756050606	0.480138	50	1400
25	1464702756070605	0.500137	50	1400
26	1464702756090633	0.520165	50	1400
27	1464702756110640	0.540172	50	1400
28	1464702756130642	0.560174	50	1400
29	1464702756150643	0.580175	50	1400
30	1464702756170604	0.600136	50	1400
31	1464702756190640	0.620172	50	1400
32	1464702756210640	0.640172	50	1400
33	1464702756230639	0.660171	50	1400
34	1464702756250684	0.680216	50	1400
35	1464702756270561	0.700093	50	1400
36	1464702756290636	0.720168	50	1400
37	1464702756310638	0.740170	50	1400
38	1464702756330640	0.760172	50	1400
39	1464702756350587	0.780119	50	1400
40	1464702756370583	0.800115	50	1400
41	1464702756390635	0.820167	50	1400
42	1464702756410639	0.840171	50	1400
43	1464702756430641	0.860173	50	1400
44	1464702756450643	0.880175	50	1400
45	1464702756470574	0.900106	50	1400
46	1464702756490639	0.920171	50	1400
47	1464702756510645	0.940177	50	1400
48	1464702756530640	0.960172	50	1400
49	1464702756550642	0.980174	50	1400
50	1464702756570640	1.000172	50	1400
51	1464702756590641	1.020173	50	1400
52	1464702756610640	1.040172	50	1400
53	1464702756630604	1.060136	50	1400
54	1464702756650639	1.080171	50	1400
55	1464702756670637	1.100169	50	1400
56	1464702756690636	1.120168	50	1400
57	1464702756710637	1.140169	50	1400
58	1464702756730636	1.160168	50	1400
59	1464702756750641	1.180173	50	1400
60	1464702756770641	1.200173	50	1400
61	1464702756790636	1.220168	50	1400
62	1464702756810586	1.240118	50	1400
63	1464702756830629	1.260161	50	1400
64	1464702756850640	1.280172	50	1400
65	1464702756870636	1.300168	50	1400
66	1464702756890641	1.320173	50	1400
67	1464702756910640	1.340172	50	1400
68	1464702756930642	1.360174	50	1400
69	1464702756950641	1.380173	50	1400
70	1464702756970571	1.400103	50	1400
71	1464702756990638	1.420170	50	1400
72	1464702757010640	1.440172	50	1400
73	1464702757030642	1.460174	50	1400
74	1464702757050638	1.480170	50	1400
75	1464702757070639	1.500171	50	1400
76	1464702757090635	1.520167	50	1400
77	1464702757110641	1.540173	50	1400
78	1464702757130640	1.560172	50	1400
79	1464702757150643	1.580175	50	1400
80	1464702757170641	1.600173	50	1400
81	1464702757190642	1.620174	50	1400
82	1464702757210640	1.640172	50	1400
83	1464702757230592	1.660124	50	1400
84	1464702757250637	1.680169	50	1400
85	1464702757270602	1.700134	50	1400
86	1464702757290637	1.720169	50	1400
87	1464702757310637	1.740169	50	1400
88	1464702757330641	1.760173	50	1400
89	1464702757350681	1.780213	50	1400
90	1464702757370603	1.800135	50	1400
91	1464702757390601	1.820133	50	1400
92	1464702757410636	1.840168	50	1400
93	1464702757430560	1.860092	50	1400
94	1464702757450627	1.880159	50	1400
95	1464702757470564	1.900096	50	1400
96	1464702757490640	1.920172	50	1400
97	1464702757510604	1.940136	50	1400
98	1464702757530641	1.960173	50	1400
99	1464702757550643	1.980175	50	1400
100	1464702757570640	2.000172	50	1400
101	1464702757590640	2.020172	50	1400
102	1464702757610641	2.040173	50	1400
103	1464702757630642	2.060174	50	1400
104	1464702757650641	2.080173	50	1400
105	1464702757670668	2.100200	50	1400
106	1464702757690676	2.120208	50	1400
107	1464702757710643	2.140175	50	1400
108	1464702757730642	2.160174	50	1400
109	1464702757750642	2.180174	50	1400
110	1464702757770671	2.200203	50	1400
111	1464702757790639	2.220171	50	1400
112	1464702757810604	2.240136	50	1400
113	1464702757830640	2.260172	50	1400
114	1464702757850641	2.280173	50	1400
115	1464702757870638	2.300170	50	1400
116	1464702757890641	2.320173	50	1400
117	1464702757910640	2.340172	50	1400
118	1464702757930641	2.360173	50	1400
119	1464702757950642	2.380174	50	1400
120	1464702757970576	2.400108	50	1400
121	1464702757990636	2.420168	50	1400
122	1464702758010639	2.440171	50	1400
123	1464702758030641	2.460173	50	1400
124	1464702758050644	2.480176	50	1400
125	1464702758070605	2.500137	50	1400
126	1464702758090601	2.520133	50	1400
127	1464702758110636	2.540168	50	1400
128	1464702758130603	2.560135	50	1400
129	1464702758150642	2.580174	50	1400
130	1464702758170639	2.600171	50	1400
131	1464702758190640	2.620172	50	1400
132	1464702758210639	2.640171	50	1400
133	1464702758230641	2.660173	50	1400
