rPacketNo	rPacketTime	rPacketTimeDouble
0	1464775884244336	0.000000
1	1464775884281205	0.020155
16	1464775884862143	0.320180
17	1464775884936122	0.340178
28	1464775885359910	0.560178
29	1464775885397700	0.580181
30	1464775885435654	0.600176
32	1464775885703253	0.640177
33	1464775885740950	0.660180
34	1464775885781313	0.680221
35	1464775885818328	0.700177
36	1464775885854706	0.720124
37	1464775885892761	0.740188
38	1464775885928920	0.760128
39	1464775885967224	0.780181
40	1464775886003606	0.800115
41	1464775886039767	0.820191
43	1464775886114329	0.860176
44	1464775886150714	0.880101
45	1464775886190425	0.900116
46	1464775886227673	0.920150
47	1464775886268440	0.940172
48	1464775886305410	0.960179
49	1464775886344096	0.980180
50	1464775886385223	1.000178
51	1464775886422621	1.020179
52	1464775886461417	1.040180
53	1464775886503944	1.060178
54	1464775886544761	1.080180
55	1464775886584733	1.100176
56	1464775886624536	1.120177
57	1464775886663233	1.140177
58	1464775886703881	1.160180
59	1464775886744292	1.180183
77	1464775887550267	1.540180
79	1464775887635007	1.580188
80	1464775887672708	1.600178
81	1464775887713031	1.620177
82	1464775887753137	1.640178
83	1464775887794313	1.660187
84	1464775887833830	1.680180
85	1464775887869837	1.700180
88	1464775887981063	1.760127
89	1464775888060225	1.780188
90	1464775888135570	1.800186
91	1464775888174618	1.820178
92	1464775888214894	1.840185
93	1464775888253434	1.860179
94	1464775888292097	1.880187
95	1464775888331180	1.900125
96	1464775888368573	1.920151
97	1464775888406264	1.940174
98	1464775888447222	1.960177
99	1464775888484913	1.980177
100	1464775888526756	2.000177
101	1464775888565459	2.020186
102	1464775888603924	2.040179
103	1464775888647989	2.060186
104	1464775888686678	2.080181
105	1464775888727385	2.100182
106	1464775888765161	2.120179
107	1464775888805142	2.140182
108	1464775888846870	2.160188
109	1464775888883671	2.180103
110	1464775888919896	2.200231
111	1464775888958200	2.220184
112	1464775888994588	2.240129
113	1464775889033334	2.260134
114	1464775889075872	2.280191
115	1464775889114905	2.300128
116	1464775889155735	2.320233
117	1464775889192218	2.340193
118	1464775889228606	2.360191
119	1464775889266845	2.380228
120	1464775889303102	2.400177
121	1464775889341979	2.420136
122	1464775889557302	2.440185
123	1464775889594360	2.460155
125	1464775889672554	2.500152
126	1464775889712971	2.520177
127	1464775889754410	2.540186
128	1464775889794159	2.560179
129	1464775889834762	2.580188
130	1464775889874698	2.600178
131	1464775889912970	2.620185
132	1464775889950701	2.640180
133	1464775889992205	2.660179
134	1464775890030546	2.680181
138	1464775890300463	2.760179
139	1464775890337459	2.780187
140	1464775890376857	2.800178
141	1464775890416815	2.820179
142	1464775890455665	2.840177
143	1464775890495767	2.860178
144	1464775890533676	2.880178
145	1464775890574167	2.900119
146	1464775890613043	2.920229
147	1464775890653323	2.940180
148	1464775890696502	2.960180
149	1464775890737012	2.980181
150	1464775890776953	3.000155
152	1464775891040984	3.040178
154	1464775891116923	3.080183
155	1464775891154714	3.100178
156	1464775891194595	3.120179
157	1464775891231584	3.140177
158	1464775891271870	3.160183
159	1464775891310963	3.180182
160	1464775891348638	3.200124
161	1464775891387328	3.220183
162	1464775891425825	3.240178
163	1464775891464735	3.260181
164	1464775891504673	3.280180
165	1464775891541377	3.300178
166	1464775891581984	3.320178
167	1464775891625150	3.340179
168	1464775891661609	3.360179
170	1464775891809346	3.400120
173	1464775891928579	3.460183
174	1464775891966603	3.480207
175	1464775892006056	3.500224
176	1464775892046569	3.520185
177	1464775892085665	3.540125
178	1464775892125313	3.560178
179	1464775892161798	3.580101
180	1464775892198211	3.600167
181	1464775892236511	3.620099
182	1464775892272876	3.640167
183	1464775892345396	3.660180
193	1464775892820676	3.860178
194	1464775892857888	3.880179
195	1464775892895462	3.900133
196	1464775892935010	3.920226
197	1464775892972899	3.940180
198	1464775893012458	3.960180
199	1464775893052166	3.980180
200	1464775893090309	4.000176
201	1464775893131431	4.020177
202	1464775893168486	4.040179
203	1464775893208069	4.060203
204	1464775893250887	4.080242
206	1464775893328563	4.120239
207	1464775893371335	4.140235
208	1464775893412294	4.160211
209	1464775893452584	4.180257
210	1464775893489777	4.200243
211	1464775893531877	4.220221
212	1464775893571433	4.240192
213	1464775893611353	4.260188
214	1464775893650948	4.280192
215	1464775893689002	4.300129
216	1464775893730131	4.320190
217	1464775893772429	4.340207
218	1464775893811116	4.360152
219	1464775893853615	4.380181
220	1464775893892270	4.400122
221	1464775893933593	4.420194
222	1464775893975597	4.440185
