rPacketNo	rPacketTime	rPacketTimeDouble
0	1464705905642996	0.000001
1	1464705905644041	0.020096
2	1464705905645082	0.040106
3	1464705905646052	0.060140
4	1464705905647160	0.080093
5	1464705905648072	0.100089
6	1464705905847781	0.120088
7	1464705905848886	0.140086
8	1464705905849822	0.160134
9	1464705905850927	0.180121
10	1464705905851986	0.200141
11	1464705905853042	0.220138
12	1464705905854130	0.240174
13	1464705905855156	0.260171
14	1464705905856118	0.280172
15	1464705905857326	0.300173
16	1464705905858251	0.320119
17	1464705906052664	0.340161
18	1464705906053651	0.360172
19	1464705906054703	0.380173
20	1464705906055661	0.400171
21	1464705906056859	0.420173
22	1464705906058004	0.440113
23	1464705906058989	0.460165
24	1464705906060180	0.480120
25	1464705906061203	0.500116
26	1464705906061949	0.520169
27	1464705906257455	0.540174
28	1464705906259148	0.560090
29	1464705906260280	0.580166
30	1464705906261334	0.600171
31	1464705906262454	0.620172
32	1464705906263461	0.640173
33	1464705906264594	0.660173
34	1464705906265650	0.680173
35	1464705906266671	0.700173
36	1464705906267794	0.720172
37	1464705906462250	0.740175
38	1464705906463274	0.760096
39	1464705906464455	0.780166
40	1464705906466440	0.800171
41	1464705906467393	0.820173
42	1464705906468370	0.840174
43	1464705906469088	0.860173
44	1464705906470387	0.880171
45	1464705906471389	0.900124
46	1464705906473341	0.920167
47	1464705906474803	0.940098
48	1464705906667145	0.960130
49	1464705906668193	0.980172
50	1464705906669248	1.000172
51	1464705906670297	1.020174
52	1464705906671334	1.040174
53	1464705906672578	1.060171
54	1464705906673948	1.080173
55	1464705906675490	1.100172
56	1464705906676800	1.120177
57	1464705906677681	1.140137
58	1464705906871900	1.160171
59	1464705906872983	1.180170
60	1464705906873967	1.200172
61	1464705906875087	1.220174
62	1464705906876216	1.240173
63	1464705906877302	1.260173
64	1464705906878257	1.280171
65	1464705906879288	1.300172
66	1464705906880310	1.320092
67	1464705906881171	1.340179
68	1464705907076621	1.360174
69	1464705907077608	1.380172
70	1464705907078522	1.400173
71	1464705907079594	1.420171
72	1464705907080679	1.440155
73	1464705907081679	1.460117
74	1464705907082727	1.480113
75	1464705907083852	1.500169
76	1464705907084905	1.520175
77	1464705907085797	1.540172
78	1464705907281514	1.560175
79	1464705907282635	1.580171
80	1464705907283655	1.600118
81	1464705907284745	1.620131
84	1464705907287811	1.680175
85	1464705907288957	1.700178
86	1464705907289999	1.720207
87	1464705907290834	1.740158
88	1464705907487465	1.760178
89	1464705907488557	1.780190
90	1464705907489631	1.800179
91	1464705907490631	1.820178
92	1464705907491685	1.840181
93	1464705907492773	1.860179
94	1464705907493724	1.880124
95	1464705907494752	1.900174
96	1464705907495820	1.920178
97	1464705907496830	1.940099
98	1464705907497902	1.960142
99	1464705907691052	1.980138
100	1464705907692071	2.000172
101	1464705907693161	2.020091
102	1464705907694248	2.040168
103	1464705907695322	2.060140
104	1464705907696394	2.080180
105	1464705907697481	2.100173
106	1464705907698464	2.120172
107	1464705907699463	2.140205
108	1464705907700354	2.160162
109	1464705907895776	2.180163
110	1464705907896879	2.200122
111	1464705907897966	2.220168
112	1464705907899056	2.240174
113	1464705907900125	2.260173
114	1464705907901227	2.280169
115	1464705907902281	2.300135
116	1464705907903289	2.320205
117	1464705907904326	2.340128
118	1464705907905177	2.360168
119	1464705908100624	2.380131
120	1464705908101666	2.400174
121	1464705908102619	2.420174
122	1464705908103759	2.440094
123	1464705908104769	2.460171
124	1464705908105826	2.480135
125	1464705908106893	2.500171
126	1464705908108001	2.520174
127	1464705908109024	2.540173
128	1464705908109839	2.560172
129	1464705908305489	2.580120
130	1464705908306571	2.600159
131	1464705908307561	2.620171
132	1464705908308614	2.640174
133	1464705908309574	2.660173
134	1464705908310598	2.680172
140	1464705908510238	2.800172
141	1464705908511268	2.820172
142	1464705908512313	2.840171
143	1464705908513369	2.860173
144	1464705908514357	2.880171
145	1464705908515404	2.900171
146	1464705908516504	2.920123
147	1464705908517560	2.940092
148	1464705908518556	2.960140
149	1464705908519380	2.980174
150	1464705908714990	3.000133
151	1464705908716013	3.020174
152	1464705908717034	3.040174
153	1464705908718124	3.060136
154	1464705908719077	3.080171
155	1464705908720172	3.100118
156	1464705908721194	3.120168
157	1464705908722218	3.140173
158	1464705908723211	3.160172
159	1464705908724052	3.180172
160	1464705908919827	3.200133
161	1464705908920814	3.220172
162	1464705908921936	3.240121
163	1464705908922988	3.260168
